t,a,b,c
2024-11-14T07:00:00.000000,(-7553061+7008453.5j),(10189872+5174437j),(-2636810.5-12182890j)
2024-11-14T07:00:20.000000,(-8194994.5+7406771.5j),(10846675+5403849.5j),(-2651680.5-12810621j)
2024-11-14T07:00:30.000000,(-8466974+7534155.5j),(11211970+5622130j),(-2744996.2-13156286j)
2024-11-14T07:00:50.000000,(-8987496+7689780.5j),(11392303+5394420j),(-2404806.8-13084200j)
2024-11-14T07:01:00.000000,(-8154735.5+6954605.5j),(10814496+5539137j),(-2659760.5-12493742j)
2024-11-14T07:01:10.000000,(-7890932.5+6957667.5j),(10503903+5252680j),(-2612970.2-12210347j)
2024-11-14T07:01:20.000000,(-8646941+7378844.5j),(11199498+5512311j),(-2552557.8-12891156j)
2024-11-14T07:01:40.000000,(-8321276.5+7052261.5j),(11112741+5430679.5j),(-2791465-12482941j)
2024-11-14T07:01:50.000000,(-7713246.5+6892149.5j),(10400249+5326729j),(-2687002.5-12218878j)
2024-11-14T07:02:10.000000,(-7940276+6741701.5j),(10715998+5292244j),(-2775722.2-12033946j)
2024-11-14T07:02:20.000000,(-9097857+7974572j),(11965811+6148512.5j),(-2867954-14123084j)
2024-11-14T07:02:30.000000,(-8569404+7499487j),(11286188+5495313.5j),(-2716783.5-12994800j)
2024-11-14T07:02:50.000000,(-7975220+7235206.5j),(10476825+5124560.5j),(-2501604.8-12359767j)
2024-11-14T07:03:00.000000,(-9003064+7848245.5j),(11549181+5784197j),(-2546116.2-13632442j)
2024-11-14T07:03:10.000000,(-8722957+7327111.5j),(11396962+5484061.5j),(-2674005-12811173j)
2024-11-14T07:03:20.000000,(-8067226.5+7298811.5j),(10621053+5233100.5j),(-2553826.8-12531912j)
2024-11-14T07:03:30.000000,(-8755530+7520088j),(11479542+5698462.5j),(-2724013-13218550j)
2024-11-14T07:03:40.000000,(-9371579+7806366j),(11866382+5748395.5j),(-2494802.5-13554762j)
2024-11-14T07:03:50.000000,(-7918297+6773929j),(10686454+5263404.5j),(-2768156.8-12037334j)
2024-11-14T07:04:00.000000,(-8571497+7272967j),(10982599+5258008j),(-2411101.5-12530975j)
2024-11-14T07:04:10.000000,(-8746300+7321345.5j),(11365112+5477213j),(-2618812.8-12798559j)
2024-11-14T07:04:20.000000,(-7191779.5+6813574j),(9700931+4606056j),(-2509152-11419630j)
2024-11-14T07:04:30.000000,(-7540491+6724614j),(10154550+4814801.5j),(-2614059-11539416j)
2024-11-14T07:04:50.000000,(-11119892+8825440j),(13756557+6875115.5j),(-2636665.5-15700555j)
2024-11-14T07:05:00.000000,(-9078277+7592002.5j),(11655320+5842108j),(-2577043-13434110j)
