t,a,b,c
2024-11-14T07:00:00.000000,(-0.5835591804805046+219.4042711562903j),(190.44692274507253-108.32858815411663j),(-190.12423028329687-110.40378075419787j)
2024-11-14T07:00:20.000000,(2.3148687018063216+210.52656883366453j),(181.65264038544476-106.93914017581098j),(-183.9016617278588-103.43905184739212j)
2024-11-14T07:00:30.000000,(-0.05839164747145591+218.39701051326483j),(189.64600703970908-108.22672019532455j),(-189.4933233513876-109.43784414100837j)
2024-11-14T07:00:50.000000,(-2.597159723594075+218.8454536764322j),(191.46445893193277-106.32716335978252j),(-189.03293845301368-111.76523474561347j)
2024-11-14T07:01:00.000000,(-0.006065185787508276+220.65554127784398j),(191.31337646360453-109.6503620821466j),(-191.87349131034873-110.1783717016525j)
2024-11-14T07:01:10.000000,(-0.2733594811736696+218.1362949770466j),(189.70702518561555-108.08491368721388j),(-189.48066252333282-109.61007027026949j)
2024-11-14T07:01:20.000000,(0.1921640559411162+220.18862887665568j),(191.20027212287027-109.60264217827455j),(-191.3377734479185-110.25644393413005j)
2024-11-14T07:01:40.000000,(0.2604267289216783+210.73944007098635j),(182.82541807670995-104.60249241419635j),(-183.05090886802222-105.48972907479127j)
2024-11-14T07:01:50.000000,(-2.4518308730886917+218.72902197433402j),(191.13486862334105-106.4095766625571j),(-188.73739648838514-111.59458433605165j)
2024-11-14T07:02:20.000000,(-3.701369014517564+220.40879207652267j),(193.2296304249768-106.41358706884438j),(-189.52917881310663-113.54165806017303j)
2024-11-14T07:02:30.000000,(-0.720370529239733+221.70958449741113j),(192.60626033628046-109.71559251705409j),(-192.31479132291548-111.37913377761572j)
2024-11-14T07:02:50.000000,(0.20179482861234485+218.89165774116015j),(190.04109884248206-108.90690456674974j),(-190.41816134703254-109.1477880845195j)
2024-11-14T07:03:00.000000,(0.11318236843320471+220.05050461863695j),(191.06756010640925-109.24176620785718j),(-191.20572021903874-110.06484353381778j)
2024-11-14T07:03:10.000000,(0.40050080202624305+219.63837370033824j),(190.50509301761707-109.79115331695114j),(-191.00822562127019-109.35373111546177j)
2024-11-14T07:03:20.000000,(1.5502192767821685+210.79234329759652j),(182.1008981255906-106.18324693982557j),(-183.89063757421295-104.10799528359611j)
2024-11-14T07:03:30.000000,(-0.4995097454482245+217.71089644109253j),(189.00445097520642-107.81237576996499j),(-188.95997571583928-109.11183996526381j)
2024-11-14T07:03:40.000000,(-3.1889808643738977+219.6952383889219j),(192.15589287394337-106.68516835086766j),(-189.29041288816927-112.30380346549752j)
2024-11-14T07:03:50.000000,(-0.09938617426189576+218.3119932849023j),(189.7140365589041-108.52809326189008j),(-190.05569579609258-109.15006355353026j)
2024-11-14T07:04:00.000000,(2.3539133467320648+211.49181180683638j),(182.23826548208893-107.55465914161633j),(-184.86145528685873-103.74296861838577j)
2024-11-14T07:04:10.000000,(-1.7108961736103208+208.3065513509619j),(181.43315112325112-102.20306935738977j),(-180.26071764198483-105.52398974509481j)
2024-11-14T07:04:20.000000,(-3.857847978470109+210.40988790217867j),(184.18180602298298-101.47277298096348j),(-180.91592131490236-108.51412463661444j)
2024-11-14T07:04:30.000000,(-0.8308791673423644+218.36657177143493j),(189.86281320658753-107.76104088412268j),(-189.37423196985492-109.86516065558793j)
2024-11-14T07:05:00.000000,(-0.37840025741377603+220.96141081681486j),(191.82765487858833-109.33045244853979j),(-191.61978689396048-110.91481600173745j)
