t,a,b,c
2024-11-14T07:00:00.000000,(1206.6232-711.54114j),(-1221.526-690.1002j),(14.902849+1401.6414j)
2024-11-14T07:00:20.000000,(1204.7504-714.776j),(-1223.0323-686.9312j),(18.28196+1401.7073j)
2024-11-14T07:00:30.000000,(1202.4838-717.32184j),(-1222.7091-684.60736j),(20.22533+1401.9292j)
2024-11-14T07:00:50.000000,(1204.3815-714.926j),(-1221.8738-686.5857j),(17.492283+1401.5117j)
2024-11-14T07:01:00.000000,(1201.7124-718.788j),(-1223.8118-683.4431j),(22.09947+1402.2312j)
2024-11-14T07:01:10.000000,(1203.1594-717.2814j),(-1222.7466-685.2441j),(19.58711+1402.5254j)
2024-11-14T07:01:20.000000,(1203.9032-716.8397j),(-1223.3931-684.8894j),(19.489809+1401.7291j)
2024-11-14T07:01:40.000000,(1201.436-718.6256j),(-1223.5208-683.2272j),(22.084715+1401.8528j)
2024-11-14T07:01:50.000000,(1203.3126-716.68365j),(-1222.3992-685.2626j),(19.08653+1401.9463j)
2024-11-14T07:02:10.000000,(1204.4902-715.41626j),(-1222.1765-687.3129j),(17.686308+1402.7292j)
2024-11-14T07:02:20.000000,(1208.0779-707.98193j),(-1218.5123-692.93134j),(10.434413+1400.9132j)
2024-11-14T07:02:30.000000,(1205.0553-716.0371j),(-1223.3599-686.67993j),(18.30458+1402.717j)
2024-11-14T07:02:50.000000,(1202.8401-718.78784j),(-1224.5802-683.9101j),(21.740187+1402.698j)
2024-11-14T07:03:00.000000,(1204.1771-716.98834j),(-1223.5181-686.1565j),(19.340948+1403.1449j)
2024-11-14T07:03:10.000000,(1202.867-718.75305j),(-1224.3207-683.9235j),(21.45373+1402.6766j)
2024-11-14T07:03:20.000000,(1201.5677-721.48944j),(-1226.1167-680.36676j),(24.548943+1401.8562j)
2024-11-14T07:03:30.000000,(1204.3873-714.69086j),(-1221.9756-686.60376j),(17.58815+1401.2946j)
2024-11-14T07:03:40.000000,(1204.5753-715.57227j),(-1222.4626-686.0459j),(17.887247+1401.6182j)
2024-11-14T07:03:50.000000,(1204.3065-716.17645j),(-1223.6029-686.09875j),(19.296415+1402.2751j)
2024-11-14T07:04:00.000000,(1203.8492-717.77936j),(-1224.2507-684.5232j),(20.401535+1402.3025j)
2024-11-14T07:04:10.000000,(1203.3865-718.11633j),(-1224.2178-684.7497j),(20.83127+1402.8661j)
2024-11-14T07:04:20.000000,(1201.5673-722.2429j),(-1226.8291-680.1109j),(25.261787+1402.3539j)
2024-11-14T07:04:30.000000,(1204.8181-718.17236j),(-1225.61-684.42194j),(20.791842+1402.5942j)
2024-11-14T07:04:50.000000,(1199.4797-725.8529j),(-1229.402-677.39514j),(29.922272+1403.248j)
2024-11-14T07:05:00.000000,(1207.4241-712.28455j),(-1220.6317-690.77094j),(13.207654+1403.0555j)
2024-11-14T08:00:00.000000,(1200.2114-694.3862j),(-1204.1666-691.8477j),(3.9552348+1386.234j)
2024-11-14T08:00:10.000000,(1199.0253-696.84125j),(-1206.1276-688.3495j),(7.102255+1385.1907j)
2024-11-14T08:00:20.000000,(1200.4371-693.7016j),(-1202.5725-691.7782j),(2.1353106+1385.4797j)
2024-11-14T08:00:30.000000,(1200.311-694.6705j),(-1203.07-690.95154j),(2.7589443+1385.622j)
2024-11-14T08:00:50.000000,(1200.5814-693.613j),(-1203.0076-692.8332j),(2.4260652+1386.4462j)
2024-11-14T08:01:00.000000,(1198.0466-692.7606j),(-1200.4584-691.0589j),(2.4117424+1383.8195j)
2024-11-14T08:01:20.000000,(1200.8767-693.7073j),(-1203.5663-691.51294j),(2.689548+1385.2202j)
2024-11-14T08:01:30.000000,(1195.9299-701.86115j),(-1207.2854-684.4606j),(11.355497+1386.3218j)
2024-11-14T08:01:50.000000,(1200.4248-695.97034j),(-1204.425-691.0365j),(4.0002737+1387.0068j)
2024-11-14T08:02:00.000000,(1199.5741-697.0232j),(-1205.5166-690.15735j),(5.9425063+1387.1805j)
2024-11-14T08:02:10.000000,(1203.4525-691.6028j),(-1203.152-695.94305j),(-0.3005251+1387.5458j)
2024-11-14T08:02:30.000000,(1199.1918-700.1826j),(-1208.5509-687.95984j),(9.359169+1388.1425j)
2024-11-14T08:02:40.000000,(1203.09-695.7096j),(-1206.453-692.41486j),(3.362975+1388.1244j)
2024-11-14T08:02:50.000000,(1204.09-692.25275j),(-1203.8406-695.88654j),(-0.2494229+1388.1393j)
2024-11-14T08:03:00.000000,(1202.7806-696.7057j),(-1205.8613-691.9201j),(3.0807323+1388.6257j)
2024-11-14T08:03:30.000000,(1190.8433-698.67596j),(-1201.9388-681.5859j),(11.095598+1380.2618j)
2024-11-14T08:03:40.000000,(1190.9526-698.78394j),(-1202.0304-681.7081j),(11.077779+1380.4921j)
2024-11-14T08:03:50.000000,(1194.1276-694.565j),(-1200.808-685.27423j),(6.6803493+1379.8392j)
2024-11-14T08:04:00.000000,(1191.0085-697.2261j),(-1200.8644-681.772j),(9.8558655+1378.998j)
2024-11-14T08:04:10.000000,(1191.5907-695.68695j),(-1199.9631-682.3853j),(8.372438+1378.0723j)
2024-11-14T08:04:20.000000,(1194.785-688.8828j),(-1195.7677-689.64966j),(0.98265976+1378.5325j)
2024-11-14T08:04:40.000000,(1191.6418-691.88995j),(-1196.8428-684.8476j),(5.200914+1376.7375j)
2024-11-14T08:04:50.000000,(1192.6046-691.27344j),(-1196.8063-685.1693j),(4.201753+1376.4427j)
2024-11-14T08:05:00.000000,(1190.184-692.9788j),(-1196.337-682.7775j),(6.1531034+1375.7563j)
2024-11-14T09:00:00.000000,(1190.1167-692.1193j),(-1196.6996-683.82574j),(6.582915+1375.9451j)
2024-11-14T09:00:10.000000,(1188.0028-694.62164j),(-1198.0708-681.6586j),(10.068081+1376.2803j)
2024-11-14T09:00:20.000000,(1186.7025-695.4735j),(-1198.6636-679.58673j),(11.961083+1375.0602j)
2024-11-14T09:00:40.000000,(1192.5669-688.4071j),(-1195.0208-687.66693j),(2.453904+1376.074j)
2024-11-14T09:00:50.000000,(1192.4443-688.1224j),(-1195.0736-688.4292j),(2.6293712+1376.5516j)
2024-11-14T09:01:00.000000,(1190.7529-690.1859j),(-1195.7081-686.11566j),(4.9552326+1376.3016j)
2024-11-14T09:01:10.000000,(1193.3656-684.9741j),(-1192.1382-691.05133j),(-1.2273031+1376.0254j)
2024-11-14T09:01:20.000000,(1190.4062-689.6909j),(-1194.8551-686.308j),(4.448969+1375.9989j)
2024-11-14T09:01:30.000000,(1188.9731-694.0864j),(-1197.9042-682.03723j),(8.931011+1376.1237j)
2024-11-14T09:01:40.000000,(1190.6008-689.511j),(-1194.5807-685.4953j),(3.979811+1375.0062j)
2024-11-14T09:01:50.000000,(1191.0652-689.2201j),(-1194.953-685.84735j),(3.8877723+1375.0674j)
2024-11-14T09:02:00.000000,(1186.4825-694.2938j),(-1196.3557-679.8663j),(9.873105+1374.16j)
2024-11-14T09:02:10.000000,(1187.7466-692.96454j),(-1196.232-681.51086j),(8.485442+1374.4753j)
2024-11-14T09:02:20.000000,(1189.3022-691.5466j),(-1195.5933-683.39325j),(6.290973+1374.9398j)
2024-11-14T09:02:30.000000,(1189.3098-691.7251j),(-1196.7781-683.13904j),(7.4682713+1374.8641j)
2024-11-14T09:02:40.000000,(1188.2776-693.33154j),(-1196.863-681.2184j),(8.58554+1374.5499j)
2024-11-14T09:02:50.000000,(1189.619-691.0207j),(-1195.6184-684.2139j),(5.9993725+1375.2346j)
2024-11-14T09:03:10.000000,(1179.3527-708.5551j),(-1206.4928-666.00635j),(27.140137+1374.5614j)
2024-11-14T09:03:20.000000,(1186.3549-696.7881j),(-1199.1527-678.1463j),(12.797824+1374.9344j)
2024-11-14T09:03:30.000000,(1187.615-693.7345j),(-1197.5544-681.1765j),(9.93946+1374.911j)
2024-11-14T09:03:40.000000,(1187.1588-695.25134j),(-1197.8286-679.3191j),(10.669802+1374.5704j)
