t,a,b,c
2024-11-14T07:00:00.000000,(-353213.4273337718+1496108.3243791368j),(1526409.8997997358-315934.0670786266j),(-1173196.4724453725-1180172.6781455968j)
2024-11-14T07:00:20.000000,(-316954.08117524424+1482631.262359913j),(1481382.4747850092-330960.066531664j),(-1164429.568812036-1151668.9556216304j)
2024-11-14T07:00:30.000000,(-315415.7646412782+1478760.2369172524j),(1499998.7146527097-333514.9487539768j),(-1184584.1251903384-1145245.361595911j)
2024-11-14T07:00:50.000000,(-252664.0470117062+1422499.0085672946j),(1432104.295033907-380205.2710428473j),(-1179439.0728230758-1042293.590654475j)
2024-11-14T07:01:00.000000,(-332822.70226026676+1442811.1278095222j),(1495462.478211279-329855.40403026214j),(-1162638.600750934-1112956.0175967643j)
2024-11-14T07:01:10.000000,(-317683.89120656456+1452478.2552505783j),(1494698.6067679068-312511.92558397964j),(-1177013.5403788635-1139966.7336206313j)
2024-11-14T07:01:20.000000,(-394939.79427887546+1491562.7227437047j),(1556848.5771746116-293396.25330942636j),(-1161909.958097809-1198166.9468556822j)
2024-11-14T07:01:40.000000,(-374230.6085532066+1468437.4363502997j),(1559401.21035309-295436.4165147501j),(-1185171.7769792671-1173002.4888125614j)
2024-11-14T07:01:50.000000,(-387643.03566783224+1498129.7533391565j),(1556278.6388079862-298120.5423637698j),(-1168634.4279384522-1200010.092372646j)
2024-11-14T07:02:10.000000,(-315761.2869799589+1453164.5633147142j),(1492056.7797634627-334960.4168266067j),(-1176296.6679842172-1118205.7990875945j)
2024-11-14T07:02:20.000000,(-402361.0800762043+1514361.3395253916j),(1563093.4116251033-291099.91699050326j),(-1160732.3315492382-1223263.2587747003j)
2024-11-14T07:02:30.000000,(-469551.50599341665+1559582.7721308284j),(1648528.731764266-238176.34230692207j),(-1178976.050590173-1321404.1528902235j)
2024-11-14T07:02:50.000000,(-367943.2984388397+1518556.9086619467j),(1551199.4564409573-307359.88675907516j),(-1183256.1580008834-1211195.9935984928j)
2024-11-14T07:03:00.000000,(-383439.37405879016+1495022.4792319466j),(1535343.7266414135-315908.21056976775j),(-1151904.3525831255-1179113.1302005325j)
2024-11-14T07:03:10.000000,(-405555.30695376993+1492827.2511921923j),(1572761.8568143258-300217.06244204554j),(-1167205.3746590898-1192608.0219971458j)
2024-11-14T07:03:20.000000,(-350423.56777223875+1470940.5328752352j),(1504934.5548292978-330553.4669464371j),(-1154510.9870794723-1140386.515067288j)
2024-11-14T07:03:30.000000,(-378947.7903550255+1480038.8306088557j),(1550802.2296560486-291755.6891175243j),(-1171854.4392995557-1188283.9861458484j)
2024-11-14T07:03:40.000000,(-399403.16521109885+1498799.5415260242j),(1564653.0030184018-287656.60829660296j),(-1165249.8378080803-1211144.2920520543j)
2024-11-14T07:03:50.000000,(-199554.82095896278+1375771.0787138643j),(1370043.631874636-380755.2538665403j),(-1170488.8109166163-995013.1806760527j)
2024-11-14T07:04:00.000000,(-372091.72667990474+1490942.2353316403j),(1535998.3366214205-316458.20246530155j),(-1163907.785144028-1174483.7390727203j)
2024-11-14T07:04:10.000000,(-377576.36444431124+1475363.92111974j),(1547972.3957695118-309952.3446204793j),(-1170394.8561239345-1165411.2459847364j)
2024-11-14T07:04:20.000000,(-365239.2339567722+1489562.6582479463j),(1535212.2420654676-308657.30327972816j),(-1169971.8329263036-1180905.814010166j)
2024-11-14T07:04:30.000000,(-249345.38320443808+1400029.4797537632j),(1410920.4407529554-382666.12810453j),(-1161576.2327274545-1017364.563548823j)
2024-11-14T07:04:50.000000,(-527056.0009381961+1587352.5891385938j),(1682534.1368350037-221230.0864927606j),(-1155479.3110799878-1366123.2371654015j)
2024-11-14T07:05:00.000000,(-392377.884614496+1507392.5255583916j),(1553951.7010410917-283219.07546400384j),(-1161573.8164488424-1224172.4952591865j)
