t,a,b,c
2024-11-14T07:00:00.000000,(-32.07868539418814+25.33286620207764j),(26.859858531734062+17.123581156451706j),(1.7210021528135258-19.726365721848197j)
2024-11-14T07:00:20.000000,(-31.996884508191215+25.330084604742297j),(26.88684515859495+17.06158203582902j),(1.523571834904942-19.697787183969922j)
2024-11-14T07:00:30.000000,(-31.98306423378017+25.434826354541656j),(26.912349292942963+16.970127883646114j),(1.5311160357159679-19.63419688905924j)
2024-11-14T07:00:50.000000,(-31.853366024954084+25.41039678623747j),(26.773814541731554+16.910659810071877j),(1.5318015155680769-19.66361812044852j)
2024-11-14T07:01:00.000000,(-32.02614444581741+25.534983698131327j),(26.96400458944845+16.676855239470456j),(1.5337486622302094-19.501864316505817j)
2024-11-14T07:01:10.000000,(-31.898887422221378+25.217562223644563j),(26.83640696227303+16.809280854817814j),(1.4311821013234294-19.569615076077753j)
2024-11-14T07:01:20.000000,(-31.946615428672885+25.339792878119624j),(26.799937671221414+17.104778790935484j),(1.5979089069787733-19.635542534126216j)
2024-11-14T07:01:40.000000,(-31.715058351912376+25.40650121847648j),(26.852650877845008+16.88787737807371j),(1.593831398182374-19.585677578972536j)
2024-11-14T07:01:50.000000,(-31.962758428147936+25.44661293086756j),(26.83167633732228+16.833596932008902j),(1.5680488809193776-19.477707945990915j)
2024-11-14T07:02:10.000000,(-31.912485731298148+25.472475630978806j),(26.7986003236947+16.84943845008405j),(1.5294556585467944-19.57857104771938j)
2024-11-14T07:02:20.000000,(-31.925701065414614+25.19036557312029j),(26.558808765206777+16.95413253425778j),(1.7192918165183073-19.58501566231098j)
2024-11-14T07:02:30.000000,(-31.546386715413973+25.281110819563764j),(26.559485679008503+17.076437890018724j),(1.4279433577648888-19.63869070392866j)
2024-11-14T07:02:50.000000,(-31.98260261417454+25.354364848028126j),(26.67740622589554+16.97639230877911j),(1.4833669429372094-19.64612724577637j)
2024-11-14T07:03:00.000000,(-31.829466970846624+25.521293039848388j),(26.59751232464987+17.059579344127314j),(1.618996178269299-19.795723315062787j)
2024-11-14T07:03:10.000000,(-31.87989605963412+25.468110854744737j),(26.549961694585363+16.998047371580412j),(1.4846706149237434-19.737461633474595j)
2024-11-14T07:03:20.000000,(-31.58412018614945+25.16312985816876j),(26.32248766957491+17.064759937786903j),(1.4917660948849516-19.552015909130205j)
2024-11-14T07:03:30.000000,(-31.768058259920508+25.47399880454941j),(26.28520572144771+16.95219474842429j),(1.6090600694806199-19.62728956603496j)
2024-11-14T07:03:40.000000,(-31.88447978592012+25.523825229507565j),(26.332324633254757+16.880710295771053j),(1.5285869096223905-19.58292955558136j)
2024-11-14T07:03:50.000000,(-32.02961298920127+25.32552889074759j),(26.465258474621805+16.980341572632312j),(1.5723716388565663-19.605352348426095j)
2024-11-14T07:04:00.000000,(-31.845345716223164+25.50103185833359j),(26.383027640229557+16.778473589451778j),(1.4387498329506343-19.525082063813898j)
2024-11-14T07:04:10.000000,(-31.87554522018945+25.344006469311353j),(26.34361878596974+17.00969665780002j),(1.3708090109248587-19.572979830429176j)
2024-11-14T07:04:20.000000,(-32.954904322336006+26.416974890315032j),(27.55076972205279+16.14551266679888j),(1.4885679358085326-19.632625288142663j)
2024-11-14T07:04:30.000000,(-31.7275269317106+25.411379712582857j),(26.376872789758636+16.973143224897797j),(1.5604100639284297-19.612046223599464j)
2024-11-14T07:04:50.000000,(-31.71294019241759+25.536690254370114j),(26.506205416695593+16.719308593189794j),(1.4572460103645426-19.600821017946146j)
2024-11-14T07:05:00.000000,(-31.95593303970054+25.36292038074862j),(26.474807820017304+16.899403751039188j),(1.5298976566227793-19.583393596511087j)
