t,a,b,c
2024-11-14T07:00:00.000000,(133.00876-237.09763j),(-271.91974+2.870608j),(138.96336+233.88661j)
2024-11-14T07:00:20.000000,(132.09532-237.6044j),(-271.78638+3.911937j),(139.74477+233.3526j)
2024-11-14T07:00:30.000000,(132.16356-237.829j),(-271.80673+4.1643257j),(139.69618+233.32365j)
2024-11-14T07:00:50.000000,(131.9105-237.9392j),(-271.79764+4.252601j),(139.94026+233.34727j)
2024-11-14T07:01:00.000000,(131.78372-237.96071j),(-271.68524+4.58853j),(139.95436+233.03207j)
2024-11-14T07:01:10.000000,(132.07002-237.82588j),(-271.8325+4.41275j),(139.81685+233.07681j)
2024-11-14T07:01:20.000000,(132.31697-237.61269j),(-271.95142+3.7938185j),(139.68759+233.47728j)
2024-11-14T07:01:40.000000,(131.36143-238.16075j),(-271.964+5.084582j),(140.6515+232.73608j)
2024-11-14T07:01:50.000000,(131.84285-237.80635j),(-271.85837+4.3741164j),(140.06888+233.09074j)
2024-11-14T07:02:10.000000,(131.95303-237.89084j),(-272.00385+4.402331j),(140.10449+233.1479j)
2024-11-14T07:02:20.000000,(132.34358-237.48442j),(-271.85672+3.8053987j),(139.56776+233.34117j)
2024-11-14T07:02:30.000000,(132.06795-238.03175j),(-271.95724+4.3524656j),(139.9426+233.33905j)
2024-11-14T07:02:50.000000,(132.22911-237.824j),(-271.8693+4.1687284j),(139.69742+233.31555j)
2024-11-14T07:03:00.000000,(132.43541-237.80771j),(-272.04477+4.013384j),(139.66347+233.4531j)
2024-11-14T07:03:10.000000,(131.81523-238.03622j),(-271.89288+4.4175344j),(140.13524+233.2783j)
2024-11-14T07:03:20.000000,(131.48503-238.20659j),(-271.80438+4.838751j),(140.37581+233.02824j)
2024-11-14T07:03:30.000000,(131.9036-237.90445j),(-271.90485+4.5343113j),(140.05927+233.0287j)
2024-11-14T07:03:40.000000,(131.88344-237.94844j),(-271.9925+4.50884j),(140.16931+233.09782j)
2024-11-14T07:03:50.000000,(131.44746-238.37549j),(-271.94354+5.0104856j),(140.55586+233.02504j)
2024-11-14T07:04:00.000000,(132.14232-237.87167j),(-272.06476+4.245045j),(139.9827+233.28586j)
2024-11-14T07:04:10.000000,(131.50793-238.22862j),(-272.09085+4.9151835j),(140.64523+232.97227j)
2024-11-14T07:04:20.000000,(131.18344-238.59673j),(-271.9279+5.305574j),(140.80309+232.94775j)
2024-11-14T07:04:30.000000,(131.32599-238.54433j),(-272.1924+5.3358393j),(140.92319+232.86745j)
2024-11-14T07:04:50.000000,(130.5203-238.91606j),(-272.02277+6.113658j),(141.55862+232.46312j)
2024-11-14T07:05:00.000000,(132.24294-238.01741j),(-272.02325+4.138815j),(139.8395+233.53896j)
