t,a,b,c
2024-11-14T07:00:00.000000,(142.3995246529207-244.0445710234214j),(-282.90921365379114-1.0720447003668163j),(140.1834223293133+245.22841762276948j)
2024-11-14T07:00:20.000000,(142.83095553033644-243.6914519256075j),(-282.8041777302725-1.2342607567411426j),(140.20846182183354+245.11037502267024j)
2024-11-14T07:00:30.000000,(141.71306482712646-244.46825245309705j),(-282.8981481240149-0.4615789558713344j),(140.8821255766572+244.87560871863369j)
2024-11-14T07:00:50.000000,(142.5678454948777-243.79203022783125j),(-282.6984331547473-1.2476281005885779j),(140.33587905020124+244.96724877167344j)
2024-11-14T07:01:00.000000,(141.80785395078638-244.2358097232577j),(-282.7145790621766-0.6798470125239261j),(140.68860961338632+244.765172064426j)
2024-11-14T07:01:10.000000,(141.80914153990224-244.17003785884094j),(-282.68269726670985-0.6886329093255457j),(140.65215483578194+244.71339344070992j)
2024-11-14T07:01:20.000000,(141.75717118671224-244.393056262225j),(-282.838524684656-0.3557860855576413j),(141.20654012742307+244.5601536351752j)
2024-11-14T07:01:40.000000,(140.71952866341016-244.5665956793145j),(-282.5062832055551+0.4847894078656701j),(141.6363526298753+243.88414678106096j)
2024-11-14T07:01:50.000000,(142.1801577018902-243.9257638444045j),(-282.6267563249198-0.574488637356761j),(140.70582818551767+244.54854434466586j)
2024-11-14T07:02:10.000000,(142.2568485410869-244.21273488508118j),(-282.99291999194804-0.5395494841936007j),(140.55664603350542+245.041880943549j)
2024-11-14T07:02:20.000000,(142.3405381147003-243.84645983868137j),(-282.7236799292762-1.2697052830658122j),(140.33797526073567+244.9093261075372j)
2024-11-14T07:02:30.000000,(142.1721360282364-244.32235846144224j),(-283.048241157885-0.43333410796630195j),(141.11459011883537+244.85170634911083j)
2024-11-14T07:02:50.000000,(141.57905207661594-244.5685514193018j),(-282.9477720207859-0.1337139893880616j),(141.36915768747906+244.5283170145307j)
2024-11-14T07:03:00.000000,(142.58401474650853-244.14804410191186j),(-283.0520523475235-0.8392433450151956j),(140.65795966683777+245.09105500899517j)
2024-11-14T07:03:10.000000,(141.71989563261835-244.5286670514038j),(-283.01490447889546-0.1334954948199255j),(141.41096526574535+244.55834519887546j)
2024-11-14T07:03:20.000000,(142.09514264612588-244.09032997797289j),(-282.81211058633255-0.34095600171493035j),(140.9054007862931+244.61825834257945j)
2024-11-14T07:03:30.000000,(143.112016504372-243.62497535615535j),(-282.89941607394206-1.7266722206091945j),(139.50007203846243+245.51635808971122j)
2024-11-14T07:03:40.000000,(142.9688723105163-243.74772329888899j),(-282.9725821625261-1.226137507076494j),(140.1239302672425+245.2370479260254j)
2024-11-14T07:03:50.000000,(142.0602149888848-244.40496097952771j),(-283.09310295164846-0.3741942807127387j),(141.24739271819828+244.77983850641417j)
2024-11-14T07:04:00.000000,(142.55272091593844-243.90698694060444j),(-282.8232968948547-0.7541172715474813j),(140.3940404609649+244.9109355274464j)
2024-11-14T07:04:10.000000,(141.18379502652633-244.62410853481407j),(-282.81512377725335+0.5969801267375602j),(141.44803734904355+244.2915398418442j)
2024-11-14T07:04:20.000000,(140.92423428286335-244.70715371739703j),(-282.76346645232917+0.6943178441433479j),(142.03724455741184+243.89190418772563j)
2024-11-14T07:04:30.000000,(142.00053275864147-244.64216427594604j),(-283.26636844235685+0.05348645743589853j),(141.4456057657651+244.8096540062231j)
2024-11-14T07:04:50.000000,(140.78498303492404-245.34339600383387j),(-283.29362909042015+1.0349658751089577j),(142.2122543622252+244.3661597390983j)
2024-11-14T07:05:00.000000,(143.83989486954962-243.60207854537413j),(-283.22684237011555-2.6328574015701163j),(139.29590053919182+246.02507210763932j)
