t,a,b,c
2024-11-14T07:00:00.000000,(138.76173-248.23479j),(-284.54764+4.064716j),(145.87357+244.2145j)
2024-11-14T07:00:20.000000,(137.40674-248.88193j),(-284.53113+5.30619j),(147.2059+243.6218j)
2024-11-14T07:00:30.000000,(137.01456-249.31705j),(-284.51987+6.1206627j),(147.59035+243.2394j)
2024-11-14T07:00:50.000000,(137.63687-248.85535j),(-284.67328+5.306843j),(147.11813+243.59196j)
2024-11-14T07:01:00.000000,(137.20764-249.1627j),(-284.41107+5.676417j),(147.28764+243.53506j)
2024-11-14T07:01:10.000000,(137.60628-248.99048j),(-284.5079+5.2316117j),(146.98346+243.80745j)
2024-11-14T07:01:20.000000,(137.38979-249.10487j),(-284.65204+5.749445j),(147.3446+243.39775j)
2024-11-14T07:01:40.000000,(136.35332-249.78546j),(-284.50955+6.9708595j),(148.24347+242.85768j)
2024-11-14T07:01:50.000000,(136.95677-249.27902j),(-284.565+6.268398j),(147.69112+243.05486j)
2024-11-14T07:02:10.000000,(137.4708-249.26244j),(-284.5286+5.517279j),(147.14362+243.79216j)
2024-11-14T07:02:20.000000,(139.0508-247.91382j),(-284.4192+3.3789043j),(145.45071+244.58255j)
2024-11-14T07:02:30.000000,(137.55577-249.16286j),(-284.70654+5.591961j),(147.23582+243.6154j)
2024-11-14T07:02:50.000000,(137.98984-248.64618j),(-284.57663+4.8096256j),(146.66772+243.8814j)
2024-11-14T07:03:00.000000,(137.9539-248.85008j),(-284.61+4.8826838j),(146.73872+244.01523j)
2024-11-14T07:03:10.000000,(137.35239-249.24106j),(-284.49832+5.6400104j),(147.23044+243.6501j)
2024-11-14T07:03:20.000000,(136.76923-249.51595j),(-284.4307+6.431143j),(147.74898+243.13406j)
2024-11-14T07:03:30.000000,(137.06804-249.1462j),(-284.44812+5.849459j),(147.4628+243.3446j)
2024-11-14T07:03:40.000000,(137.38406-248.97862j),(-284.5188+5.561768j),(147.21692+243.46336j)
2024-11-14T07:03:50.000000,(137.45439-249.2771j),(-284.60016+5.741392j),(147.23322+243.58147j)
2024-11-14T07:04:00.000000,(137.75642-249.14754j),(-284.5996+5.378935j),(146.9312+243.81543j)
2024-11-14T07:04:10.000000,(136.99979-249.58247j),(-284.61728+6.2210407j),(147.70488+243.40862j)
2024-11-14T07:04:20.000000,(136.4882-249.64212j),(-284.75745+6.714285j),(148.35275+242.97246j)
2024-11-14T07:04:30.000000,(136.96263-249.51344j),(-284.91418+6.145198j),(148.03409+243.41547j)
2024-11-14T07:04:50.000000,(137.05434-249.39226j),(-284.65848+5.9791603j),(147.68726+243.46356j)
2024-11-14T07:05:00.000000,(138.28256-248.74733j),(-284.71054+4.6884775j),(146.51132+244.10884j)
