t,a,b,c
2024-11-14T07:00:00.000000,(-23.477220441920508+462.56490136975845j),(404.8071105760173-199.80148399638063j),(-382.68822727693805-252.3741022442373j)
2024-11-14T07:00:20.000000,(-25.10653635485869+464.3223773683203j),(408.93897989506513-203.8141250360718j),(-385.4864386432437-250.59705836159992j)
2024-11-14T07:00:30.000000,(-21.975793253979646+464.84104480951646j),(406.62610831562415-204.32741945459645j),(-385.56769947527937-250.78985741260476j)
2024-11-14T07:00:50.000000,(-23.30206319616991+462.42648325477785j),(405.3812064063641-203.6651803854046j),(-383.60811723291954-249.50145394424544j)
2024-11-14T07:01:00.000000,(-24.088531558303657+460.72030955940863j),(403.2081431367151-201.2443357606104j),(-380.3326539522441-249.38004639909195j)
2024-11-14T07:01:10.000000,(-24.301484613222783+461.03557424552855j),(403.48834141178304-201.54933780990882j),(-380.3644202171654-250.35077503803404j)
2024-11-14T07:01:20.000000,(-22.864885726068678+461.9319957954358j),(405.23771403405044-202.80580355970676j),(-384.29207083816254-249.39846458859392j)
2024-11-14T07:01:40.000000,(-20.894958011200288+461.75124664068426j),(402.25311520907053-205.03074747631103j),(-383.47168924475227-247.24804048822625j)
2024-11-14T07:01:50.000000,(-23.32014159852406+463.3855078696979j),(405.21301618297366-202.40386678532684j),(-383.058611684648-251.09262146073524j)
2024-11-14T07:02:10.000000,(-22.511763310601964+461.00626531842863j),(403.0623760931776-202.32115881889774j),(-382.500265845807-248.5469422483693j)
2024-11-14T07:02:20.000000,(-22.53588425584894+467.8258892307276j),(408.010230527314-203.80039050555922j),(-386.9222255393943-253.88749286219536j)
2024-11-14T07:02:30.000000,(-22.790545217547333+464.38433607201296j),(407.47777047661657-203.54034837321467j),(-386.38176773950363-251.64337595783945j)
2024-11-14T07:02:50.000000,(-22.791313699368402+464.5409235548359j),(407.1092320808202-204.99689670348062j),(-385.6357081468923-249.88878820053287j)
2024-11-14T07:03:00.000000,(-23.119621919806377+468.1294644983209j),(409.7009936101822-206.3813745898898j),(-387.72514562781544-251.94106257268868j)
2024-11-14T07:03:10.000000,(-22.601501070059385+465.14443877874146j),(407.97862125308893-205.06814108369906j),(-387.1764100550736-250.47058175255006j)
2024-11-14T07:03:20.000000,(-22.021558003192695+465.49397526259054j),(407.0712513373801-206.2009123188991j),(-386.2728725523684-249.4035153594159j)
2024-11-14T07:03:30.000000,(-22.277906884002732+466.72307350446135j),(407.57616227365725-206.45260963639134j),(-386.45723459361943-250.62625959468642j)
2024-11-14T07:03:40.000000,(-22.492791019587457+464.6064726897712j),(407.03532000040286-205.5756680750004j),(-386.24382935748326-249.54092323740042j)
2024-11-14T07:03:50.000000,(-23.517123863730376+466.0185853481307j),(408.22874094641884-205.4386404707243j),(-386.76770701158966-250.71843200328294j)
2024-11-14T07:04:00.000000,(-22.48454908030908+462.8241554684937j),(406.5241510343003-205.04231469373497j),(-385.8084812929901-248.29227617377546j)
2024-11-14T07:04:10.000000,(-23.450604463530908+462.72112588604796j),(406.51726818447787-204.30427165738024j),(-384.8541272745824-248.6698560180521j)
2024-11-14T07:04:20.000000,(-22.74833584677981+461.3792017972082j),(405.50080691842595-203.72208911657242j),(-384.40646617468155-248.44361869998102j)
2024-11-14T07:04:30.000000,(-22.719883339641456+463.2919774619222j),(407.30440059790635-204.86921210629896j),(-386.12362812533866-248.5303667838707j)
2024-11-14T07:04:50.000000,(-20.791830507694613+461.0930132538815j),(405.30019800408627-203.85378671749072j),(-386.5171521516604-247.18558878420663j)
2024-11-14T07:05:00.000000,(-24.13106778612746+461.1491280078626j),(406.46416720329216-202.13855316958438j),(-383.9955418904956-249.51905678291223j)
