t,a,b,c
2024-11-14T07:00:00.000000,(139.3744929159755-241.3032188673799j),(-279.3367370027062+0.14666631734339042j),(139.924171755361+241.19466693448874j)
2024-11-14T07:00:20.000000,(138.94263907166464-241.51574375015733j),(-279.241517660181+0.39363904115734977j),(140.17901523690634+241.04009729946227j)
2024-11-14T07:00:30.000000,(138.85647602998907-241.5688891143841j),(-279.24852182182997+0.8893609515817678j),(140.01028538456018+241.13670967555205j)
2024-11-14T07:00:50.000000,(138.87875760070008-241.50318129356114j),(-279.16046798077923+0.40285792876305876j),(140.02309977054188+241.01849073882852j)
2024-11-14T07:01:00.000000,(138.24513884503122-241.79108498988825j),(-279.12320723764395+1.3070260128739457j),(140.33798094288733+240.79751218863908j)
2024-11-14T07:01:10.000000,(138.83764030312773-241.440946880715j),(-279.1030265508364+0.7878818067588266j),(140.32213837342778+240.78229061052406j)
2024-11-14T07:01:20.000000,(138.5920330590414-241.70619747180297j),(-279.24420009002785+0.997069396747451j),(140.1270847193532+241.0172555300391j)
2024-11-14T07:01:40.000000,(137.0924910215444-242.15530359212084j),(-278.9112482375224+2.805106537174053j),(141.8338286195636+239.59095041625145j)
2024-11-14T07:01:50.000000,(138.0134494266364-241.76426697914874j),(-279.02130010714006+1.4505097902290247j),(140.4768118451501+240.5218141849624j)
2024-11-14T07:02:10.000000,(138.57445444209716-241.7543810314362j),(-279.3321366671882+0.9539475299760573j),(140.61971194861965+240.76973031183832j)
2024-11-14T07:02:20.000000,(139.08663916680186-241.27499765940956j),(-279.17680145334833+0.11648107402060925j),(139.57762937446324+241.24898068972615j)
2024-11-14T07:02:30.000000,(138.80554603419054-241.8163244687235j),(-279.49420529438663+1.0878662319460486j),(140.66572059917337+240.9322004215298j)
2024-11-14T07:02:50.000000,(138.23608138277956-241.9498382787802j),(-279.34656771818203+1.517733873344278j),(141.04895624755602+240.5445021932859j)
2024-11-14T07:03:00.000000,(138.43582691825722-242.01436886393196j),(-279.4367382641172+1.3113518888322504j),(140.9309357184147+240.7696013320993j)
2024-11-14T07:03:10.000000,(138.37117870213862-241.94948634144598j),(-279.39533849140224+1.6765982766876566j),(140.9154660858901+240.6541901273303j)
2024-11-14T07:03:20.000000,(138.2890544207688-241.75723578568548j),(-279.20063359342737+1.3394454816352297j),(140.85348036394072+240.50049033799053j)
2024-11-14T07:03:30.000000,(137.8876250398789-242.05668344714348j),(-279.2176633960528+1.5981797053628304j),(140.87953315603104+240.5671949893694j)
2024-11-14T07:03:40.000000,(138.6828642412356-241.67692301225478j),(-279.3432334998487+0.9408475049920134j),(140.17542340131314+241.05154599883414j)
2024-11-14T07:03:50.000000,(138.7885669551772-241.80479109736052j),(-279.51934772703277+1.2090873084109706j),(140.44700945358085+241.0440698647159j)
2024-11-14T07:04:00.000000,(139.02009074344062-241.35362926801213j),(-279.2192872745119+0.7335606043795654j),(140.18095694431486+240.8650904313128j)
2024-11-14T07:04:10.000000,(138.00262319592358-241.91982687017676j),(-279.2105767254922+1.9981798883620223j),(140.98299186177113+240.36917569510126j)
2024-11-14T07:04:20.000000,(137.6771011081011-242.10306425957057j),(-279.2047215139938+2.4141491924140484j),(141.36884786934715+240.17081114486166j)
2024-11-14T07:04:30.000000,(139.09398989188838-241.72801804938334j),(-279.58662807993096+0.762230539844389j),(140.0778273577849+241.35607220888184j)
2024-11-14T07:04:50.000000,(138.01174386316106-242.3970391326713j),(-279.6600033745097+2.2559744436442783j),(141.56779456390166+240.5290233315901j)
2024-11-14T07:05:00.000000,(140.78043691721928-240.75929232880273j),(-279.61476635676496-1.1271419539724765j),(138.824681607066+242.1747423681347j)
