t,a,b,c
2024-11-14T07:00:00.000000,(-41.9174625572127+69.73017977180754j),(96.24115882568293-5.968244115772543j),(-54.32369626847021-63.76193565603499j)
2024-11-14T07:00:20.000000,(-45.6895908528546+76.90128650019027j),(104.60870727568823-6.992766203707651j),(-58.91911642283363-69.9085202964826j)
2024-11-14T07:00:30.000000,(-41.81606740996315+70.23893939561303j),(96.05534892449597-6.438891550693836j),(-54.23928151453284-63.80004784491919j)
2024-11-14T07:00:50.000000,(-41.31374463615269+70.0885354571888j),(95.61280685999341-6.876458030738618j),(-54.29906222384073-63.21207742645017j)
2024-11-14T07:01:00.000000,(-40.893895615214625+68.96319042962664j),(94.66024917248853-6.597124594294447j),(-53.7663535572739-62.366065835332186j)
2024-11-14T07:01:10.000000,(-41.713925398640406+70.42338275256076j),(96.61157480264002-6.492575852461023j),(-54.89764940399963-63.930806900099725j)
2024-11-14T07:01:20.000000,(-40.96341843798117+69.17658116688199j),(94.35043615358111-6.592195773563687j),(-53.38701771559994-62.584385393318286j)
2024-11-14T07:01:40.000000,(-43.93077405657016+76.42974993480216j),(102.60869888536497-8.095603010422796j),(-58.677924828794815-68.33414692437937j)
2024-11-14T07:01:50.000000,(-40.96330727243727+69.88795814610413j),(95.36244579124978-6.990625784083503j),(-54.39913851881253-62.89733236202062j)
2024-11-14T07:02:20.000000,(-40.78242768168016+68.80860437927896j),(93.87921224847692-6.376155190795371j),(-53.09678456679675-62.43244918848361j)
2024-11-14T07:02:30.000000,(-40.23748414050871+68.28433259302959j),(92.73089058846902-6.531882150073255j),(-52.49340644796032-61.75245044295632j)
2024-11-14T07:02:50.000000,(-41.59578361887287+70.50480509902799j),(95.48124968271235-6.769865054258208j),(-53.88546606383945-63.734940044769786j)
2024-11-14T07:03:00.000000,(-40.76435730585175+69.60136401113093j),(94.3591585892594-6.98862409674132j),(-53.594801283407655-62.61273991438961j)
2024-11-14T07:03:10.000000,(-41.0610900258049+70.09360595659331j),(95.34099943780738-6.948102679710147j),(-54.279909412002475-63.14550327688315j)
2024-11-14T07:03:20.000000,(-44.38646752435645+76.87363726149702j),(103.10038791659584-8.412416494691385j),(-58.713920392239395-68.46122076680565j)
2024-11-14T07:03:30.000000,(-41.635642464142634+70.96605497083728j),(96.28660089756261-6.885553055822011j),(-54.65095843341996-64.08050191501525j)
2024-11-14T07:03:40.000000,(-41.04863181331067+69.43979820436684j),(94.31128972932376-6.617579950745464j),(-53.2626579160131-62.82221825362137j)
2024-11-14T07:03:50.000000,(-41.45894459837266+70.62125075769768j),(95.61829506491974-6.9483171556484j),(-54.15935046654706-63.672933602049305j)
2024-11-14T07:04:00.000000,(-44.426216036519186+76.8927894299289j),(103.28343625981542-7.996099634445202j),(-58.857220223296224-68.89668979548371j)
2024-11-14T07:04:10.000000,(-45.605084671541675+77.177089943781j),(104.63306080862888-7.248609637315146j),(-59.02797613708722-69.92848030646587j)
2024-11-14T07:04:20.000000,(-43.91105788868007+76.45601392923955j),(102.0999696438201-8.012934951976463j),(-58.18891175514002-68.44307897726308j)
2024-11-14T07:04:30.000000,(-40.940775298354524+71.0079984525106j),(94.97919838964035-7.286988544451975j),(-54.03842309128584-63.721009908058626j)
2024-11-14T07:05:00.000000,(-41.17942310999303+68.45313759352788j),(93.5672902949325-6.0486026376547075j),(-52.387867184939466-62.404534955873174j)
