t,a,b,c
2024-11-14T07:00:00.000000,(-64.03787385350412+61.9275080842935j),(78.40435239196408+1.6377852732568707j),(-29.9797341247971-80.64229180754741j)
2024-11-14T07:00:20.000000,(-64.0393106511956+61.93172571692021j),(78.40837814245938+32.86316624950256j),(-29.982324946662345-80.64537748317845j)
2024-11-14T07:00:30.000000,(-48.426562807220904+61.93575646116148j),(94.02346783778793+32.86105384226055j),(-29.98364920473555-81.13521087770506j)
2024-11-14T07:00:50.000000,(-48.42589927315388+61.93217423930873j),(78.40778035292483+1.6353418029235618j),(1.2446320974071858-80.64451554119509j)
2024-11-14T07:01:00.000000,(-48.42727426066438+61.937598191051j),(78.41212128870055+1.6346176468037126j),(-29.98484716102558-80.1613021479003j)
2024-11-14T07:01:10.000000,(-48.42705596487765+61.93511853917367j),(78.40966922646037+32.86158705028765j),(-29.982613193950872-80.15927642671632j)
2024-11-14T07:01:20.000000,(-64.04049877902041+61.934104216078524j),(78.41049464609553+1.6353761529695623j),(-29.983251553351813-80.64647918589282j)
2024-11-14T07:01:40.000000,(-64.04016881429456+93.16423228255222j),(94.0253429590692+1.6341873198988588j),(-29.985175780908992-80.16099188170426j)
2024-11-14T07:01:50.000000,(-64.03989612332882+61.93451123373196j),(94.02263676236527+32.861288635496884j),(-29.98274083632478-80.64628809095836j)
2024-11-14T07:02:10.000000,(-48.426424675993324+61.93246101843355j),(78.4073646989393+32.862696937144676j),(-29.9809400376349-80.15772982698948j)
2024-11-14T07:02:20.000000,(-64.03581953741202+61.923411613985756j),(94.01270353216466+32.8638121264349j),(-29.976885517382904-81.36958035528636j)
2024-11-14T07:02:30.000000,(-64.04068141169958+61.93244064814682j),(78.4088610170503+32.8632633625558j),(-29.98143533633627-80.64618946197179j)
2024-11-14T07:02:50.000000,(-64.04141488281266+61.9365865029909j),(78.41230429020551+1.6356742216031306j),(-29.984146762338302-80.64925904664676j)
2024-11-14T07:03:00.000000,(-48.42759040384609+61.93397521905264j),(94.0227117741913+1.636482212665811j),(-29.981863762785622-81.62328359685674j)
2024-11-14T07:03:10.000000,(-48.42814811885157+61.93653400343251j),(78.41208893725674+32.86196436521841j),(-29.983940896474547-81.13690005650525j)
2024-11-14T07:03:20.000000,(-48.42958629612646+61.93984611209658j),(78.41669041132684+32.860788425475796j),(-29.987104175772803-80.65112148076689j)
2024-11-14T07:03:30.000000,(-64.03894976094705+61.93198520693645j),(94.02110005818945+1.6354476874402755j),(-29.98215171293492-80.64443066732956j)
2024-11-14T07:03:40.000000,(-64.03988788389336+61.93250670466502j),(78.40872697729375+1.6354467401925457j),(-29.982094914848773-80.15703958853202j)
2024-11-14T07:03:50.000000,(-64.04021989713222+61.933222404480446j),(78.4095729665069+32.86302595148122j),(-29.98261027003853-81.13464767724491j)
2024-11-14T07:04:00.000000,(-48.428044154787536+61.93488891814804j),(94.02475210068032+1.6358586555495322j),(-29.98345228728763-80.15983342463407j)
2024-11-14T07:04:10.000000,(-64.04123959471966+61.935569272950445j),(94.02452367713471+32.862520425243616j),(-29.9832822811336-80.16066046710577j)
2024-11-14T07:04:20.000000,(-64.04351849401613+61.94043778013316j),(94.03073582416809+1.6347148394747555j),(-29.987215656403684-80.65215129698954j)
2024-11-14T07:04:30.000000,(-64.04241284492704+61.93432790308666j),(94.02590901026713+1.6370004841926802j),(-29.983496015435747-80.16041182640475j)
2024-11-14T07:04:50.000000,(-64.04512350158386+61.94514232903227j),(94.03519078597779+32.86140884677086j),(1.2364459609477352-80.16912244600822j)
2024-11-14T07:05:00.000000,(-48.42591303084494+61.9273714233356j),(78.40304887440253+1.6375072021939792j),(-29.977136044506608-80.15396473794144j)
2024-11-14T08:00:00.000000,(-7793152.491422011+6844508.72413377j),(10863328.892174518+5371302.142321058j),(-3070160.78749517-12215798.180684566j)
2024-11-14T08:00:10.000000,(-3845278.103813187+4602039.118570479j),(6471319.797903295+2356257.3902810514j),(-2626057.3073458904-6958318.343014819j)
2024-11-14T08:00:20.000000,(-8023697.838351739+6975691.307561962j),(10716486.214706993+5040769.5002865195j),(-2692788.376353446-12016468.126561249j)
2024-11-14T08:00:30.000000,(-7419730.233815209+6648562.356251564j),(10175096.542744536+5004078.346677207j),(-2755366.308929461-11652599.230215834j)
2024-11-14T08:00:50.000000,(-6924711.934020865+6267848.707637226j),(9841082.146745754+4465983.071641732j),(-2916370.212724888-10733849.83210684j)
2024-11-14T08:01:00.000000,(-8700860.394664459+7769750.315119748j),(11941346.200880427+5793234.789377685j),(-3240470.1929586823-13562948.998842869j)
2024-11-14T08:01:20.000000,(-9649287.662814442+7985025.895340133j),(12551324.906655611+6029307.228109947j),(-2902037.243839548-14014365.813706044j)
2024-11-14T08:01:30.000000,(-7477561.734995122+7064405.828183943j),(10251070.646404818+4612466.645953479j),(-2773508.911409436-11676853.201522449j)
2024-11-14T08:01:50.000000,(-7847564.688745403+6928757.854722201j),(10997634.122648595+5256263.667776819j),(-3150069.4339028993-12185021.034582872j)
2024-11-14T08:02:00.000000,(-8103434.739631347+7278401.125516761j),(11191581.999533374+5219916.004909006j),(-3088178.4864151524-12498314.69085355j)
2024-11-14T08:02:10.000000,(-8661124.651892561+7488274.527549494j),(11584833.098235764+5577740.617800056j),(-2923708.4463446243-13065988.31006331j)
2024-11-14T08:02:30.000000,(-8830887.587618161+7554943.125128103j),(11777485.062857904+5418422.94830632j),(-2946597.475241285-12973365.585519398j)
2024-11-14T08:02:40.000000,(-8304533.481780823+7318777.007476395j),(11386248.081584519+5472819.5331541365j),(-3081714.599803719-12791573.608660294j)
2024-11-14T08:02:50.000000,(-8282862.283002134+7461825.668361539j),(11102758.185798379+5329583.517035723j),(-2819880.2895387793-12791433.093196038j)
2024-11-14T08:03:00.000000,(-7101610.128713776+6437033.9590587495j),(10020790.729828693+4624582.527857522j),(-2919180.601114922-11061627.708944486j)
2024-11-14T08:03:30.000000,(-8836773.794081656+7358684.483529177j),(11741918.064072175+5406744.243066505j),(-2905159.883246158-12765418.236437956j)
2024-11-14T08:03:40.000000,(-9762702.363507193+8009882.192129312j),(12441844.746515596+5813032.405358355j),(-2679142.383008472-13822899.472145548j)
2024-11-14T08:03:50.000000,(-8927502.429478906+7714323.247158371j),(11582256.907080537+5401747.999213868j),(-2654754.477601599-13116070.27054326j)
