t,a,b,c
2024-11-14T07:00:00.000000,(127.31567-238.18472j),(-270.46896+8.641247j),(143.1748+229.49799j)
2024-11-14T07:00:20.000000,(126.99115-238.25578j),(-270.44238+8.753953j),(143.46846+229.44289j)
2024-11-14T07:00:30.000000,(126.41937-238.62648j),(-270.30164+9.443942j),(143.90155+229.13249j)
2024-11-14T07:00:50.000000,(128.23878-237.67007j),(-270.58112+7.6466084j),(142.37134+229.9685j)
2024-11-14T07:01:00.000000,(126.713646-238.59581j),(-270.4342+9.383582j),(143.74146+229.16568j)
2024-11-14T07:01:10.000000,(126.59029-238.61024j),(-270.5223+9.391034j),(143.96101+229.16464j)
2024-11-14T07:01:20.000000,(126.863205-238.61876j),(-270.6234+9.397614j),(143.79492+229.17126j)
2024-11-14T07:01:40.000000,(125.49784-239.3077j),(-270.5557+11.008749j),(145.0944+228.24257j)
2024-11-14T07:01:50.000000,(126.18097-238.95317j),(-270.33313+10.016929j),(144.18593+228.88705j)
2024-11-14T07:02:10.000000,(126.67762-238.70929j),(-270.6157+9.379158j),(143.96507+229.27133j)
2024-11-14T07:02:20.000000,(127.9428-237.96472j),(-270.3489+7.9440007j),(142.44055+229.96921j)
2024-11-14T07:02:30.000000,(126.593-238.75037j),(-270.54883+9.385112j),(143.9843+229.3076j)
2024-11-14T07:02:50.000000,(126.2204-238.76039j),(-270.43402+9.80017j),(144.24315+228.90117j)
2024-11-14T07:03:00.000000,(127.1021-238.69077j),(-270.5867+9.103405j),(143.51721+229.5331j)
2024-11-14T07:03:10.000000,(126.669266-238.8293j),(-270.63522+9.725829j),(144.0065+229.04639j)
2024-11-14T07:03:20.000000,(126.33878-238.92822j),(-270.49683+9.919782j),(144.19055+228.95245j)
2024-11-14T07:03:30.000000,(126.493965-238.71631j),(-270.50314+9.573592j),(144.0383+229.08385j)
2024-11-14T07:03:40.000000,(126.86471-238.57803j),(-270.59244+9.174958j),(143.75655+229.34743j)
2024-11-14T07:03:50.000000,(128.3105-237.88264j),(-270.7527+7.5645905j),(142.47008+230.26297j)
2024-11-14T07:04:00.000000,(126.743744-238.69696j),(-270.56473+9.329096j),(143.84831+229.31679j)
2024-11-14T07:04:10.000000,(126.591866-238.89705j),(-270.7248+9.809336j),(144.16602+229.03542j)
2024-11-14T07:04:20.000000,(125.682304-239.42027j),(-270.6328+10.795719j),(144.98183+228.57709j)
2024-11-14T07:04:30.000000,(126.99557-238.8606j),(-270.89398+9.419671j),(143.93163+229.38869j)
2024-11-14T07:04:50.000000,(125.86105-239.3105j),(-270.70258+10.425321j),(144.87181+228.8259j)
2024-11-14T07:05:00.000000,(127.11325-238.6398j),(-270.76132+9.064367j),(143.67917+229.51231j)
