t,a,b,c
2024-11-14T07:00:00.000000,(22.34580282867489-23.965966052130398j),(-32.55090575116485-9.245235369415468j),(10.20510292249007+33.21120142154575j)
2024-11-14T07:00:20.000000,(22.499230412748375-24.08304650716127j),(-32.65481547601095-9.115921207425345j),(10.155585063262462+33.19896771458639j)
2024-11-14T07:00:30.000000,(22.458136197967747-24.224653132560604j),(-32.72115290670888-9.099847261487866j),(10.263016708740908+33.32450039404807j)
2024-11-14T07:00:50.000000,(22.37511837651857-24.124994922885662j),(-32.558620258222994-9.249792738319684j),(10.183501881704423+33.37478766120512j)
2024-11-14T07:01:00.000000,(22.327345813786565-23.99007069084064j),(-32.51479925413228-9.057671279499004j),(10.187453440345713+33.04774197033953j)
2024-11-14T07:01:10.000000,(22.482885418248657-24.050489306923964j),(-32.56985101229741-9.058979224484915j),(10.086965594048642+33.109468531408766j)
2024-11-14T07:01:20.000000,(22.309239226982868-24.043788908815372j),(-32.520141001652306-9.018769591874161j),(10.210901774669434+33.06255850068953j)
2024-11-14T07:01:40.000000,(22.09585987972264-24.12922484747213j),(-32.56975971192841-8.766223221294467j),(10.47389983220566+32.895448068766655j)
2024-11-14T07:01:50.000000,(22.553563029525435-24.124066332671475j),(-32.70481006238994-8.997000097562136j),(10.151247032864275+33.12106643023378j)
2024-11-14T07:02:10.000000,(22.40188629339025-24.16229166010669j),(-32.64747601581053-8.91960585856691j),(10.245589722420513+33.081897518673486j)
2024-11-14T07:02:20.000000,(22.6214052560573-24.176835748246503j),(-32.68379158643327-9.159509667627617j),(10.062386330376084+33.33634541587401j)
2024-11-14T07:02:30.000000,(22.35915325062797-24.232250145901276j),(-32.643110988205365-8.9437303428914j),(10.283957737577627+33.17598048879279j)
2024-11-14T07:02:50.000000,(22.835231497639143-24.521874342255273j),(-33.088323577701644-9.034665340819402j),(10.253092080062503+33.55653968307479j)
2024-11-14T07:03:00.000000,(22.701488289155918-24.223365430025922j),(-32.91290004234221-9.078558434930187j),(10.21141175318629+33.301923864956166j)
2024-11-14T07:03:10.000000,(22.556603369904906-24.184809389565828j),(-32.80682525050312-8.918892310655337j),(10.250221880598323+33.10370170022111j)
2024-11-14T07:03:20.000000,(22.493430933708623-24.263154588070734j),(-32.86333163845456-8.828661974989473j),(10.369900704745938+33.09181656306043j)
2024-11-14T07:03:30.000000,(22.677217392069338-24.267034132219806j),(-32.97478427659018-9.001646926101216j),(10.297566884520952+33.268681058321135j)
2024-11-14T07:03:40.000000,(22.748577893999595-24.236805796188378j),(-33.08972615137837-9.11473516763067j),(10.341148257379004+33.351540963818934j)
