t,a,b,c
2024-11-14T07:00:00.000000,(-4.304713031048777+2.051257769383061j),(4.630599737621855-0.5820701469964562j),(2.276317793880842-5.16920494657615j)
2024-11-14T07:00:20.000000,(-6.915538080161545+2.0765641317857684j),(4.654759418378311-0.5888621846716489j),(-2.943640198415839-5.147058813863878j)
2024-11-14T07:00:30.000000,(-4.316379696147403+2.1007493382703486j),(4.66575932238558-0.601535726139399j),(2.2528343975021334-5.158573062278377j)
2024-11-14T07:00:50.000000,(-4.312399879958512+2.079256502359658j),(4.651172393637926-0.5967293910105682j),(2.26344159161629-5.141885658929729j)
2024-11-14T07:01:00.000000,(-4.320649247420128+2.1118018084702133j),(4.677218163605971-0.601072715707685j),(-2.958773953263304-5.170090336123966j)
2024-11-14T07:01:10.000000,(-4.319339917737699+2.0969202079827474j),(4.662505587043887-0.5983376103719324j),(-2.9453701587907566-5.076619570686594j)
2024-11-14T07:01:20.000000,(-4.320462324005252+7.295253605548491j),(4.667453225858614-0.5965251193454444j),(2.255213340474575-5.153669891269119j)
2024-11-14T07:01:40.000000,(-4.318477393319875+7.316948635864866j),(4.677009367853321-0.6036525097103849j),(2.2436733033680123-5.086908449816563j)
2024-11-14T07:01:50.000000,(-4.3168437502950425+2.0932822718816118j),(4.660768228633711-0.6001228584965599j),(-2.946138952122598-5.152518187509244j)
2024-11-14T07:02:10.000000,(-6.91776294697207+7.285396466540405j),(4.648676909875898-0.5916765279033882j),(-2.9353327319405316-5.148657040213837j)
2024-11-14T07:02:20.000000,(-4.292378534732211+2.0266790207711205j),(4.6011749442925645-0.5849868950427393j),(-2.911000860188629-5.141707274954572j)
2024-11-14T07:02:30.000000,(-4.321558340335419+2.080851812409836j),(4.6576517281379335-0.5882812725163551j),(2.266110674949665-5.1519326100215945j)
2024-11-14T07:02:50.000000,(-4.325952753901011+2.1057277695630208j),(4.678317314219936-0.5947345507594983j),(-2.954569006921099-5.170348770819927j)
2024-11-14T07:03:00.000000,(-6.924759561520802+2.090057098467729j),(4.661217302173083-0.5898912755351651j),(-2.9408771460686176-5.159528086988775j)
2024-11-14T07:03:10.000000,(-4.32589232438351+2.105417619771341j),(4.6770237725989094-0.5960703384920367j),(2.251082604217488-5.168706437636816j)
2024-11-14T07:03:20.000000,(-4.334521988915795+7.329707501031015j),(4.704633091003131+4.601292090099258j),(2.2321028527276123-5.1002027218640205j)
2024-11-14T07:03:30.000000,(-4.311163579168037+2.0781198091804867j),(4.651550317791895+4.608323967103078j),(-2.9426008112577327-5.141379772154558j)
2024-11-14T07:03:40.000000,(-4.316796628573352+2.0812516300929835j),(4.656846929933324+4.608321483753086j),(2.2621538933424623-5.225834013117455j)
2024-11-14T07:03:50.000000,(-4.318785523280826+2.085545682461272j),(4.661926201093453-0.589701583547205j),(2.2590647357707767-5.155192987618117j)
2024-11-14T07:04:00.000000,(-4.32526739900463+7.29996399034059j),(4.673464504984109-0.5936273594948505j),(-2.9504021620236744-5.161279319527163j)
2024-11-14T07:04:10.000000,(-4.324909170144463+2.099624235442719j),(4.672085926042228-0.5927378698128867j),(-2.94939108271125-5.166243627588689j)
2024-11-14T07:04:20.000000,(-4.33857891746331+2.1288374289756775j),(4.709363037486523-0.6004900602216496j),(-2.9729883329798774-5.269019714169443j)
2024-11-14T07:04:30.000000,(-4.3319454921186855+2.092174846760016j),(4.680400872642157-0.5867803622480157j),(2.2537490035879593-5.164753254775112j)
2024-11-14T07:04:50.000000,(-6.950417424702247+7.361481555915546j),(4.736094337892938-0.5994066352854257j),(-2.990096059687716-5.135696722557535j)
2024-11-14T07:05:00.000000,(-6.914692846252971+2.050440340985816j),(4.622781315755536+4.620684841296711j),(-2.912507639105637-5.166725771066654j)
2024-11-14T08:00:00.000000,(121475.1183296843-1458264.8502777459j),(-1475504.2727577703+588844.561708057j),(1354031.756643264+869421.5083640282j)
2024-11-14T08:00:10.000000,(861080.2768489998-1877538.004233685j),(-2191195.1044816384+260757.98446389154j),(1330117.4298369335+1616779.6538310642j)
2024-11-14T08:00:20.000000,(171692.5477229147-1488257.8946467668j),(-1485421.273152342+662148.7976795805j),(1313733.9298478856+826108.0398155657j)
2024-11-14T08:00:30.000000,(653954.801455078-1756738.2101763247j),(-2000382.8575925021+383962.1929071656j),(1346428.0561471737+1372776.2205672087j)
2024-11-14T08:00:50.000000,(11924.696816002059-1403077.1774677944j),(-1318565.0069961802+756624.6149773248j),(1306640.310188995+646454.4328198789j)
2024-11-14T08:01:00.000000,(-129180.12025585973-1387843.8870181597j),(-1180320.0524707397+776521.1367283119j),(1309502.7749406882+611325.1898591857j)
2024-11-14T08:01:20.000000,(-129143.667351922-1323439.197904026j),(-1171626.0849231933+817250.8980932925j),(1300769.7522844693+506186.9987026383j)
2024-11-14T08:01:30.000000,(24641.715112302085-1411539.634277502j),(-1344951.4715290035+727188.4382392j),(1320312.3586206825+684355.3433036372j)
2024-11-14T08:01:50.000000,(119697.81456104366-1467372.594617871j),(-1447072.5373263224+665625.3532281638j),(1327369.5183465874+801746.1029245758j)
