t,a,b,c
2024-11-14T07:00:00.000000,(-14.713550755525834-8.357579958819287j),(-0.5738191302045861+20.23560531685881j),(12.685155522083184-8.17800960267568j)
2024-11-14T07:00:20.000000,(-12.119956944262725-8.332273596416577j),(-0.5496594457228481+20.22881327173304j),(17.874035257988847-8.237182514540365j)
2024-11-14T07:00:30.000000,(-14.725217428075046-8.308088389931997j),(-0.5386595417155773+20.216139730265287j),(12.661672125704476-8.248696762954863j)
2024-11-14T07:00:50.000000,(-14.721237608160868-8.329581225842688j),(-0.5532464704632316+20.22094606539412j),(12.672279319818633-8.232009359606216j)
2024-11-14T07:01:00.000000,(-14.729486971897185-8.297035919732133j),(-0.5272007004951789+20.216602740697002j),(17.858901510591963-8.260214036916867j)
2024-11-14T07:01:10.000000,(-14.728177649665337-8.3119175202196j),(-0.5419132770572643+20.219337846032754j),(17.87230529761393-8.329381360866243j)
2024-11-14T07:01:20.000000,(-14.729300052207599-13.522421850856198j),(-0.5369656382425383+20.221150344509823j),(12.664051068676917-8.243793592062021j)
2024-11-14T07:01:40.000000,(-14.727315121522222-13.500726813089244j),(-0.52740949624783+20.21402295414488j),(12.652511031570356-8.339670239996213j)
2024-11-14T07:01:50.000000,(-14.725681478497396-8.315555456320734j),(-0.5436506354674462+20.217552597908128j),(17.871536504282087-8.24264188818573j)
2024-11-14T07:02:10.000000,(-12.122181811073244-13.532278989864285j),(-0.5557419542252537+20.225998921050717j),(17.882342724464156-8.238780741006739j)
2024-11-14T07:02:20.000000,(-14.701216266659856-8.382158707431225j),(-0.6032439198085937+20.232688561361947j),(17.906674596216057-8.150511930879478j)
2024-11-14T07:02:30.000000,(-14.730396072263055-8.32798591579251j),(-0.5467671359632185+20.229394191338912j),(12.674948403152007-8.242056310814496j)
2024-11-14T07:02:50.000000,(-14.734790482103358-8.303109966089902j),(-0.5261015498812158+20.22294090564519j),(17.863106449483585-8.260472471496415j)
2024-11-14T07:03:00.000000,(-12.129178425621978-8.318780629734619j),(-0.5432015619280692+20.227784180869524j),(17.876798302885486-8.249651787665263j)
2024-11-14T07:03:10.000000,(-14.734730056311154-8.303420115881586j),(-0.5273950915022407+20.221605110462068j),(12.65992033241983-8.258830138313302j)
2024-11-14T07:03:20.000000,(-14.743359713392852-13.487967955373673j),(-0.4997857730980195+15.0101298183016j),(12.640940588380534-8.35296451204367j)
2024-11-14T07:03:30.000000,(-14.720001307370381-8.330717919021858j),(-0.5528685463092566+15.01716169530542j),(17.875074645146952-8.231503472831047j)
2024-11-14T07:03:40.000000,(-14.7256343567757-8.327586098109363j),(-0.547571934167828+15.017159211955427j),(12.670991621544806-8.15331962429078j)
2024-11-14T07:03:50.000000,(-14.727623255208464-8.323292045741075j),(-0.5424926630076969+20.22797388030806j),(12.66790246397312-8.245316688294603j)
2024-11-14T07:04:00.000000,(-14.734105127206977-13.5177114660641j),(-0.5309543591170431+20.224048096909833j),(17.86727329438101-8.25140302020365j)
2024-11-14T07:04:10.000000,(-14.733746898346809-8.309213500210209j),(-0.5323329380589241+20.2249375865918j),(17.868284373693434-8.256367328265176j)
2024-11-14T07:04:20.000000,(-14.747416645665655-8.280000299226668j),(-0.4950558303399166+20.217185396183037j),(17.84468713087539-8.196505325226353j)
2024-11-14T07:04:30.000000,(-14.74078321659574-8.31666288144233j),(-0.5240179914589937+20.230895094156672j),(12.662586731790302-8.254876955684429j)
2024-11-14T07:04:50.000000,(-12.15483628880343-13.456193900489144j),(-0.46832452620821385+20.21826882111926j),(17.82757939671697-8.3884585128536j)
2024-11-14T07:05:00.000000,(-12.119111710354154-8.35839739466711j),(-0.5816375520709132+15.029522569499054j),(17.90516781729905-8.175530427049768j)
2024-11-14T08:00:00.000000,(121456.7454217942-1458270.6636447443j),(-1475500.1073035097+588863.3831122577j),(1354045.9640854015+869408.5003095029j)
2024-11-14T08:00:10.000000,(861061.9253739882-1877543.8859552846j),(-2191191.004687506+260776.82993552223j),(1330131.6815280868+1616766.6900870805j)
2024-11-14T08:00:20.000000,(171674.1912733489-1488263.7511065572j),(-1485417.1472010892+662167.6265502872j),(1313748.1603470102+826095.0674127364j)
2024-11-14T08:00:30.000000,(653936.4768388036-1756744.147490436j),(-2000378.829508333+383981.0370451325j),(1346442.352659776+1372763.3137424784j)
2024-11-14T08:00:50.000000,(11906.337163991255-1403083.0211789522j),(-1318560.8713544055+756643.4405426732j),(1306654.5341815937+646441.4509829236j)
2024-11-14T08:01:00.000000,(-129198.45868509433-1387849.6435965218j),(-1180315.8692908513+776539.9054287346j),(1309516.9301807247+611312.1777411279j)
2024-11-14T08:01:20.000000,(-129162.04972493464-1323444.9658172748j),(-1171621.873412508+817269.7081290167j),(1300783.9231280813+506173.9565869197j)
2024-11-14T08:01:30.000000,(24623.313857913385-1411545.334516203j),(-1344947.2141063844+727207.2310869489j),(1320326.5024633615+684342.2507064865j)
