t,a,b,c
2024-11-14T07:00:00.000000,(-6.8056368401939835+0.9479265861527004j),(2.9027850994352775+4.255065349927008j),(3.9028517407584786-5.202991936079798j)
2024-11-14T07:00:20.000000,(-6.799307434740513+0.9547644367546155j),(2.9286985361297866+4.244606342823317j),(3.870608898610044-5.1993707795779756j)
2024-11-14T07:00:30.000000,(-6.800656570675983+0.9774191881193275j),(2.930772370622435+4.226703352170489j),(3.8698842000533205-5.204122540289745j)
2024-11-14T07:00:50.000000,(-6.769683696339598+0.9814650862088925j),(2.9146966030455133+4.223233841685442j),(3.85498709329363-5.204698927894469j)
2024-11-14T07:01:00.000000,(-6.811595684947861+1.0228485699876728j),(2.936433020965751+4.1775586948811j),(3.8751626639821097-5.2004072648687725j)
2024-11-14T07:01:10.000000,(-6.782167604702408+0.9709047023058872j),(2.933542682395455+4.200673071669826j),(3.848624922306726-5.171577773975514j)
2024-11-14T07:01:20.000000,(-6.783467649176146+0.9508975199667802j),(2.9100796181692203+4.242406881392526j),(3.873388031006698-5.193304401359683j)
2024-11-14T07:01:40.000000,(-6.762816537862818+0.983645953439364j),(2.916637245136144+4.211603354516001j),(3.846179292726447-5.195249307955464j)
2024-11-14T07:01:50.000000,(-6.7889965476774705+0.9945454210581275j),(2.917192422468588+4.192868329153043j),(3.871804125208655-5.187413750211135j)
2024-11-14T07:02:10.000000,(-6.779372267591498+0.9957025674874629j),(2.9178294948608254+4.206344217885089j),(3.8615427727308997-5.202046785372886j)
2024-11-14T07:02:20.000000,(-6.753209498764136+0.9510382723824264j),(2.868220359310726+4.219177409414897j),(3.8849891394543192-5.170215681797345j)
2024-11-14T07:02:30.000000,(-6.70948821362299+0.9473940248603441j),(2.9019405448016187+4.239497875374582j),(3.8075476688209164-5.1868919002349685j)
2024-11-14T07:02:50.000000,(-6.773474378834635+0.967404940122691j),(2.909157072335347+4.228804304610094j),(3.8643173064990606-5.196209244732927j)
2024-11-14T07:03:00.000000,(-6.746566444777272+0.9770745359691873j),(2.8842706041518795+4.255683782234428j),(3.8622958406251655-5.232758318203423j)
2024-11-14T07:03:10.000000,(-6.746898820561+0.9780386863747736j),(2.894290510368819+4.241851202542421j),(3.852608310191499-5.219889888916896j)
2024-11-14T07:03:20.000000,(-6.68647912661072+0.9351192106689012j),(2.8672047570012182+4.228141078379849j),(3.819274369609502-5.1632602890488215j)
2024-11-14T07:03:30.000000,(-6.703413517334866+0.9840131731202959j),(2.849355866882206+4.223835023119136j),(3.854057650452205-5.207848196239411j)
2024-11-14T07:03:40.000000,(-6.722297540492946+0.9980209466892376j),(2.8640889302669166+4.210458456727565j),(3.858208610226029-5.208479403416732j)
2024-11-14T07:03:50.000000,(-6.754405957108702+0.9636192288733341j),(2.87438298304437+4.224552046727922j),(3.8800229740641043-5.188171275601462j)
2024-11-14T07:04:00.000000,(-6.723633406302724+1.0071942728754308j),(2.8803171012916664+4.191973525755657j),(3.843316305010603-5.1991677986311515j)
2024-11-14T07:04:10.000000,(-6.722570002129032+0.962363202600109j),(2.883611689145482+4.224203623597077j),(3.8389583129830953-5.186566826197122j)
2024-11-14T07:04:20.000000,(-6.986593439344233+1.1860462959065359j),(3.0094038433296646+4.131303515843456j),(3.9771895960145685-5.317349811750091j)
2024-11-14T07:04:30.000000,(-6.709318163996613+0.9743636214928841j),(2.8655582869548653+4.224493795254148j),(3.8437598770415207-5.198857416746932j)
2024-11-14T07:04:50.000000,(-6.7225678778218025+1.0181435350885337j),(2.892404691169986+4.193887321563807j),(3.8301631866511343-5.212030856652291j)
2024-11-14T07:05:00.000000,(-6.747000792799554+0.9772827208538111j),(2.8803901194867194+4.2126705738451165j),(3.8666106733132892-5.189953294698853j)
