t,a,b,c
2024-11-14T07:00:00.000000,(138.46748-241.02608j),(-278.37772+0.33696523j),(139.82257+240.6447j)
2024-11-14T07:00:20.000000,(137.87672-241.46619j),(-278.40158+1.0944182j),(140.44333+240.32571j)
2024-11-14T07:00:30.000000,(137.39546-241.80428j),(-278.1169+1.6520755j),(140.6364+240.10918j)
2024-11-14T07:00:50.000000,(137.93561-241.45274j),(-278.23267+1.1509614j),(140.21533+240.25832j)
2024-11-14T07:01:00.000000,(137.07663-242.01634j),(-278.14252+1.9368198j),(140.98164+240.03073j)
2024-11-14T07:01:10.000000,(137.5333-241.87413j),(-278.1846+1.5580403j),(140.5695+240.26752j)
2024-11-14T07:01:20.000000,(137.6299-241.73936j),(-278.33774+1.5441935j),(140.6255+240.15285j)
2024-11-14T07:01:40.000000,(137.05493-241.97655j),(-278.07355+1.9388627j),(140.93137+239.9946j)
2024-11-14T07:01:50.000000,(137.60693-241.74263j),(-278.11673+1.4966481j),(140.4269+240.20175j)
2024-11-14T07:02:10.000000,(137.8726-241.62381j),(-278.2318+1.031958j),(140.27339+240.54486j)
2024-11-14T07:02:20.000000,(139.1204-240.56581j),(-278.22427-0.44373822j),(139.02156+240.9619j)
2024-11-14T07:02:30.000000,(137.89328-241.709j),(-278.4539+1.1968292j),(140.47552+240.46767j)
2024-11-14T07:02:50.000000,(137.25981-241.95485j),(-278.29202+1.8154576j),(140.95126+240.09456j)
2024-11-14T07:03:00.000000,(137.69226-241.82155j),(-278.32602+1.3586733j),(140.5511+240.41502j)
2024-11-14T07:03:10.000000,(137.29272-241.98668j),(-278.26453+1.8221023j),(140.8873+240.11552j)
2024-11-14T07:03:20.000000,(136.80502-242.17133j),(-278.29782+2.5093598j),(141.40529+239.6127j)
2024-11-14T07:03:30.000000,(137.93898-241.3415j),(-278.1422+1.0225743j),(140.12053+240.27107j)
2024-11-14T07:03:40.000000,(137.92004-241.47737j),(-278.20267+1.1836809j),(140.20047+240.24718j)
2024-11-14T07:03:50.000000,(137.73166-241.62616j),(-278.31406+1.2461741j),(140.49493+240.33424j)
2024-11-14T07:04:00.000000,(137.49937-241.85242j),(-278.36105+1.6509734j),(140.77367+240.15462j)
2024-11-14T07:04:10.000000,(137.4232-241.96245j),(-278.32684+1.6694332j),(140.81625+240.24583j)
2024-11-14T07:04:20.000000,(136.72656-242.38115j),(-278.43457+2.688642j),(141.62453+239.64787j)
2024-11-14T07:04:30.000000,(137.61327-241.90302j),(-278.65005+1.723964j),(140.95422+240.13184j)
2024-11-14T07:04:50.000000,(135.92702-242.8998j),(-278.44983+3.4030247j),(142.43967+239.4463j)
2024-11-14T07:05:00.000000,(138.75533-241.28932j),(-278.2716+0.32919195j),(139.43294+240.91014j)
2024-11-14T07:05:10.000000,(137.92276-241.37213j),(-277.92813+0.93412685j),(139.91994+240.38806j)
2024-11-14T07:05:20.000000,(136.95695-242.31612j),(-278.50238+2.451933j),(141.45992+239.81984j)
2024-11-14T07:05:30.000000,(137.0667-242.279j),(-278.7622+2.3003924j),(141.61119+239.93393j)
2024-11-14T07:05:40.000000,(138.31935-241.4928j),(-278.69888+0.81659436j),(140.29646+240.62915j)
2024-11-14T07:05:50.000000,(137.1772-242.32596j),(-278.67484+2.131879j),(141.4142+240.14543j)
2024-11-14T07:06:10.000000,(137.8109-241.9412j),(-278.60547+1.4440354j),(140.71056+240.45401j)
2024-11-14T07:06:20.000000,(137.81863-241.56673j),(-278.3104+1.3391836j),(140.40976+240.18202j)
2024-11-14T07:06:30.000000,(137.84804-241.74254j),(-278.3268+1.1836516j),(140.38809+240.51147j)
2024-11-14T07:06:50.000000,(136.92406-242.31628j),(-278.7271+2.5135598j),(141.7194+239.75484j)
2024-11-14T07:07:00.000000,(137.57104-242.0198j),(-278.74118+1.7946376j),(141.0826+240.17632j)
2024-11-14T07:07:10.000000,(137.96956-241.64839j),(-278.42133+0.9512614j),(140.36784+240.65344j)
2024-11-14T07:07:30.000000,(137.77423-242.07741j),(-278.87067+1.3757898j),(141.01051+240.65517j)
2024-11-14T07:07:40.000000,(137.78178-242.03578j),(-278.75845+1.5062358j),(140.89447+240.4858j)
2024-11-14T07:07:50.000000,(138.64148-241.5603j),(-278.6478+0.49849275j),(139.92175+241.01791j)
2024-11-14T07:08:00.000000,(137.76892-241.93958j),(-278.4327+1.3414241j),(140.58115+240.55038j)
2024-11-14T07:08:10.000000,(138.60803-241.48087j),(-278.66113+0.4534712j),(139.97108+240.98428j)
2024-11-14T07:08:20.000000,(137.91412-242.01408j),(-278.87927+1.4217584j),(140.88301+240.54489j)
2024-11-14T07:08:30.000000,(138.59113-241.60976j),(-278.67203+0.6838684j),(139.99805+240.87794j)
2024-11-14T07:08:50.000000,(137.78491-242.17099j),(-278.94098+1.684192j),(141.07141+240.44449j)
2024-11-14T07:09:00.000000,(138.3221-241.78297j),(-278.69766+1.0527847j),(140.2943+240.68617j)
2024-11-14T07:09:10.000000,(137.64429-242.372j),(-278.75076+1.7066803j),(141.02554+240.62175j)
2024-11-14T07:09:30.000000,(136.59613-242.7717j),(-278.78067+2.8287477j),(142.09796+239.89743j)
2024-11-14T07:09:40.000000,(137.82095-241.84816j),(-278.53186+1.2395786j),(140.62633+240.56621j)
2024-11-14T07:09:50.000000,(138.15805-241.90094j),(-278.78284+1.2069105j),(140.5438+240.64781j)
2024-11-14T07:10:10.000000,(137.54834-242.49861j),(-278.89032+1.904122j),(141.26093+240.54976j)
2024-11-14T07:10:20.000000,(138.48242-241.90407j),(-278.8834+0.76274127j),(140.31529+241.09547j)
2024-11-14T07:10:30.000000,(138.25507-241.77686j),(-278.70233+1.1127354j),(140.36536+240.61938j)
2024-11-14T07:10:40.000000,(138.35709-241.89888j),(-278.5622+1.0767611j),(140.12186+240.77805j)
2024-11-14T07:10:50.000000,(137.93295-242.03297j),(-278.54758+1.3266852j),(140.53008+240.6572j)
2024-11-14T07:11:10.000000,(137.77646-242.25139j),(-278.89502+1.7684106j),(141.03616+240.43488j)
2024-11-14T07:11:20.000000,(137.65033-242.2844j),(-278.85544+1.8127885j),(141.11952+240.42697j)
2024-11-14T07:11:30.000000,(137.71124-242.04515j),(-278.5199+1.6351436j),(140.72261+240.36333j)
2024-11-14T07:11:50.000000,(137.85435-242.02492j),(-278.67172+1.337551j),(140.73062+240.64252j)
2024-11-14T07:12:00.000000,(135.65327-243.4906j),(-278.87518+4.0635176j),(143.1365+239.38457j)
2024-11-14T07:12:10.000000,(136.73677-242.83974j),(-278.74683+2.8006582j),(141.92549+239.99184j)
2024-11-14T07:12:20.000000,(138.50732-241.6386j),(-278.5089+0.76891893j),(139.91814+240.82396j)
2024-11-14T07:12:30.000000,(137.69089-242.16512j),(-278.61746+1.6739987j),(140.84187+240.4466j)
2024-11-14T07:12:40.000000,(137.43321-242.13835j),(-278.53485+2.0916054j),(141.01512+240.00175j)
2024-11-14T07:13:00.000000,(138.65698-241.38254j),(-278.2908+0.5065241j),(139.55107+240.83049j)
2024-11-14T07:13:20.000000,(137.89626-241.86166j),(-278.62802+1.4209563j),(140.64621+240.39447j)
2024-11-14T07:13:30.000000,(136.76265-242.53242j),(-278.49246+2.6206841j),(141.64268+239.86453j)
2024-11-14T07:13:50.000000,(138.30197-241.83798j),(-278.73447+1.022072j),(140.34601+240.76886j)
2024-11-14T07:14:00.000000,(137.71974-241.92888j),(-278.58023+1.5787411j),(140.77757+240.30168j)
2024-11-14T07:14:10.000000,(138.3018-241.64264j),(-278.5733+1.036724j),(140.18759+240.56216j)
2024-11-14T07:14:20.000000,(138.4942-241.45618j),(-278.50995+0.51582074j),(139.9334+240.8951j)
2024-11-14T07:14:40.000000,(137.59206-242.0726j),(-278.67233+1.8250155j),(140.9993+240.20049j)
2024-11-14T07:14:50.000000,(137.45659-241.93204j),(-278.3234+1.7672927j),(140.78041+240.11975j)
2024-11-14T07:15:00.000000,(137.32321-241.93599j),(-278.4197+1.7805637j),(141.01436+240.11002j)
2024-11-14T07:15:10.000000,(137.53569-241.92462j),(-278.41452+1.4591166j),(140.79369+240.4152j)
2024-11-14T07:15:20.000000,(137.91635-241.82002j),(-278.3485+1.2123827j),(140.34882+240.56372j)
2024-11-14T07:15:30.000000,(137.69194-241.7452j),(-278.31345+1.38086j),(140.53323+240.31937j)
2024-11-14T07:15:40.000000,(136.68628-242.41049j),(-278.3141+2.6246336j),(141.54024+239.73952j)
2024-11-14T07:15:50.000000,(137.50838-241.79143j),(-278.29456+1.5762893j),(140.69905+240.1685j)
2024-11-14T07:16:00.000000,(137.52835-241.8815j),(-278.40527+1.8274053j),(140.7924+240.01009j)
2024-11-14T07:16:10.000000,(137.46063-242.05032j),(-278.53528+1.9868623j),(140.98648+240.01466j)
2024-11-14T07:16:30.000000,(137.77611-241.80498j),(-278.47015+1.4978184j),(140.6078+240.2583j)
2024-11-14T07:16:40.000000,(138.68112-241.33673j),(-278.44296+0.39746594j),(139.67502+240.89107j)
2024-11-14T07:16:50.000000,(137.54347-242.09976j),(-278.65945+1.9328947j),(141.03073+240.11783j)
2024-11-14T07:17:10.000000,(137.4962-242.26639j),(-278.70523+2.1176558j),(141.1195+240.10072j)
2024-11-14T07:17:20.000000,(138.58293-241.33038j),(-278.51178+0.64252126j),(139.84407+240.63911j)
2024-11-14T07:17:30.000000,(138.07231-241.59903j),(-278.299+0.99110764j),(140.13991+240.56041j)
2024-11-14T07:17:40.000000,(137.59897-241.97182j),(-278.58447+1.8677249j),(140.89891+240.0566j)
2024-11-14T07:18:00.000000,(138.08098-241.49004j),(-278.26523+0.9200649j),(140.10143+240.526j)
2024-11-14T07:18:10.000000,(137.64407-241.9057j),(-278.47293+1.7731982j),(140.74081+240.08911j)
2024-11-14T07:18:20.000000,(138.15977-241.61078j),(-278.46146+0.9905516j),(140.2157+240.57616j)
