t,a,b,c
2024-11-14T07:00:00.000000,(-5.2213487e-09-7.977498e-09j),(7.483312e-09+8.049781e-09j),(6.6229013e-09-3.265086e-10j)
2024-11-14T07:00:20.000000,(6.2608585e-09-1.628155e-08j),(1.1243877e-09-4.1260684e-09j),(-6.7509305e-09-1.6279955e-10j)
2024-11-14T07:00:30.000000,(-2.550113e-09-1.043874e-08j),(-5.476032e-09-1.454365e-08j),(-3.5041552e-09+1.8189894e-11j)
2024-11-14T07:00:50.000000,(9.36309e-09+9.367909e-09j),(-6.015508e-09+1.3888936e-08j),(3.6853223e-09-3.8380676e-10j)
2024-11-14T07:01:00.000000,(-2.078373e-09-1.1632483e-08j),(-2.8396911e-09+4.351044e-10j),(-1.1717006e-08-2.6147973e-10j)
2024-11-14T07:01:10.000000,(-2.672225e-09-4.6530175e-09j),(-1.0463953e-08+2.7137936e-08j),(2.7773176e-08-1.6916601e-10j)
2024-11-14T07:01:20.000000,(2.9072638e-09-1.3252219e-08j),(1.5166634e-08-3.063377e-09j),(-6.2157e-09-1.882654e-10j)
2024-11-14T07:01:40.000000,(-1.0025484e-08-9.741044e-10j),(-1.2835596e-08+2.4665788e-08j),(-2.2268694e-09-4.361027e-10j)
2024-11-14T07:01:50.000000,(-2.651138e-09-2.1995959e-08j),(-1.4123518e-08+6.332259e-09j),(-3.9211905e-09-3.1286618e-10j)
2024-11-14T07:02:10.000000,(-3.0064555e-09-1.3859989e-09j),(-8.872156e-09+1.4342886e-08j),(1.2185296e-08-2.6375346e-10j)
2024-11-14T07:02:20.000000,(5.291721e-09+1.5888624e-08j),(-2.839247e-09+5.6676797e-09j),(5.9299374e-09-1.6962076e-10j)
2024-11-14T07:02:30.000000,(1.42073215e-08+5.8358793e-09j),(2.884061e-09-2.7193385e-08j),(1.5417712e-10-5.638867e-11j)
2024-11-14T07:02:50.000000,(-5.968879e-10+4.8347744e-09j),(-7.778276e-10+7.6017965e-09j),(-5.1849653e-09+1.1323209e-10j)
2024-11-14T07:03:00.000000,(7.222649e-10+1.1960779e-09j),(9.26002e-09+1.4911128e-08j),(8.2215905e-09-1.209628e-10j)
2024-11-14T07:03:10.000000,(-3.0552592e-09-1.2932432e-08j),(2.0815243e-09-1.5033747e-08j),(1.48497605e-08-8.185452e-11j)
2024-11-14T07:03:20.000000,(4.8605493e-09-1.3469723e-08j),(-1.8330937e-10+3.1962148e-09j),(3.041341e-08-4.7748472e-11j)
2024-11-14T07:03:30.000000,(1.438325e-09+1.034401e-08j),(-1.0984351e-08-3.6371546e-09j),(1.7250645e-08-1.2914825e-10j)
