t,a,b,c
2024-11-14T07:00:00.000000,(22.830402249171048-14.914870139677324j),(-24.40771970052405-12.766848305820023j),(1.5773174513530555+27.68171844549726j)
2024-11-14T07:00:20.000000,(22.75729133751866-14.894150551565817j),(-24.47649152877514-12.702421125145895j),(1.719200191256481+27.596571676711733j)
2024-11-14T07:00:30.000000,(22.728565410099076-15.026062475835115j),(-24.505246760699247-12.602770726174732j),(1.7766813506001333+27.628833202009787j)
2024-11-14T07:00:50.000000,(22.76279102212127-14.892912426923903j),(-23.658726264043104-11.610421055698762j),(0.8959352419217971+26.50333348262263j)
2024-11-14T07:01:00.000000,(22.747401259712987-14.939821871840891j),(-24.489952063003862-12.689658895116006j),(1.742550803290805+27.629480766956984j)
2024-11-14T07:01:10.000000,(22.79387720054032-14.845181836836044j),(-24.454637182681015-12.745952979196618j),(1.660759982140595+27.59113481603265j)
2024-11-14T07:01:20.000000,(22.781259632235358-14.916861706453627j),(-24.47308168476949-12.680590608996894j),(1.6918220525341732+27.597452315450496j)
2024-11-14T07:01:40.000000,(22.66449755931998-15.192472155692755j),(-24.529457014383343-12.490822544604441j),(1.8649594550632822+27.683294700297203j)
2024-11-14T07:01:50.000000,(22.753897605015865-14.943280003098403j),(-24.513755908050108-12.651511753101166j),(1.7598583030341945+27.594791756199612j)
2024-11-14T07:02:20.000000,(22.800198152535206-14.903207958315855j),(-24.431513715911358-12.758547144561525j),(1.631315563376118+27.66175510287739j)
2024-11-14T07:02:30.000000,(22.706276712689306-15.024862797451876j),(-24.510003763125322-12.55293769461769j),(1.803727050435922+27.5778004920695j)
2024-11-14T07:02:50.000000,(22.684918629104548-14.809650788111188j),(-24.685193142538388-12.904754974185176j),(2.0002745134338418+27.714405762296405j)
2024-11-14T07:03:00.000000,(22.512242998523174-14.570626430251858j),(-24.345374122197647-12.392520272048127j),(1.8331311236744519+26.963146702300016j)
2024-11-14T07:03:10.000000,(22.59559413727269-14.365120037878727j),(-24.98839932116533-13.484760192295168j),(2.3928051838926567+27.849880230173927j)
2024-11-14T07:03:20.000000,(22.526339444002762-14.537032715341743j),(-25.035213645984385-13.395181132786767j),(2.5088742019816292+27.932213848128484j)
2024-11-14T07:03:30.000000,(22.532697388931528-14.498718642046594j),(-25.00559272124462-13.400872758086166j),(2.4728953323130565+27.89959140013267j)
2024-11-14T07:03:40.000000,(22.565710938677096-14.415591960922473j),(-25.034142561748176-13.457910748791399j),(2.468431623071017+27.87350270971388j)
2024-11-14T07:03:50.000000,(22.533736092770084-14.516967092457653j),(-25.04559795060164-13.380624723668053j),(2.5118618578316143+27.897591816125704j)
2024-11-14T07:04:00.000000,(22.540288521580027-14.485408278559143j),(-25.075487212386204-13.367906902038692j),(2.5351986908061215+27.85331518059786j)
2024-11-14T07:04:10.000000,(22.554607375547217-14.509278433939432j),(-25.041475760618006-13.398841015656561j),(2.4868683850708013+27.908119449595997j)
2024-11-14T07:04:20.000000,(22.50118326221104-14.561560428287503j),(-25.09628462722444-13.320340280011825j),(2.5951013650133192+27.881900708299337j)
2024-11-14T07:04:30.000000,(22.538571178837945-14.498974428775517j),(-25.021098739895915-13.388171203358326j),(2.482527561058014+27.88714563213379j)
2024-11-14T07:05:00.000000,(22.576131883301038-14.473829809746965j),(-24.994183060364605-13.429444299133804j),(2.4180511770635342+27.90327410888073j)
