t,a,b,c
2024-11-14T07:00:00.000000,(131836.58034143323-2432856.603985408j),(-2223004.1483193594+1113713.4825032162j),(2091167.567988605+1319139.4795446116j)
2024-11-14T07:00:20.000000,(61576.92284660199-2387497.844226723j),(-2133616.0083854604+1120636.842988485j),(2072043.5464703196+1266861.2626306205j)
2024-11-14T07:00:30.000000,(84425.80359213156-2413585.3413860677j),(-2197010.277733994+1099326.9695448782j),(2112584.474142158+1314255.827719503j)
2024-11-14T07:00:50.000000,(-118979.23260931304-2255369.5720637436j),(-2002049.8143773642+1191021.4063215984j),(2121024.586056017+1064352.9316169682j)
2024-11-14T07:01:00.000000,(54098.16305416729-2315476.093495621j),(-2133522.3070515236+1127439.751517059j),(2079421.9135369584+1188037.8405643825j)
2024-11-14T07:01:10.000000,(98198.92300669952-2368413.9618527484j),(-2192056.4126246674+1053655.9651445893j),(2093857.4896177019+1314754.1456678833j)
2024-11-14T07:01:20.000000,(98214.53042238929-2365389.4580198824j),(-2197686.1059700167+1074158.4029947994j),(2099473.806006789+1291230.3405751667j)
2024-11-14T07:01:40.000000,(281445.0082816847-2452471.241220787j),(-2386820.595905347+987424.5219706398j),(2105375.587623952+1465047.8344855483j)
2024-11-14T07:01:50.000000,(206789.11925389242-2451342.6491580894j),(-2281602.8944569496+1036039.7442129874j),(2074813.7752140579+1415304.4209614866j)
2024-11-14T07:02:10.000000,(166172.34800335378-2426080.42194571j),(-2257422.435184907+1039019.6601556091j),(2091252.3176412133+1387061.4152475207j)
2024-11-14T07:02:20.000000,(191949.86014359922-2452765.7629037243j),(-2222087.465416906+1082794.7729355586j),(2030137.6052719583+1369969.9095733673j)
2024-11-14T07:02:30.000000,(134109.40817085875-2450379.1072413353j),(-2221866.5856873994+1059473.0266287748j),(2087759.4079878835+1390903.9111411036j)
2024-11-14T07:02:50.000000,(66704.75166453917-2392146.096976758j),(-2181472.8416368165+1092929.9921455386j),(2114770.32044382+1299214.4319887045j)
2024-11-14T07:03:00.000000,(83977.47128584282-2358251.972315684j),(-2150235.1994686574+1133930.415518824j),(2066257.7281824262+1224318.9255411022j)
2024-11-14T07:03:10.000000,(88157.35610942583-2357408.8384032254j),(-2182269.118405549+1099590.1659470845j),(2094111.7623077699+1257817.3829717455j)
2024-11-14T07:03:20.000000,(26844.092579785036-2339181.4578189435j),(-2085335.3117723055+1139787.6033780768j),(2058491.2191808093+1199393.1922674892j)
2024-11-14T07:03:30.000000,(238173.99995787145-2442652.776621328j),(-2282461.6343988585+1014778.9586135064j),(2044287.6344418295+1427875.682545509j)
2024-11-14T07:03:40.000000,(142852.83563216665-2399551.2729456127j),(-2207700.9077030504+1026582.5817148098j),(2064848.0720704165+1372971.0523827798j)
2024-11-14T07:03:50.000000,(-115472.94984058778-2246148.8281786847j),(-1928203.5636745202+1226931.9062861947j),(2043676.5135152172+1019214.2732160828j)
2024-11-14T07:04:00.000000,(68170.16281322487-2373169.3153104205j),(-2140728.943571214+1098019.920184436j),(2072561.011218444+1275153.1241935499j)
2024-11-14T07:04:10.000000,(140921.2400597451-2370082.346557412j),(-2234261.2621221603+1061324.3087167994j),(2093340.022073548+1308758.6477317468j)
2024-11-14T07:04:20.000000,(143988.11765492847-2388894.05198945j),(-2228138.599171509+1037864.264734623j),(2084150.4815164735+1351026.8597681688j)
2024-11-14T07:04:30.000000,(96885.16024537159-2350668.38930842j),(-2146648.5909404843+1101048.9024654678j),(2049761.200224907+1249620.445252449j)
2024-11-14T07:04:50.000000,(-9483.50421358118-2289152.097766809j),(-2028516.4089772266+1164599.3041460272j),(2038002.1436612408+1124557.7076101596j)
2024-11-14T07:05:00.000000,(274311.99751464115-2455259.394675114j),(-2333690.9884319804+958455.2631358326j),(2059383.4518468769+1496800.8163270717j)
