t,a,b,c
2024-11-14T07:00:00.000000,(150.67795684448168-69.08573979802406j),(-133.85636987875722-99.96365785953981j),(-16.59745751106257+169.04241594197632j)
2024-11-14T07:00:20.000000,(152.8783360791227-69.81998662642191j),(-135.6220624443099-101.2952987691707j),(-17.056243390257833+171.22573115853615j)
2024-11-14T07:00:30.000000,(153.19574912140797-70.99669959690887j),(-136.7720428669506-101.40975925548786j),(-16.011268788337926+172.25775529868736j)
2024-11-14T07:00:50.000000,(151.56911034817688-69.16094887331639j),(-134.43611148204704-99.93481200364307j),(-16.719836107156393+169.2146080807579j)
2024-11-14T07:01:00.000000,(150.94799765246802-69.39427031561007j),(-134.0726406783188-99.15107990275361j),(-16.25196228314174+168.59391590955863j)
2024-11-14T07:01:10.000000,(151.0394152798017-69.54440716959922j),(-134.32971468302833-99.3807352268635j),(-16.27769432919362+168.67874802188948j)
2024-11-14T07:01:20.000000,(152.72421910967137-69.633551368797j),(-135.2811323424335-100.76100921930458j),(-17.14487931714707+170.48342201385262j)
2024-11-14T07:01:40.000000,(151.22812920853883-70.55143320914564j),(-135.26375293047337-99.15166439896548j),(-15.42478999338742+169.56893574511037j)
2024-11-14T07:01:50.000000,(152.39385797510496-70.15471581132554j),(-135.38217451817476-100.59019453695399j),(-16.701579454445906+170.58001106556006j)
2024-11-14T07:02:10.000000,(152.81928532547855-70.542411082242j),(-135.75213419026707-100.57585807193453j),(-16.528398662602992+171.03474947308098j)
2024-11-14T07:02:20.000000,(153.99790208967752-69.42849639765429j),(-135.30629321840135-102.42111774128671j),(-18.449984244743842+171.6674054815909j)
2024-11-14T07:02:30.000000,(153.36508953507808-69.54766462352185j),(-135.1328455489703-101.69374141966377j),(-17.834983993109258+171.13684381745378j)
2024-11-14T07:02:50.000000,(151.17704649349122-69.60712747865193j),(-134.50251175641844-99.36301930733966j),(-16.469319038377268+169.00530538093975j)
2024-11-14T07:03:00.000000,(151.22187516661003-69.16936232712422j),(-134.05782434295057-99.28006299855865j),(-16.91825649208478+168.56287207192142j)
2024-11-14T07:03:10.000000,(151.98814616592605-69.46340849189698j),(-134.66755493606746-99.70398769162776j),(-16.94517342005819+169.2408771743761j)
2024-11-14T07:03:20.000000,(152.53841769542026-70.112114949207j),(-135.45315129802384-99.74402076714392j),(-16.772624585286305+170.04525981022005j)
2024-11-14T07:03:30.000000,(152.6114273199987-69.84298980173376j),(-135.0165187085146-100.26668789923801j),(-17.056081935578696+170.1112231567996j)
2024-11-14T07:03:40.000000,(151.37645300743432-69.16730503054504j),(-134.00593675912347-99.2238158960679j),(-16.88267248773992+168.57770956691493j)
2024-11-14T07:03:50.000000,(150.61234838383783-69.4217668591332j),(-134.02273183023567-98.88471462701483j),(-16.104993427649514+168.24496473012874j)
2024-11-14T07:04:00.000000,(151.19708522884045-69.11163140924826j),(-134.19759823530214-99.1967649862409j),(-16.570853530406225+168.52857914640126j)
2024-11-14T07:04:10.000000,(151.32136678879723-69.44368123594221j),(-134.50989690083534-99.22630788100399j),(-16.461276749289325+168.75554576762931j)
2024-11-14T07:04:20.000000,(151.68219802686167-70.29841296952911j),(-135.456829602512-99.24836816110297j),(-16.082711111259478+169.5769583657193j)
2024-11-14T07:04:30.000000,(150.961612327221-70.10425308814017j),(-135.19825116186536-98.6533145348366j),(-15.517960646596718+168.9765984705599j)
2024-11-14T07:04:50.000000,(151.04844659592644-68.73767794912808j),(-133.97407895741225-99.23311570759357j),(-16.74959979684621+168.1437831796588j)
2024-11-14T07:05:00.000000,(152.88358989645033-69.4402049986465j),(-135.16877112692708-100.48487430133017j),(-17.52457616063701+169.92621770613152j)
