t,a,b,c
2024-11-14T07:00:00.000000,(140.88863789363006-245.32100192789056j),(-283.9416129829142+1.1808501260409447j),(142.70396382527073+244.48982466974957j)
2024-11-14T07:00:20.000000,(140.40743857420964-245.54305290219062j),(-283.8169870998237+1.942139706422396j),(143.59609550075064+243.98509716897684j)
2024-11-14T07:00:30.000000,(140.12405205084295-245.8243725661748j),(-283.87840611283616+1.8835656603724908j),(143.82180619429076+243.9596374377999j)
2024-11-14T07:00:50.000000,(140.1740324000457-245.5718623545387j),(-283.5534968765243+1.6909005115684075j),(143.01768720227983+244.14683062543605j)
2024-11-14T07:01:00.000000,(140.00118878580523-245.6295730605648j),(-283.6137155093289+2.361758176946946j),(143.71455458741534+243.79457718789016j)
2024-11-14T07:01:10.000000,(140.51370384126238-245.3614219669074j),(-283.5947167420487+1.6692886508284106j),(142.88480170895124+244.19425366009665j)
2024-11-14T07:01:20.000000,(139.83118191978227-245.83745731040807j),(-283.70283614750275+2.3687023290586655j),(143.60740922854293+243.94075997814176j)
2024-11-14T07:01:40.000000,(138.61261818959795-246.20173599413818j),(-283.512332472491+3.4142621259836607j),(144.86228409090515+242.7542290821303j)
2024-11-14T07:01:50.000000,(139.36274391959955-245.96012900374797j),(-283.68195477347984+2.6123561169805574j),(144.19368835510454+243.35142602084582j)
2024-11-14T07:02:10.000000,(140.39622991340528-245.75538829937372j),(-284.0737717038075+2.007049898167466j),(143.8453213442468+243.94733727108633j)
2024-11-14T07:02:20.000000,(140.88694879815978-245.15201821378105j),(-283.84486083845826+1.454587916282269j),(143.08440687025268+244.15468485567877j)
2024-11-14T07:02:30.000000,(140.539090814251-245.79866461697156j),(-284.2000458397117+2.090678805361067j),(143.77218386353837+244.14080969736094j)
2024-11-14T07:02:50.000000,(140.20386804657835-245.83109297596454j),(-284.0313559686788+1.8820947727584532j),(143.51035470358602+244.13553479957827j)
2024-11-14T07:03:00.000000,(140.27103708877405-246.02549340537485j),(-284.09917261524333+1.8326474583579475j),(143.64828844578344+244.24738232056268j)
2024-11-14T07:03:10.000000,(139.95196765983664-246.11423570439874j),(-284.0570397369936+2.2773570020140244j),(144.10764545174538+243.86370148991662j)
2024-11-14T07:03:20.000000,(140.17913420633252-245.76779880404777j),(-283.8776545861596+2.283139623464171j),(143.5701475407783+243.96112606459857j)
2024-11-14T07:03:30.000000,(139.76167456281033-246.0884967330312j),(-283.9690025375547+2.368750459647883j),(143.8852162391168+243.86634491596985j)
2024-11-14T07:03:40.000000,(139.99592039354167-245.9747345849672j),(-284.0423396417082+2.4127478241355895j),(144.1990205290968+243.71737504596524j)
2024-11-14T07:03:50.000000,(140.65426951002942-245.77742515161594j),(-284.2248697288926+2.015962902417101j),(143.57852922894662+244.2703747412651j)
2024-11-14T07:04:00.000000,(140.2680940493478-245.65312660605582j),(-283.9143929814775+2.3020982164000885j),(143.71989096385403+243.8260776275856j)
2024-11-14T07:04:10.000000,(139.4098348330758-246.09798190874497j),(-283.9028073589153+2.7127230414102237j),(144.30236076826145+243.36478656114232j)
2024-11-14T07:04:20.000000,(140.2404011444106-245.56024563039583j),(-283.8150149317919+1.67580942570333j),(143.5632055758098+243.8461475003815j)
2024-11-14T07:04:30.000000,(140.0639526510736-246.48605586891736j),(-284.5354589635621+2.3456536077459913j),(144.21436119438857+244.20667098163474j)
2024-11-14T07:04:50.000000,(139.78967816278097-246.49617979821056j),(-284.49816034704406+2.6496641787748865j),(144.34275657699482+244.09133262482223j)
2024-11-14T07:05:00.000000,(141.61350556801045-245.5595344260972j),(-284.5001946483178+0.4918277382192896j),(142.64254957357497+245.15288906461086j)
