t,a,b,c
2024-11-14T07:00:00.000000,(-75.70787978463522+392.63982818276054j),(363.5520204090135-102.67334216689753j),(-289.4698267352669-286.5272808497393j)
2024-11-14T07:00:20.000000,(-73.37284924751111+387.98201267810146j),(361.8984947834906-100.10565917371352j),(-289.8282712415803-283.4203193182075j)
2024-11-14T07:00:30.000000,(-72.49048962669804+392.98753829516136j),(364.8654569725113-104.51407567141146j),(-293.83450810541217-284.68913087287j)
2024-11-14T07:00:50.000000,(-74.26950855936047+392.4401300149584j),(364.4518093085753-100.11866252893165j),(-292.37449635651865-288.1662562603851j)
2024-11-14T07:01:00.000000,(-72.63269802820105+384.4353748807698j),(362.09193960517223-96.37150590644399j),(-291.0410837757099-284.5438626510331j)
2024-11-14T07:01:10.000000,(-74.36147864247869+386.0468385832246j),(364.01466405298925-98.04621700456858j),(-291.846534804974-283.8745344648851j)
2024-11-14T07:01:20.000000,(-74.37184851194252+387.61846454151237j),(362.3334346563097-98.4938857747891j),(-290.5876057244823-285.35344345650446j)
2024-11-14T07:01:40.000000,(-71.22324347448739+384.62021524412194j),(362.35542019297645-101.41059656259813j),(-293.89549697085204-278.94637511890323j)
2024-11-14T07:01:50.000000,(-74.96660911963227+386.69360990750647j),(364.17422953464484-103.10024302818215j),(-291.7597976167781-279.8733948185618j)
2024-11-14T07:02:10.000000,(-73.62330769328764+385.3172072787711j),(364.5245817240975-99.7257017959403j),(-292.9423235199265-281.14480074752646j)
2024-11-14T07:02:20.000000,(-78.83678346777742+386.5584748161091j),(367.6441060375837-100.1504612972497j),(-291.41372776816934-282.5121970834771j)
2024-11-14T07:02:30.000000,(-74.66553350160939+386.7049747095152j),(362.9945958079079-102.13038239653932j),(-290.4820291501019-280.21529596914115j)
2024-11-14T07:02:50.000000,(-73.32566265266541+393.1027097042461j),(369.30630624502373-107.80283619045503j),(-298.2132217503204-280.8347893095597j)
2024-11-14T07:03:00.000000,(-76.09825544620617+383.43544153795665j),(367.0370748653804-98.28971742951893j),(-293.4044625838105-281.0434518828006j)
2024-11-14T07:03:10.000000,(-76.33940500228346+383.14898089371854j),(365.48062074833797-100.12607321533059j),(-292.20682823479547-278.7064456829321j)
2024-11-14T07:03:20.000000,(-72.33414320370139+379.05866907399104j),(361.671716870198-97.44825752713786j),(-291.79629410815687-277.3765174451546j)
2024-11-14T07:03:30.000000,(-73.29554672581071+381.6326122752653j),(361.3097661506072-98.05512527377724j),(-290.2167991165534-279.12726682093125j)
2024-11-14T07:03:40.000000,(-72.37954279057703+384.05944546872706j),(361.5086734981014-96.98339854844588j),(-291.30863465605034-282.8688161187747j)
2024-11-14T07:03:50.000000,(-75.50882221158827+383.8585793496568j),(361.826890252225-95.68599758873665j),(-288.4248833979709-284.00775263760806j)
2024-11-14T07:04:00.000000,(-73.30011499981447+386.4837710093234j),(363.479101967263-97.40552017694955j),(-292.24426598695936-285.2163268948716j)
2024-11-14T07:04:10.000000,(-72.40363177004656+383.797891586426j),(360.58717211906696-98.43377247975428j),(-290.68610470283056-281.4106493690524j)
2024-11-14T07:04:20.000000,(-71.14086296000823+385.0954666956786j),(358.2222331534067-101.21371836356758j),(-289.4500952364451-280.29219027647196j)
2024-11-14T07:04:30.000000,(-71.98961230190616+382.44070942287726j),(358.5972931407232-97.30136533950545j),(-289.1206292770821-281.1902190755318j)
2024-11-14T07:04:50.000000,(-73.78043257946047+380.72020467441325j),(360.732813688177-100.67554071580116j),(-289.2414948376045-275.5618763326238j)
2024-11-14T07:05:00.000000,(-74.41747067831056+381.8484611654967j),(363.2201906560331-100.41087331731157j),(-291.15298442618587-276.6646858487511j)
2024-11-14T08:00:00.000000,(-78.05406208778186+369.98957822252123j),(359.61987690605383-101.18239088244343j),(-285.58041724754-264.0979329277434j)
2024-11-14T08:00:10.000000,(-75.61956328800807+369.99497998456354j),(357.8056867227133-102.06244760036441j),(-285.70690495874805-263.7490443591305j)
2024-11-14T08:00:20.000000,(-81.0534044912165+368.7279569638704j),(362.2898899746542-100.25712882020628j),(-285.0901346036426-264.01908460349296j)
2024-11-14T08:00:30.000000,(-80.68778827751703+368.1691098191877j),(364.07785032108586-100.42190923034275j),(-287.05622074999155-263.4269887851151j)
2024-11-14T08:00:50.000000,(-81.51825987178381+368.39351381636516j),(362.15856406893727-101.081646719118j),(-284.41838025826473-262.99612621876804j)
2024-11-14T08:01:00.000000,(-81.54539586153987+369.5089415072107j),(364.7863480655142-103.4490947814553j),(-286.37867639032083-261.4348908879292j)
2024-11-14T08:01:20.000000,(-82.78945513872168+365.17210282853557j),(364.0149061099655-104.42871679571613j),(-285.4090832197071-255.80344629983665j)
2024-11-14T08:01:30.000000,(-81.30822789288686+367.8991266718476j),(362.39967078913105-107.97547765744059j),(-285.0091272039208-255.6429544209641j)
2024-11-14T08:01:50.000000,(-80.00743978895844+367.93826221673953j),(362.6403734689957-103.79007276621076j),(-286.0804497193112-259.94162568222964j)
2024-11-14T08:02:00.000000,(-79.28320272009842+367.3317680326945j),(361.6100136342611-100.9654383409827j),(-285.7979795902502-261.3688448240391j)
2024-11-14T08:02:10.000000,(-78.78616970424991+367.00693381857127j),(361.61748687955696-100.07339912597638j),(-286.94802976838764-262.1452458596832j)
2024-11-14T08:02:30.000000,(-78.11947895064986+366.9725078932097j),(361.3320214750893-100.50569807263366j),(-287.0563844537701-261.9822554579914j)
2024-11-14T08:02:40.000000,(-79.27668657218419+361.35395511323077j),(360.66031447277055-98.5682208224083j),(-285.4876488348891-257.7945952525406j)
2024-11-14T08:02:50.000000,(-81.24627761916054+366.0799258549596j),(363.27446147751834-98.13277218403346j),(-286.1241282825267-263.12082591752915j)
2024-11-14T08:03:00.000000,(-80.90734034040543+363.6993579339687j),(363.6429938398978-101.16113448788144j),(-286.9204395351171-257.899205827227j)
2024-11-14T08:03:30.000000,(-77.57228712464712+372.3228141501495j),(366.1666858903045-105.97819827514365j),(-292.73361020839184-261.8395817903038j)
2024-11-14T08:03:40.000000,(-81.53946384366463+375.62230613139764j),(366.4295217146864-108.22706174622203j),(-288.6762104422687-263.3848965460638j)
2024-11-14T08:03:50.000000,(-79.94101120272535+371.2945015528385j),(363.7246970207525-104.72903247162458j),(-287.7902117371632-262.12252316814556j)
2024-11-14T08:04:00.000000,(-78.64719045183301+373.62094152802456j),(360.84372370047276-106.6416901562585j),(-286.15229253265534-262.70656117676117j)
2024-11-14T08:04:10.000000,(-79.23893884664176+366.9993649266107j),(356.858727775907-101.66993459692446j),(-281.33959873870845-261.61748069528403j)
2024-11-14T08:04:20.000000,(-81.75273445725907+366.72303200136594j),(359.428685188861-101.6056574297105j),(-281.5065241085704-261.09354184509357j)
2024-11-14T08:04:40.000000,(-82.86669392858676+367.6773074363009j),(364.10085897944737-102.01616043158003j),(-285.44491129762355-261.8589856366125j)
2024-11-14T08:04:50.000000,(-83.16342406434524+368.0132658251059j),(363.68904992086755-102.29565084641354j),(-284.4052351878672-261.6029215131457j)
2024-11-14T08:05:00.000000,(-81.88317665926115+368.36130609931206j),(364.2576512725973-103.70663694799623j),(-286.3671550865274-260.57047893385607j)
2024-11-14T09:00:00.000000,(-77.98276497936422+386.97992786691975j),(363.5230577611437-98.76680013894838j),(-290.3665844793304-284.2161926646186j)
2024-11-14T09:00:10.000000,(-76.6496058623361+391.3401092970489j),(362.8536073369323-101.65690052574632j),(-290.901645903612-285.6390405460188j)
2024-11-14T09:00:20.000000,(-71.41507731818274+398.26912876082133j),(366.48277402780514-107.19428876684606j),(-300.0959011604791-287.526151242957j)
2024-11-14T09:00:40.000000,(-74.9069576244965+389.8586390253804j),(361.5006766351653-99.82079662204762j),(-291.38539709336874-286.16962672020964j)
2024-11-14T09:00:50.000000,(-77.12671972005046+390.50586811484754j),(362.9874007756298-101.066196574542j),(-290.65639739334074-285.54513508755554j)
2024-11-14T09:01:00.000000,(-77.24849778882162+389.0563852129817j),(366.60875905409193-100.30406229472669j),(-294.29847031750796-284.9779966654205j)
2024-11-14T09:01:10.000000,(-76.6888052153954+386.8797846414891j),(368.8377367254434-99.2476876556268j),(-297.0277205234597-283.6006204193545j)
2024-11-14T09:01:20.000000,(-76.77135999091115+392.58154751798065j),(367.9353776379903-99.70550616879837j),(-295.7168617872976-288.6443827101102j)
2024-11-14T09:01:30.000000,(-75.43121323412379+394.1034194275453j),(366.7722773082096-102.87061186005212j),(-296.1119739878741-287.648207191065j)
2024-11-14T09:01:40.000000,(-76.14801816465842+394.3228204429397j),(367.7113471546545-101.02526806706658j),(-296.39365894260845-289.60903904319275j)
2024-11-14T09:01:50.000000,(-76.49552244412735+392.65573478706574j),(367.12351209656117-100.49142233569603j),(-295.5840824056795-288.37087659866665j)
2024-11-14T09:02:00.000000,(-77.02584196899443+392.7488185943548j),(369.0110670839276-101.55771127318053j),(-297.05150454212526-287.1746299877668j)
2024-11-14T09:02:10.000000,(-75.10903980231706+390.86948131219106j),(366.2571344909811-102.3750226186097j),(-296.20918207362956-284.5262240858792j)
2024-11-14T09:02:20.000000,(-76.81280506328949+394.49642001551183j),(366.75247270556065-105.53440698270322j),(-294.7573059361075-285.2592215839977j)
2024-11-14T09:02:30.000000,(-76.97663008835661+388.56117278469173j),(363.7903269577546-104.77151770794342j),(-292.0259303725452-280.1387840502175j)
2024-11-14T09:02:40.000000,(-77.45214881174252+391.5164742110246j),(366.1851305226628-105.79005552983222j),(-293.7640706296752-281.8354157016256j)
2024-11-14T09:02:50.000000,(-78.25390184496246+390.53190979890496j),(363.4561884470786-104.96501314959278j),(-290.5177840562428-281.743678665498j)
2024-11-14T09:03:10.000000,(-71.45657970251705+390.02749509335626j),(358.69243314422056-104.44429508876726j),(-292.080028840257-281.7388532933728j)
2024-11-14T09:03:20.000000,(-77.18090173949713+388.4064987909587j),(365.0150497028153-104.67752523989486j),(-293.0065758093897-279.81085657319636j)
2024-11-14T09:03:30.000000,(-79.76770820085221+386.3766760988874j),(365.03230922501825-103.32957535780065j),(-290.29107479427876-279.1907834880694j)
2024-11-14T09:03:40.000000,(-79.5071238666169+386.4244918094155j),(361.8677886904952-103.32728674667192j),(-287.57232143344845-279.37422233860343j)
2024-11-14T09:03:50.000000,(-76.31521244091164+389.0796074075588j),(362.1445171464766-101.45266747395578j),(-290.79751222401137-283.90554366680954j)
2024-11-14T09:04:00.000000,(-76.07058133255123+387.8282598596743j),(361.39992653347144-99.93137370645297j),(-290.18159710960936-283.67186179032797j)
2024-11-14T09:04:10.000000,(-76.34312471042722+389.41055804475036j),(361.605595527024-100.86235263164701j),(-290.06107162226544-284.7714273625461j)
2024-11-14T09:04:20.000000,(-77.06999442619599+390.4304749766816j),(362.02281453357864-102.3855350116188j),(-290.0133305987674-284.1621577190235j)
2024-11-14T09:04:30.000000,(-75.31273884105576+394.05412492475807j),(366.1852158903712-107.5948787939775j),(-296.43200048814833-282.68571310661355j)
2024-11-14T09:04:40.000000,(-77.82072555559716+390.90045090255444j),(367.7173997635473-101.86661123637543j),(-295.06506379895654-285.3620562473443j)
2024-11-14T09:04:50.000000,(-75.7186632357243+388.14013106017956j),(361.3339172116139-101.69333660520135j),(-290.3227055957814-282.35784486547345j)
2024-11-14T09:05:00.000000,(-77.57039451185847+388.6495344876312j),(361.8377017009225-101.62804274284201j),(-289.4922323509945-282.9685980040922j)
2024-11-14T10:00:00.000000,(-81.56505722113434+373.4453071472308j),(366.38121742328804-106.05453131768161j),(-288.561353329158-263.0974616890235j)
2024-11-14T10:00:10.000000,(-82.6371974816775+372.32596415734224j),(360.7922988290702-100.05196453173801j),(-282.0572095283933-268.69733153591733j)
2024-11-14T10:00:20.000000,(-77.08396631363394+371.8724712087205j),(361.19485754573907-103.96822581886249j),(-287.7383980686118-263.23544563988617j)
2024-11-14T10:00:30.000000,(-76.77916668041871+371.71200929341285j),(355.4578500280695-106.69037897571457j),(-282.58771425162377-261.393041805728j)
2024-11-14T10:00:50.000000,(-79.08953411895709+369.1011426013247j),(358.9136682230237-104.28127682438151j),(-283.6310548442216-260.9499194130767j)
2024-11-14T10:01:00.000000,(-79.31699947415655+368.5793116432724j),(358.0669357861261-104.10028536693642j),(-282.9952961735853-260.5889607488425j)
2024-11-14T10:01:10.000000,(-78.222173220478+368.9250455935362j),(356.9835438685732-104.61394287000257j),(-282.840585158423-259.87962257038816j)
2024-11-14T10:01:20.000000,(-78.14728480510894+371.99038886818744j),(362.68712116590905-105.82076966619627j),(-288.76846630856926-261.7579697656911j)
2024-11-14T10:01:30.000000,(-81.52399764485745+374.3852914652016j),(363.74301796933287-111.95390031182171j),(-286.36400070301715-258.95906869012833j)
2024-11-14T10:01:40.000000,(-79.17689409729792+374.9115348029627j),(361.58945624006446-107.43206366725894j),(-286.47908499431105-263.3476150861243j)
2024-11-14T10:01:50.000000,(-77.36650689436465+370.89456359516043j),(363.42849617269894-106.72628384310451j),(-289.69757262497296-259.836818523494j)
2024-11-14T10:02:00.000000,(-82.05995862463169+368.7753727891504j),(363.7412241139864-103.37849800387869j),(-285.852782972619-260.7962205895383j)
2024-11-14T10:02:10.000000,(-84.39831403525568+369.40096349606756j),(363.47507357858194-104.19201048545847j),(-283.7230604436463-260.999937444587j)
2024-11-14T10:02:20.000000,(-78.25978356387714+372.7109300172742j),(359.49592141055837-104.5131958847312j),(-285.1993967472499-263.78918549923765j)
2024-11-14T10:02:30.000000,(-78.52381468649219+367.3711562741046j),(356.98692797747935-100.90134538014956j),(-282.3507991324659-262.4457618323031j)
2024-11-14T10:02:40.000000,(-79.4637109790674+371.31936100268285j),(363.16054672291284-100.17700569951728j),(-288.1216095091113-266.8275518767514j)
2024-11-14T10:03:00.000000,(-78.98678626144829+377.4023379086866j),(363.64124620493385-104.52536489608963j),(-288.2548527816907-268.443978513802j)
2024-11-14T10:03:10.000000,(-74.85763629610119+374.79639148092247j),(361.4418740693727-105.42208495783416j),(-290.3778899610661-265.58873084542574j)
2024-11-14T10:03:20.000000,(-76.83692784564664+373.4707416256788j),(363.39274181463406-102.57256430733207j),(-290.40427104696573-266.87290235783075j)
2024-11-14T10:03:40.000000,(-80.10350342208767+370.8638583302054j),(367.8621738419715-100.50226028955956j),(-291.56270669213336-265.6317196828022j)
2024-11-14T10:03:50.000000,(-82.84252153551279+372.8045524174122j),(369.17157095549555-104.88005050379468j),(-290.49768243534163-263.8957655916165j)
2024-11-14T10:04:00.000000,(-80.55504408491652+373.6831024729436j),(366.8830736004966-105.11252635278356j),(-290.07899157839347-264.6350802231682j)
2024-11-14T10:04:10.000000,(-82.9023199964522+370.74560061305965j),(370.9161411740424-103.65577924466572j),(-292.52339829924676-262.590844666287j)
2024-11-14T10:04:30.000000,(-84.38271107364017+371.2733263352384j),(369.8368860419032-99.50674607096846j),(-289.20975217972045-267.4215620365576j)
2024-11-14T10:04:40.000000,(-83.02779609745448+372.24290195219146j),(371.4405789567645-103.99996870191728j),(-292.4591144355254-263.73840394745275j)
2024-11-14T10:04:50.000000,(-81.75639697160841+370.4424769424695j),(367.01850783319605-103.49046638016716j),(-288.837697275816-262.3171033102044j)
2024-11-14T10:05:00.000000,(-80.4459123926481+367.31018604612836j),(365.01542790809617-105.83639912047488j),(-288.457201356925-257.13439341035337j)
2024-11-14T11:00:00.000000,(-78.5330242338623+386.28949653818563j),(368.47367643442703-101.72275272334412j),(-295.2826867594122-280.3201580543646j)
2024-11-14T11:00:10.000000,(-72.82675943449067+387.9740264549109j),(371.2504014575243-103.31861701833111j),(-303.3762734147949-280.3854594860786j)
2024-11-14T11:00:20.000000,(-75.11575452283978+385.7617763766466j),(367.95425317230547-102.05983532072037j),(-297.7138263013876-279.3480530894085j)
2024-11-14T11:00:30.000000,(-76.73164173166697+384.22052213226925j),(369.2591341730804-98.40606982788381j),(-297.5839646777313-281.69117754682156j)
2024-11-14T11:00:40.000000,(-73.52688663488152+384.3672269565395j),(368.236327631872-98.53406075304542j),(-299.681686770502-281.90646793361157j)
2024-11-14T11:00:50.000000,(-76.69342419687928+387.4717284153303j),(368.7072330818628-99.32258305089704j),(-297.09162618379196-284.32744172626553j)
2024-11-14T11:01:00.000000,(-75.29372557295937+387.4284152106775j),(367.71132355233567-100.37768229576477j),(-297.6725216075138-282.9720231864703j)
2024-11-14T11:01:10.000000,(-75.34787821704413+384.56189884842024j),(366.72859597431307-97.25438740312347j),(-296.80582499176126-282.8018283553174j)
2024-11-14T11:01:20.000000,(-76.60268279102456+387.6519340449886j),(366.0063662194261-101.74287133073074j),(-294.3447769485447-281.58812979355207j)
2024-11-14T11:01:30.000000,(-76.68193412741857+387.60710521217334j),(363.7069091846606-99.2885067927757j),(-292.02029657398816-284.587034403241j)
2024-11-14T11:01:50.000000,(-77.40153332115369+379.06962689262946j),(362.89804881925375-99.00059504218746j),(-290.5466419050299-275.5169809388972j)
2024-11-14T11:02:00.000000,(-77.78281324838099+380.99684566228825j),(365.23519588485215-99.68005554637239j),(-293.0355587121212-277.04936407483183j)
2024-11-14T11:02:10.000000,(-80.21681427734802+381.72240698648966j),(367.9820520385838-99.97613846992874j),(-293.3328377102025-277.7251039228104j)
2024-11-14T11:02:20.000000,(-78.72218386325585+385.0026239887702j),(369.8651777285231-100.38851215123032j),(-296.29349975526384-280.29692872510714j)
2024-11-14T11:02:30.000000,(-79.10478942405825+383.96079098317205j),(368.9526057209405-101.1654749522155j),(-295.0698569909091-278.9974813646986j)
2024-11-14T11:02:40.000000,(-76.02495022168114+383.2128264807943j),(369.46053014752397-98.31592411140423j),(-298.74300086983567-280.3616534833891j)
2024-11-14T11:02:50.000000,(-76.28309289480421+379.1258673856646j),(364.6369972809407-96.80784146336987j),(-293.274806630945-278.15819053404266j)
2024-11-14T11:03:00.000000,(-75.03310917154886+379.0008280103939j),(365.3130582659396-98.71444166254082j),(-295.09066466525655-275.88065007075784j)
2024-11-14T11:03:10.000000,(-76.20572138642638+381.488533144704j),(364.3180201640862-100.6081778843344j),(-292.928206390754-276.51031427358976j)
2024-11-14T11:03:20.000000,(-78.42318929501926+379.09114612386475j),(363.87078921847205-98.75230135446884j),(-290.9269351545463-275.9688758943121j)
2024-11-14T11:03:30.000000,(-76.2590497649544+379.74718290774763j),(362.8889086231575-96.96837031356358j),(-291.5299929341036-278.6414039438896j)
2024-11-14T11:03:40.000000,(-77.7511190703026+387.91920892866983j),(365.0244130054598-98.5565032199213j),(-292.0159360634807-285.21476875060034j)
2024-11-14T11:03:50.000000,(-81.1948653846157+387.5965311347027j),(368.0365802716733-100.6213208034734j),(-292.00722001015856-283.4056091879029j)
2024-11-14T11:04:00.000000,(-78.13479770138656+389.3295187641779j),(366.8250706288345-99.00550283637699j),(-293.9307742160654-286.09437641626573j)
2024-11-14T11:04:10.000000,(-81.38339300500957+384.26421536309135j),(366.69330145138156-95.43108364369431j),(-290.30003792089155-285.04106598895305j)
2024-11-14T11:04:20.000000,(-74.80629855766892+391.9894334569035j),(366.30254742491525-104.81950338508364j),(-296.23254516618-283.5774695203545j)
2024-11-14T11:04:30.000000,(-75.69853346534546+389.9541530989336j),(367.8539663180527-97.9761778347198j),(-297.2811323187252-287.8360235769687j)
2024-11-14T11:04:40.000000,(-79.44081153189836+386.7028932231333j),(369.7735609218216-100.24651008519038j),(-295.7601641987403-282.1183597449017j)
2024-11-14T11:04:50.000000,(-77.08558194029683+386.6477522332716j),(368.96367850305614-97.90536388434327j),(-296.73034847144663-285.02560723078204j)
2024-11-14T11:05:00.000000,(-76.65052968894088+382.4712770926999j),(368.4139096474719-96.77308592865052j),(-297.1740648535015-280.94516495127027j)
2024-11-14T12:00:00.000000,(-75.01687980804309+373.0621506358257j),(364.4652400304076-103.1759924754308j),(-294.66174751268045-265.6175062204529j)
2024-11-14T12:00:10.000000,(-80.64444010194711+372.34552798916775j),(365.4106628180016-103.7402298785479j),(-289.8221180587916-264.13401230039744j)
2024-11-14T12:00:20.000000,(-79.77359689783225+369.35667689438924j),(370.0927630599763-101.81349470596854j),(-295.6773537412573-263.24619035131764j)
2024-11-14T12:00:40.000000,(-79.37994930787318+372.1874445837566j),(368.77229165541576-105.44966957999065j),(-294.6714955060779-262.4841222969262j)
2024-11-14T12:00:50.000000,(-79.00239308371602+367.92942866990415j),(366.75758093119657-102.32400388765507j),(-293.2979813724687-261.10233771338244j)
2024-11-14T12:01:00.000000,(-77.59018750046926+371.573513563304j),(363.4408903523945-103.37513052792747j),(-290.9833250409192-263.5078055527265j)
2024-11-14T12:01:20.000000,(-79.37204815649238+367.33747621801376j),(363.9439738239016-103.86592223728292j),(-289.632436158794-258.91366202167774j)
2024-11-14T12:01:30.000000,(-82.23748286950104+369.51783401589637j),(364.45086601013827-105.78591915610502j),(-287.82540389533096-259.4953526252866j)
2024-11-14T12:01:40.000000,(-81.84250618956503+368.9123779201436j),(364.080040400313-104.31431459348778j),(-287.70648535738655-260.55973614887625j)
2024-11-14T12:01:50.000000,(-77.59036183214812+368.8035580102951j),(363.38185632755267-104.38916285815469j),(-291.23563921806453-260.1326188832354j)
2024-11-14T12:02:00.000000,(-77.95753872192472+368.5775003398412j),(364.94288090454575-104.62877416671483j),(-292.542558047131-259.3553552588528j)
2024-11-14T12:02:10.000000,(-76.02743449584887+367.31240624979546j),(362.7783227610562-103.21023861619699j),(-291.76813173802475-259.75022668291786j)
2024-11-14T12:02:20.000000,(-77.42245103447931+369.6781082398229j),(360.78089981834273-103.09033601731278j),(-288.722405298784-261.9520717417399j)
2024-11-14T12:02:30.000000,(-77.22587684902282+367.5117610376874j),(359.97268375679414-104.48560572245583j),(-288.3155606438995-258.48333470097714j)
2024-11-14T12:02:40.000000,(-77.51913471045918+369.06029387165836j),(363.61915426410997-104.20237284658322j),(-291.3312905449711-260.52177253617265j)
2024-11-14T12:02:50.000000,(-75.59376180710751+366.93774786526046j),(361.5338678328735-102.73852849497985j),(-291.2065675255162-259.53330408821057j)
2024-11-14T12:03:00.000000,(-74.33598934024667+365.3907964841601j),(361.1987334907426-100.56156145334057j),(-291.78826154395756-259.98924211072153j)
2024-11-14T12:03:10.000000,(-75.5336257928775+367.70839159589013j),(360.5259483109039-104.61535280635883j),(-290.39839226434924-258.5066627099259j)
2024-11-14T12:03:20.000000,(-77.62966777553083+369.25191109642765j),(362.8847205810889-103.2914442146963j),(-290.335754572272-261.80899645040336j)
2024-11-14T12:03:40.000000,(-78.88098195529165+370.95373668001776j),(364.1300135496931-103.64348316450776j),(-290.60375781202856-262.7299348185006j)
2024-11-14T12:03:50.000000,(-78.27372114113678+368.5833084745027j),(360.94919640053195-103.11640352355278j),(-287.6909880514686-261.0888595657343j)
