t,a,b,c
2024-11-14T07:00:00.000000,(-3.7588281860726367+121.70066325457995j),(107.2820564576057-58.28358607325185j),(-103.4299816789506-63.54351193298786j)
2024-11-14T07:00:20.000000,(0.012733601590787428+112.57592915013697j),(97.38375173001003-57.20521893212059j),(-97.40427718691997-55.624911810297974j)
2024-11-14T07:00:30.000000,(-2.2271006340841417+121.15256958179427j),(106.0681738531699-59.19300370031879j),(-103.64855482989148-62.009018449941614j)
2024-11-14T07:00:50.000000,(-7.9642511838753+121.468519970275j),(109.17329253443202-54.585236181241456j),(-101.15331184038963-66.87360193284017j)
2024-11-14T07:01:00.000000,(-2.166703565422839+123.75355509664246j),(108.17349548920622-60.91024274206494j),(-106.19159581225477-62.94899088896562j)
2024-11-14T07:01:10.000000,(-0.7347436915063339+121.0967954773688j),(105.24971529060315-60.539948620327145j),(-104.30977661410928-60.740385450165185j)
2024-11-14T07:01:20.000000,(-1.128843068564633+123.1927039160528j),(107.24889681378838-61.33895923390612j),(-106.0307521065798-61.95119977519683j)
2024-11-14T07:01:40.000000,(-3.1016763307786626+113.35108172882839j),(99.68682137887534-54.71689085633538j),(-96.4883241229712-58.76384931739974j)
2024-11-14T07:01:50.000000,(-5.413776178052107+121.41497754843152j),(107.90031925968896-56.739407419326305j),(-102.37667733662313-64.62441080800458j)
2024-11-14T07:02:10.000000,(-5.177621151543578+121.67613930389834j),(107.85789750937117-57.27810415370823j),(-102.84814665769407-64.45209387082184j)
2024-11-14T07:02:20.000000,(-5.229488435076346+123.66518894368903j),(109.62956339043139-58.30504830189653j),(-104.27197650633836-65.54633895860268j)
2024-11-14T07:02:30.000000,(-2.371948854966604+124.94489716825142j),(109.31525856079347-61.289805280842764j),(-106.98979292525404-63.821651329882854j)
2024-11-14T07:02:50.000000,(-4.983358614711596+121.43605455926738j),(107.73804670081212-57.3212558785788j),(-102.69997826699914-64.23556400757472j)
2024-11-14T07:03:00.000000,(-1.3607214443373057+123.1072078138531j),(107.31543872038269-61.0928720044458j),(-105.87415483996801-62.165926370979626j)
2024-11-14T07:03:10.000000,(-2.492623567611682+122.45652336025879j),(107.18479810854431-60.028592625719135j),(-104.73259922574188-62.616523224793156j)
2024-11-14T07:03:20.000000,(-0.5010297906645116+113.5254114218067j),(98.50136690522777-57.185268839119225j),(-97.99671494407905-56.44822000427063j)
2024-11-14T07:03:30.000000,(-1.9272558371854314+121.18627733245101j),(105.88290784482486-59.763175844190634j),(-104.01826966190492-61.40633187547215j)
2024-11-14T07:03:40.000000,(-5.545241596154104+122.68771973284385j),(108.99878783263316-57.471676725819705j),(-103.27035715552087-65.34186599052133j)
2024-11-14T07:03:50.000000,(-1.8281167972425556+122.03332060043842j),(106.44249742264279-60.357384827620905j),(-104.80389153119664-61.700536434486054j)
2024-11-14T07:04:00.000000,(-3.2348868207500163+112.88873317911327j),(99.32853624417551-54.6082874601342j),(-96.0635984894914-58.61113204183543j)
2024-11-14T07:04:10.000000,(-2.496366581230651+111.62353278099998j),(97.82252081721887-54.551968693916564j),(-95.34827986582435-57.22824013671326j)
2024-11-14T07:04:20.000000,(-8.334057443318622+113.04539162698427j),(101.90453675635061-50.291571147477505j),(-93.67480930562283-62.99711106399688j)
2024-11-14T07:04:30.000000,(-2.52730888313061+121.55677520691027j),(106.4317560330495-59.567627890506984j),(-103.99772932561135-62.16200429996909j)
2024-11-14T07:04:50.000000,(-0.3038656163644814+123.91740161222674j),(107.39361207704327-62.700629364244854j),(-107.16914972854313-61.46201271540087j)
2024-11-14T07:05:00.000000,(-2.5739760054187215+124.30602824607556j),(108.9956411023508-60.68575325086369j),(-106.35846320294324-63.831781604859344j)
