t,a,b,c
2024-11-14T07:00:00.000000,(-48.189905081275356+226.95236459789612j),(217.90054753546428-58.43074752857683j),(-169.71073279411965-168.52161706932202j)
2024-11-14T07:00:20.000000,(-48.99557071539857+227.36835581846117j),(218.92187445126547-59.40893272273388j),(-169.92674722280327-167.95994870988034j)
2024-11-14T07:00:30.000000,(-48.40594192589924+228.42888255149046j),(219.0221595239691-60.034636345129j),(-170.61639827793076-168.39424620636237j)
2024-11-14T07:00:50.000000,(-48.391867819806066+228.23309050840544j),(218.04766992286386-59.04371344569245j),(-169.6554735942097-169.18885144856358j)
2024-11-14T07:01:00.000000,(-48.18645063599433+226.39922589565867j),(217.68421862889045-59.27092063605687j),(-169.49711097520566-167.12830525960453j)
2024-11-14T07:01:10.000000,(-49.203117655952155+226.88405468315887j),(218.5196937793644-59.50554762391221j),(-169.3171838647726-167.3785070592494j)
2024-11-14T07:01:20.000000,(-48.021704495116865+226.67125971399219j),(217.6333542627326-59.63855526213956j),(-169.61158406584138-167.03270445185444j)
2024-11-14T07:01:40.000000,(-46.13087698904201+226.3468953233978j),(216.98329265746906-60.9802779352367j),(-170.85249779563483-165.36714300231324j)
2024-11-14T07:01:50.000000,(-49.22816641607096+227.22213807186472j),(219.33626336335692-60.04360836990236j),(-170.1076863112266-167.1785297019651j)
2024-11-14T07:02:10.000000,(-48.25186467313142+227.2183927193446j),(218.5064213897731-60.50253516104112j),(-170.25480309827125-166.7158575583053j)
2024-11-14T07:02:20.000000,(-49.85047131231295+228.28592285625746j),(219.52181347697115-59.60819383393209j),(-169.67185135336535-168.6782546364775j)
2024-11-14T07:02:30.000000,(-47.93004469198968+227.86951969811435j),(218.31938273748165-60.684463288511324j),(-170.38986365963967-167.18505640960575j)
2024-11-14T07:02:50.000000,(-49.94208978594361+230.52949210020415j),(221.97640566491646-61.473292170829154j),(-172.03436515529611-169.05672554352896j)
2024-11-14T07:03:00.000000,(-49.57674279784442+228.33433386490105j),(220.74915868122662-60.11385126399091j),(-171.172695115896-168.21995698676074j)
2024-11-14T07:03:10.000000,(-48.84746279961473+227.39431893169422j),(219.75317089487726-60.59474667771519j),(-170.90556026627885-166.79957225397993j)
2024-11-14T07:03:20.000000,(-48.12172365831975+227.6581177300568j),(219.72666218590348-61.26387069668726j),(-171.60493852758123-166.39424703336954j)
2024-11-14T07:03:30.000000,(-49.13840325362071+228.3753667865176j),(220.89848404051918-60.59281866731453j),(-171.7602778922014-167.783073733357j)
2024-11-14T07:03:40.000000,(-49.248392723829966+228.58445159048006j),(221.63824467341328-60.02377939323742j),(-172.3892277827766-168.56067219724355j)
2024-11-14T07:03:50.000000,(-48.759054411586476+228.273694642593j),(220.46631260463255-59.573716059311664j),(-171.7078659344037-168.70050419743347j)
2024-11-14T07:04:00.000000,(-48.60570234723855+227.73440415087316j),(219.88198927596204-59.68535178544789j),(-171.27576131456894-168.04905236542618j)
2024-11-14T07:04:10.000000,(-47.99503732543053+226.95381947418264j),(219.1696662075883-59.99278507192503j),(-171.17530232528713-166.9605087881082j)
2024-11-14T07:04:20.000000,(-47.8063539481027+227.3246433922841j),(218.91358237330132-60.6717658238249j),(-171.10719557431142-166.65235195430978j)
