t,a,b,c
2024-11-14T07:00:00.000000,(7.209748785782412-3.5726059508616146j),(-3.306891950176476-1.6306466638492676j),(-3.9028568356059763+5.203252614710977j)
2024-11-14T07:00:20.000000,(7.213546747166573-3.5750953192214094j),(-3.34307386389557-1.6245381868932771j),(-3.8704728832709927+5.1996335061146635j)
2024-11-14T07:00:30.000000,(7.209588537287201-3.606569489898862j),(-3.3398681177898273-1.5979613529785084j),(-3.8697204194973858+5.20453084287748j)
2024-11-14T07:00:50.000000,(7.179549126372369-3.5975630444440436j),(-3.3245110210249917-1.6073236478908492j),(-3.8550381053473064+5.204886692334893j)
2024-11-14T07:01:00.000000,(7.219229167155629-3.645401311200018j),(-3.344079745665993-1.555207183362253j),(-3.875149421489694+5.200608494562274j)
2024-11-14T07:01:10.000000,(7.201536199386877-3.564294281109653j),(-3.3529346219783194-1.607510877315541j),(-3.848601577408598+5.171805158425194j)
2024-11-14T07:01:20.000000,(7.19330472556704-3.5847095427279183j),(-3.320014212187881-1.6086303638859547j),(-3.8732905133790827+5.193339906613876j)
2024-11-14T07:01:40.000000,(7.140474858362565-3.6058429885934795j),(-3.294373516383436-1.5897555573207494j),(-3.8461013419790384+5.195598545914247j)
2024-11-14T07:01:50.000000,(7.200638726338041-3.6274108741549513j),(-3.3287270637631132-1.5601950698264837j),(-3.8719116625749406+5.187605943981465j)
2024-11-14T07:02:20.000000,(7.17452937269899-3.2127131794414265j),(-3.3620276451113504-2.121698061953998j),(-3.8125017275876423+5.334411241395417j)
2024-11-14T07:02:30.000000,(7.120489470053111-3.570707080960302j),(-3.313049102089557-1.616218733414513j),(-3.807440367963628+5.186925814374784j)
2024-11-14T07:02:50.000000,(7.2148797694420015-3.5869068705142233j),(-3.3506739062611954-1.6096079876738179j),(-3.8642058631816734+5.196514858187926j)
2024-11-14T07:03:00.000000,(7.163748592975396-3.608112251735074j),(-3.301455042254825-1.6247940568145067j),(-3.8622935507205325+5.232906308549536j)
2024-11-14T07:03:10.000000,(7.190813524186999-3.6024769992661794j),(-3.338250824927216-1.617582365296677j),(-3.8525626992596855+5.220059364562874j)
2024-11-14T07:03:20.000000,(7.121875409853244-3.5535801139796934j),(-3.302495671812806-1.6097182787486153j),(-3.819379738040422+5.163298392728244j)
2024-11-14T07:03:30.000000,(7.151066047872826-3.6168650466188477j),(-3.2969580279753687-1.5912753292261848j),(-3.8541080198974105+5.208140375845016j)
2024-11-14T07:03:40.000000,(7.186991307585274-3.633337472060407j),(-3.3287724167910095-1.57548094601633j),(-3.858218890794277+5.208818418076753j)
2024-11-14T07:03:50.000000,(7.215620555992108-3.5849506759173764j),(-3.3355851458291363-1.6035437440538056j),(-3.880035410162912+5.18849441997118j)
2024-11-14T07:04:00.000000,(7.188398939669171-3.6346707706805996j),(-3.3449902778644645-1.5645796973459059j),(-3.843408661804825+5.199250468026509j)
2024-11-14T07:04:10.000000,(7.203245756842092-3.592790245662151j),(-3.3643465022095884-1.5940307625384058j),(-3.83889925463238+5.186821008200559j)
2024-11-14T07:04:20.000000,(7.4390381699999-3.8334496613856155j),(-3.461840559980451-1.4841517368560906j),(-3.977197610019502+5.317601398241728j)
2024-11-14T07:04:30.000000,(7.147057946237849-3.6038609705497997j),(-3.30326849603733-1.595091632218647j),(-3.84378945020053+5.198952602768439j)
2024-11-14T07:05:00.000000,(7.203271564251387-3.5959261235499054j),(-3.336795871565999-1.5942505114776733j),(-3.8664756926854618+5.190176635027602j)
