t,a,b,c
2024-11-14T07:00:00.000000,(-353172.94359752577+1496121.6005827244j),(1526401.1395882932-315975.7268275778j),(-1173228.196011357-1180144.2945832913j)
2024-11-14T07:00:20.000000,(-316913.5815308403+1482644.4736498971j),(1481373.650956521-331001.72074226453j),(-1164461.2446061252-1151640.5126972054j)
2024-11-14T07:00:30.000000,(-315375.2470935576+1478773.338436113j),(1499989.8236445878-333556.5705378935j),(-1184615.7517548294-1145216.8413645062j)
2024-11-14T07:00:50.000000,(-252623.57899999138+1422512.3447865262j),(1432095.582788399-380246.9534343395j),(-1179470.8286048227-1042265.2444243209j)
2024-11-14T07:01:00.000000,(-332782.17821871885+1442824.2403548458j),(1495453.58281405-329897.0234934924j),(-1162670.2294126938-1112927.5106395255j)
2024-11-14T07:01:10.000000,(-317643.3591642564+1452491.3611104772j),(1494689.7054940062-312553.55386212975j),(-1177045.171129515-1139938.2112383733j)
2024-11-14T07:01:20.000000,(-394899.2652582596+1491575.9218844885j),(1556839.7248614149-293437.9009279148j),(-1161941.6347837923-1198138.4983781462j)
2024-11-14T07:01:40.000000,(-374190.00681640574+1468450.3772525538j),(1559392.122935453-295478.0021122624j),(-1185203.2913223808-1172973.8441416698j)
2024-11-14T07:01:50.000000,(-387602.497604626+1498142.8298889734j),(1556269.7276122624-298162.15037960984j),(-1168666.0548266263-1199981.5608991382j)
2024-11-14T07:02:10.000000,(-315720.7372724856+1453177.6765507043j),(1492047.8721597467-335002.0732021881j),(-1176328.3100692632-1118177.2559747212j)
2024-11-14T07:02:20.000000,(-402320.6462931822+1514374.7297339428j),(1563084.8241475157-291141.58942574676j),(-1160764.177853998-1223234.9765413743j)
2024-11-14T07:02:30.000000,(-469511.0016059055+1559596.0239226408j),(1648519.9768567628-238218.02901454002j),(-1179007.8000488237-1321375.7179752719j)
2024-11-14T07:02:50.000000,(-367902.7694165166+1518570.0268826j),(1551190.5558939427-307401.51487347967j),(-1183287.7864786603-1211167.4837286223j)
2024-11-14T07:03:00.000000,(-383398.8402494624+1495035.6921031582j),(1535334.9221304276-315949.87491675606j),(-1151936.0818804612-1179084.678714796j)
2024-11-14T07:03:10.000000,(-405514.7596293997+1492840.4052351315j),(1572752.9775376925-300258.71306123224j),(-1167237.0427270434-1192579.525408773j)
2024-11-14T07:03:20.000000,(-350382.9945985272+1470953.5959061952j),(1504925.5908623708-330595.08790881274j),(-1154542.5962414248-1140357.9571169966j)
2024-11-14T07:03:30.000000,(-378907.2612243512+1480051.9611361998j),(1550793.353321876-291797.33085254254j),(-1171886.0920989902-1188255.4749667074j)
2024-11-14T07:03:40.000000,(-399362.64786980243+1498812.7598484857j),(1564644.190614294-287698.27677071095j),(-1165281.5427437162-1211115.841885151j)
2024-11-14T07:03:50.000000,(-199514.3094893078+1375784.357207827j),(1370034.8852597417-380796.94972030254j),(-1170520.575769489-994984.7632976879j)
2024-11-14T07:04:00.000000,(-372051.1921521459+1490955.4072241143j),(1535989.4753215294-316499.8621308783j),(-1163939.4583495848-1174455.2512911786j)
2024-11-14T07:04:10.000000,(-377535.7905090586+1475377.0481932147j),(1547963.4656356391-309994.0012768376j),(-1170426.4999451311-1165382.7163857645j)
2024-11-14T07:04:20.000000,(-365198.60327609506+1489575.635002812j),(1535203.1638425246-308698.9208679232j),(-1170003.3853661078-1180877.1732111913j)
2024-11-14T07:04:30.000000,(-249304.76202590176+1400042.556128546j),(1410911.4382857976-382707.79777356266j),(-1161607.8514636704-1017335.9702875627j)
2024-11-14T07:04:50.000000,(-527015.4335709639+1587365.7504217771j),(1682525.2459678124-221271.76610803368j),(-1155510.98759638-1366094.7187833656j)
2024-11-14T07:05:00.000000,(-392337.3406084194+1507405.7742131744j),(1553942.9076075251-283260.76447923377j),(-1161605.566976859-1224144.0548831907j)
