t,a,b,c
2024-11-14T07:00:00.000000,(-32.07935791831008+25.333794651477785j),(26.85980881212763+17.123430322350355j),(1.7205315649395456-19.7272823649757j)
2024-11-14T07:00:20.000000,(-31.996834918996438+25.330529780101443j),(26.887854414367066+17.0617358576998j),(1.5226007687583125-19.699173601799444j)
2024-11-14T07:00:30.000000,(-31.98331979190925+25.435729332386884j),(26.91216245319357+16.97006802732186j),(1.5301777667413792-19.634487082826926j)
2024-11-14T07:00:50.000000,(-31.85414650666684+25.410578890160306j),(26.77393355874846+16.910855192278603j),(1.531676091061381-19.664330919672707j)
2024-11-14T07:01:00.000000,(-32.02671464286777+25.53623644083759j),(26.96556083471653+16.67638916144073j),(1.5330756728430597-19.502321654790613j)
2024-11-14T07:01:10.000000,(-31.89900995265667+25.218970574590625j),(26.835744904689832+16.809137357497445j),(1.430904982820324-19.57003215706948j)
2024-11-14T07:01:20.000000,(-31.946528811709772+25.340095510498287j),(26.800411229073575+17.104830756405182j),(1.5972657194252713-19.63521044902336j)
2024-11-14T07:01:40.000000,(-31.71552876367051+25.407611478549825j),(26.853664591682993+16.888154826233716j),(1.5927816123057212-19.587284345081294j)
2024-11-14T07:01:50.000000,(-31.963724481534914+25.446830949390424j),(26.83280686739958+16.83336958804569j),(1.5683297193965668-19.477901973628278j)
2024-11-14T07:02:10.000000,(-31.91277549072493+25.473192131153983j),(26.798707385378428+16.849208515908j),(1.528450606726089-19.579006463807666j)
2024-11-14T07:02:20.000000,(-31.92599196769219+25.19071397303418j),(26.559240425884052+16.95409224702631j),(1.7184948666423252-19.585682815056295j)
2024-11-14T07:02:30.000000,(-31.546227610197086+25.281139620136422j),(26.559114934157723+17.076251805052273j),(1.4272370173290514-19.63878207950616j)
2024-11-14T07:02:50.000000,(-31.98257474559463+25.355578496958408j),(26.677547847701387+16.97612307900138j),(1.4824926603899526-19.647380834027594j)
2024-11-14T07:03:00.000000,(-31.829458220081396+25.521861254921117j),(26.598362358648423+17.059615893319478j),(1.6190675845035025-19.79620564038517j)
2024-11-14T07:03:10.000000,(-31.879521113770842+25.468564832437274j),(26.549560127021106+16.998099040879495j),(1.484846713232138-19.73791121871966j)
2024-11-14T07:03:20.000000,(-31.584690339290614+25.163479406956764j),(26.323890597937975+17.064748020449446j),(1.4921611824555328-19.551828647701303j)
2024-11-14T07:03:30.000000,(-31.76920243908707+25.475599534312842j),(26.28631981894431+16.952191880310963j),(1.6083583344076569-19.6281986470336j)
2024-11-14T07:03:40.000000,(-31.88478781695116+25.52513456238642j),(26.332764166165497+16.880620486496912j),(1.5284249538573196-19.58435223227149j)
2024-11-14T07:03:50.000000,(-32.030409821204266+25.326779171623492j),(26.467485889098164+16.98011716214115j),(1.571726489909346-19.60675730833167j)
2024-11-14T07:04:00.000000,(-31.846093974128756+25.501353323401975j),(26.38394438917442+16.778500055859308j),(1.4388360397788489-19.52538059607741j)
2024-11-14T07:04:10.000000,(-31.875955702724944+25.34462273255009j),(26.345124662807898+17.0098087257211j),(1.3700409203135642-19.573974594893205j)
2024-11-14T07:04:20.000000,(-32.95588376662529+26.416941047564244j),(27.550796349725577+16.14571691060843j),(1.4880206320221756-19.633629175383653j)
2024-11-14T07:04:30.000000,(-31.72784614962386+25.41154060628695j),(26.377248594717972+16.972812056647207j),(1.5603625591808092-19.612649841868297j)
2024-11-14T07:04:50.000000,(-31.712854726267373+25.536882708413145j),(26.50806705249783+16.719160645398105j),(1.456741787669557-19.60074558228035j)
2024-11-14T07:05:00.000000,(-31.955664721965423+25.363428804800208j),(26.47525553657254+16.899496324339317j),(1.529232857624421-19.583986234700944j)
