t,a,b,c
2024-11-14T07:00:00.000000,(29.222835267049405-49.907544284748425j),(-58.6437435080873+1.8058309351000368j),(29.420908241037974+48.10171334964839j)
2024-11-14T07:00:20.000000,(28.90718571339141-49.964781866432205j),(-59.034444944103974+1.9052441074822293j),(30.127259230712554+48.05953775894999j)
2024-11-14T07:00:50.000000,(29.22695918992249-49.77381264740203j),(-59.08471184507934+1.799807949506602j),(29.857752655156922+47.97400469789542j)
2024-11-14T07:01:10.000000,(28.949348459519467-49.863263580500856j),(-58.990972748201855+2.242464745995903j),(30.041624288682343+47.62079883450494j)
2024-11-14T07:01:20.000000,(29.210432025857152-50.13613051265553j),(-58.95324226053633+2.4075063512855976j),(29.742810234679204+47.728624161369936j)
2024-11-14T07:01:40.000000,(28.762804382847253-49.846102063393516j),(-58.65773744890853+2.738309657591937j),(29.89493306606121+47.10779240580155j)
2024-11-14T07:01:50.000000,(29.383648229310236-49.91295806849484j),(-59.229489769418734+1.721197025402604j),(29.845841540108477+48.19176104309223j)
2024-11-14T07:02:10.000000,(29.751165403470097-50.18907980419105j),(-59.51694737593818+1.9182031417210987j),(29.765781972468194+48.27087666246995j)
2024-11-14T07:02:20.000000,(29.768260948459815-50.39856527483403j),(-59.42693972928098+1.3985386557807946j),(29.658678780821074+49.00002661905325j)
2024-11-14T07:02:30.000000,(29.27678857872372-50.14214193930261j),(-58.92722880899747+1.9240363495959134j),(29.650440230273816+48.21810558970669j)
2024-11-14T07:02:50.000000,(29.207178564851453-50.218265058233975j),(-59.071139207052916+2.0027792215402735j),(29.863960642201473+48.21548583669377j)
2024-11-14T07:03:00.000000,(29.095664544871703-49.875625293757466j),(-59.117644464105446+1.5869063416886597j),(30.021979919233637+48.288718952068805j)
2024-11-14T07:03:20.000000,(29.193232872109224-50.38964004699975j),(-59.15658223819256+1.9314492805735137j),(29.963349366083303+48.45819076642624j)
2024-11-14T07:03:30.000000,(29.201735454150548-50.2296994481814j),(-59.10119649195631+1.8007098148153664j),(29.899461037805676+48.42898963336604j)
2024-11-14T07:03:40.000000,(29.250189165701165-49.97415903136712j),(-59.11533138016473+1.5996516380474648j),(29.865142214463624+48.37450739331961j)
2024-11-14T07:04:00.000000,(29.152294641149087-50.74756748463632j),(-59.452736251325945+1.9884680126573195j),(30.300441610176833+48.75909947197903j)
2024-11-14T07:04:10.000000,(28.983942167642507-50.80776077571823j),(-59.490706537979534+2.087886170132173j),(30.506764370336942+48.719874605586064j)
2024-11-14T07:04:20.000000,(28.965213822137198-50.94195657914358j),(-59.293729596478656+2.310974094140116j),(30.32851577434131+48.630982485003464j)
2024-11-14T07:04:30.000000,(28.88088264204084-50.751875873957225j),(-59.14151975387586+2.6236603678898622j),(30.26063711183509+48.12821550606738j)
2024-11-14T07:04:50.000000,(29.463605618380807-50.16556516288967j),(-59.12632998429178+1.2222549403210665j),(29.662724365910943+48.943310222568606j)
2024-11-14T07:05:00.000000,(29.509210331963715-50.213296394190515j),(-59.081507044198055+1.932386844172634j),(29.572296712234312+48.2809095500179j)
