t,a,b,c
2024-11-14T07:00:00.000000,(132.94879629356356-237.0906892747474j),(-271.97969182966654+2.8775456858501287j),(138.90340786965905+233.89355299282735j)
2024-11-14T07:00:20.000000,(131.99336468646644-237.6027834522292j),(-271.88832797944326+3.913548080466525j),(139.64281537295753+233.35421673302716j)
2024-11-14T07:00:30.000000,(132.02263733456252-237.65531538955517j),(-271.94764827218967+4.338009710495593j),(139.5552637809425+233.49733234185726j)
2024-11-14T07:00:50.000000,(131.7225362757605-237.85788778907175j),(-271.9856078281047+4.33390640666287j),(139.75228751004695+233.4285827613981j)
2024-11-14T07:01:00.000000,(131.63692698014523-237.78910919761682j),(-271.8320527941754+4.760136366006508j),(139.80756368666505+233.20368023490371j)
2024-11-14T07:01:10.000000,(132.00664874041254-237.64444387057614j),(-271.895854264841+4.59419551347019j),(139.75347776224152+233.25825266796033j)
2024-11-14T07:01:20.000000,(132.25616941649707-237.60225247393163j),(-272.01221391567566+3.804256075483153j),(139.62678811373019+233.48771062286406j)
2024-11-14T07:01:40.000000,(131.36080860633461-238.06430649662664j),(-271.96462911558143+5.181030135033032j),(140.65087803442836+232.83253881633317j)
2024-11-14T07:01:50.000000,(131.79563990532867-237.78203925067993j),(-271.90559046374483+4.398420595638692j),(140.0216589680887+233.11504367500896j)
2024-11-14T07:02:10.000000,(131.9385898534543-237.81023484556843j),(-272.01827984694984+4.482927868678115j),(140.09004947793824+233.2284933767882j)
2024-11-14T07:02:20.000000,(132.329984198555-237.42319765621616j),(-271.8703154129476+3.866615265848958j),(139.55417291898263+233.4023867665628j)
2024-11-14T07:02:30.000000,(131.93460248061157-237.84783788619256j),(-272.0905786801204+4.536377213445649j),(139.8092599205564+233.52295851532074j)
2024-11-14T07:02:50.000000,(132.13892853689728-237.65301378041644j),(-271.959466608445+4.3397208254928845j),(139.6072427204713+233.48654909328022j)
2024-11-14T07:03:00.000000,(132.4019770960787-237.6597707807089j),(-272.0781948884031+4.161316948465596j),(139.63003396924717+233.60102080607209j)
2024-11-14T07:03:10.000000,(131.68252292969154-238.00397884239183j),(-272.02557607131547+4.449782837422681j),(140.00253311125428+233.310555107398j)
2024-11-14T07:03:20.000000,(131.30827891957682-238.1306413362697j),(-271.9811459695732+4.914699632190542j),(140.19905187611175+233.10418559920964j)
2024-11-14T07:03:30.000000,(131.8862704385136-237.79061337169628j),(-271.9221761652114+4.64815317263228j),(140.04193737295395+233.14253880386377j)
2024-11-14T07:03:40.000000,(131.86147582834562-237.87711569746176j),(-272.01445040935505+4.580168783194729j),(140.14734635132268+233.16915985585692j)
2024-11-14T07:03:50.000000,(131.26366620312126-238.2363166736479j),(-272.1273531852186+5.1496596857384835j),(140.37206543788014+233.16422078681467j)
2024-11-14T07:04:00.000000,(132.12342894970524-237.77681922982376j),(-272.0836572448632+4.339892802249366j),(139.9637963140716+233.3806981922305j)
2024-11-14T07:04:10.000000,(131.47529182420004-238.1792646433237j),(-272.1235083136139+4.9645391049242615j),(140.61258853247534+233.02163240887066j)
2024-11-14T07:04:20.000000,(130.9946412308946-238.48683005634268j),(-272.1166856882974+5.415465222763499j),(140.61428382144524+233.05765196657256j)
2024-11-14T07:04:30.000000,(131.26505647500727-238.36107447358683j),(-272.2533298830402+5.51908688300849j),(140.86225507348016+233.05070111519603j)
2024-11-14T07:04:50.000000,(130.39245124742052-238.82351166790315j),(-272.15061771227516+6.206204649110645j),(141.43078556883688+232.55566034892044j)
2024-11-14T07:05:00.000000,(132.06209871367963-237.93199904673108j),(-272.2040846714879+4.2242252652056616j),(139.65866173464556+233.62436447729698j)
