t,a,b,c
2024-11-14T07:00:00.000000,(-22.246314326642654+49.852470589575574j),(53.66715367352624-1.9182265900720368j),(-31.420839979427168-49.18888698386888j)
2024-11-14T07:00:20.000000,(-24.486832837192264+49.88199574128455j),(55.92580327047319-1.926149398286753j),(-35.89990106387906-50.325717389688684j)
2024-11-14T07:00:30.000000,(-22.25992717215418+49.91021186568106j),(55.93863649761671-1.9409351464150428j),(-31.44823891666527-50.40885265566552j)
2024-11-14T07:00:50.000000,(-22.255284026153994+49.88513716931081j),(55.921618431717675-1.9353274739591715j),(-31.43586380023323-50.73789389868576j)
2024-11-14T07:01:00.000000,(-22.264908873972132+54.38403339084754j),(55.952004918486324-1.9403980709259163j),(-35.91755727141182-51.04961086269415j)
2024-11-14T07:01:10.000000,(-22.26338432848032+49.90574527683807j),(55.93483691234773-1.937203288581531j),(-31.440992801801748-50.896025633188124j)
2024-11-14T07:01:20.000000,(-22.264688168925595+54.3595786958246j),(53.7101500883441-6.396016270226218j),(-31.445461421999187-50.3334268457377j)
2024-11-14T07:01:40.000000,(-22.262372679720382+54.38488602516333j),(53.721298317192876-1.9434050270001237j),(-31.458925065938658-50.35041425665845j)
2024-11-14T07:01:50.000000,(-22.2604667444253+49.90150038830763j),(53.7023503399366-1.9392868793806435j),(-35.90281442271736-50.680596674261956j)
2024-11-14T07:02:10.000000,(-22.258963478777392+54.34807551592373j),(53.68824199008343-1.9294328647129166j),(-35.890208995639426-50.46698593936689j)
2024-11-14T07:02:20.000000,(-20.001464380095495+49.823796904697375j),(53.632819415350525-1.921628113365724j),(-31.40089535859936-50.341739220022355j)
2024-11-14T07:02:30.000000,(-22.265967122860467+49.886997831567605j),(53.69871439553409-1.9254720318055152j),(-31.43274814665779-50.261701644425116j)
2024-11-14T07:02:50.000000,(-22.271096316726688+54.37694683654939j),(55.9532872505001-1.9330037041721577j),(-35.91265154508508-50.84080644158607j)
2024-11-14T07:03:00.000000,(-22.267126186743592+49.89773787078011j),(53.702872453020774-1.9273500057097435j),(-35.89667749582956-50.5493708035373j)
2024-11-14T07:03:10.000000,(-22.27102344764396+49.915657837274104j),(53.72131510478358-1.9345593895804725j),(-31.450280914294055-50.141867157855685j)
2024-11-14T07:03:20.000000,(-22.281092899796487+54.399775118318765j),(55.98398983452003-1.9427873861808962j),(-31.47242543393372-50.36592050344425j)
2024-11-14T07:03:30.000000,(-22.253843203156826+49.883814816178166j),(53.69159312474406-1.9345832293005145j),(-31.437759840557604-50.807001600876994j)
2024-11-14T07:03:40.000000,(-24.490876494580718+49.88746851414539j),(55.92824116017784-1.934585888298738j),(-31.437363988296415-51.298573829624694j)
2024-11-14T07:03:50.000000,(-20.03226948659311+54.35340152894518j),(53.70369926986387-1.9271317805304995j),(-31.440970366815964-51.171634574814476j)
2024-11-14T07:04:00.000000,(-22.270299720037958+54.36507152364746j),(55.94762231454594-1.931707938250851j),(-31.446863459268084-51.039327135852474j)
2024-11-14T07:04:10.000000,(-22.26987639826514+49.908899384576564j),(53.715554326242106-1.9306710006809307j),(-35.90660856357299-50.766311664313356j)
2024-11-14T07:04:20.000000,(-22.28582625756129+49.94298136361029j),(55.989507503524614-1.9397151611777161j),(-35.93414053704915-50.58223887865939j)
2024-11-14T07:04:30.000000,(-22.278087212140587+49.900208852783074j),(55.955718354125544-1.9237199890785042j),(-31.447171779379342-51.11308264154815j)
2024-11-14T07:04:50.000000,(-22.297062119894075+54.43684227861155j),(56.02069226888401-1.9384503478063695j),(-35.95410124233664-51.3134593276922j)
2024-11-14T07:05:00.000000,(-24.485846971029037+54.312449374914614j),(55.88849591681654-1.9201648437548653j),(-35.863579517587645-51.97407352093502j)
2024-11-14T07:05:10.000000,(-22.248149784896476+54.346958665048916j),(55.91078802002697-1.9395376613641697j),(-31.432178560843283-50.734571161532706j)
2024-11-14T07:05:20.000000,(-22.28648082506854+54.39320725670983j),(55.98171578421451-1.9340077423855613j),(-31.464764086204003-50.85605268038941j)
2024-11-14T07:05:30.000000,(-20.057611402461667+54.383140870523086j),(55.98263617781557-6.383193038458288j),(-35.92502472101021-50.718326804914966j)
2024-11-14T07:05:40.000000,(-22.267011162741678+49.865700650386955j),(53.690107257810446-1.9117761560212805j),(-35.884026800518626-50.32379624039547j)
2024-11-14T07:05:50.000000,(-22.287255863754062+49.92157246895017j),(53.74066220383429-1.921267171727978j),(-31.45340558666919-50.230763186837635j)
2024-11-14T07:06:10.000000,(-20.045884947594324+49.893133510658586j),(53.709297679877366-1.9184469948158922j),(-31.432953295637045-50.13545105173273j)
2024-11-14T07:06:20.000000,(-20.033569133385917+54.35190295258824j),(53.701797589596474-1.9268336238968282j),(-31.437756102582345-50.47339778520542j)
2024-11-14T07:06:30.000000,(-20.03449835433717+54.35159840941414j),(53.694772315243036-1.928002726362918j),(-31.429803723735912-50.262838830886174j)
2024-11-14T07:06:50.000000,(-22.291446790379702+49.93088728691343j),(53.75994717291075-1.929411536916517j),(-31.46850150143818-50.09254773484644j)
2024-11-14T07:07:00.000000,(-22.28102625694701+49.90178434782053j),(53.72719201325607-1.9229409128068355j),(-35.90709681605353-50.06991052089833j)
2024-11-14T07:07:10.000000,(-22.261837784821388+49.880952744600535j),(53.688436041576075-1.920884976699671j),(-31.426598352734597-50.539044059332056j)
2024-11-14T07:07:30.000000,(-22.280531905716785+54.35143804785233j),(53.71331752981553-1.908751543802389j),(-31.43278500003431-50.00310904169723j)
2024-11-14T07:07:40.000000,(-22.279938190224154+49.8920717447171j),(53.7146461748722-1.915756286456482j),(-31.43470708171179-49.64915564329637j)
2024-11-14T07:07:50.000000,(-20.03492471700634+54.316112790505585j),(53.66971400937537-6.371510789213158j),(-31.404329627546204-49.68715202430926j)
2024-11-14T07:08:00.000000,(-20.040352304529403+54.353900392792696j),(53.70116618283605-1.9222407810324107j),(-31.430353519601113-50.410292758079045j)
2024-11-14T07:08:10.000000,(-22.263229565347892+54.31383064362182j),(51.44011312918866-1.9092380530470847j),(-31.40734307164758-50.03472263747627j)
2024-11-14T07:08:20.000000,(-22.2819518185956+54.34627947103491j),(53.71383209029509-6.371480015955944j),(-31.431869681533634-49.50825138590174j)
2024-11-14T07:08:30.000000,(-20.038211621734746+54.31974414125891j),(53.67699935077687-6.374824471171095j),(-31.408316518715875-49.44351030538277j)
2024-11-14T07:08:50.000000,(-20.058043185873878+49.89453833354044j),(53.7247351913537-6.374172759347282j),(-31.43622078589396-49.65414168333888j)
2024-11-14T07:09:00.000000,(-24.504989111467783+49.87222320867456j),(55.923371221105356-1.917079440631083j),(-31.41837030245831-50.255306066361754j)
2024-11-14T07:09:10.000000,(-22.288544739015705+49.90361942943218j),(53.7200197885445-1.9150245383829745j),(-31.43146413252324-49.591745542037145j)
2024-11-14T07:09:30.000000,(-20.072592400284265+54.40774213271086j),(53.77353915470399-1.9225339872114784j),(-31.470476882195406-49.34862625165591j)
2024-11-14T07:09:40.000000,(-22.272172602959234+49.88819840846753j),(53.70334834037085-1.9180063952733573j),(-31.4311636219129-49.50362890719414j)
2024-11-14T07:09:50.000000,(-24.510475770326074+54.33882423162792j),(55.93408199528091-1.9149004860847172j),(-31.423606338783433-49.91465140622566j)
2024-11-14T07:10:10.000000,(-22.29525532987851+49.90665783492472j),(53.73159299490772-1.9113857648241712j),(-35.89726890948928-49.110512375913856j)
2024-11-14T07:10:20.000000,(-22.27844465650104+49.86239293203786j),(53.68543206637179-1.9019667024113835j),(-31.406987868285228-49.35447154686665j)
2024-11-14T07:10:30.000000,(-24.505971735950986+54.334734163564804j),(53.69801332650371-1.9185402194549313j),(-31.422501452254142-49.41900913945074j)
2024-11-14T07:10:40.000000,(-22.278788007596592+54.33549212009335j),(55.920716571698236-1.9183916519608255j),(-31.411467709062073-49.90781461677314j)
2024-11-14T07:10:50.000000,(-22.278262070037734+49.889922265577674j),(53.702224357173726-1.9196704634732988j),(-31.423951971507158-49.434004324317925j)
2024-11-14T07:11:10.000000,(-20.06156784098825+54.358936042476614j),(55.957150214638155-1.9161468079754553j),(-35.895583734005186-49.794125058817734j)
2024-11-14T07:11:20.000000,(-24.520959940621022+49.90240839853966j),(55.9591274893478-1.9157003946029283j),(-31.438168107356802-49.86866846178362j)
2024-11-14T07:11:30.000000,(-22.27888461189315+49.901013880608986j),(55.94450594146397-1.9275426262538873j),(-31.43516220514188-50.34334487983165j)
2024-11-14T07:11:50.000000,(-22.277955522099674+49.89109240355377j),(53.70644418190374-1.9165126902925222j),(-31.42848733751792-49.78681978102956j)
2024-11-14T07:12:00.000000,(-20.09071986771699+54.454610132484206j),(53.82132794529048-6.393189033200315j),(-35.96106745841027-49.31605591468983j)
2024-11-14T07:12:10.000000,(-22.3018644054876+49.9461547129903j),(55.995522210990124-1.9279796966198957j),(-31.463197383909424-48.85459119389737j)
2024-11-14T07:12:20.000000,(-22.269791813730183+54.32792641037514j),(55.90929142795315-1.9206752800994007j),(-31.40902996053941-49.89798969695924j)
2024-11-14T07:12:30.000000,(-22.28362625254865+54.363077794730366j),(53.71827381973541-1.9229814694186103j),(-35.89557742527551-49.58230698604359j)
2024-11-14T07:12:40.000000,(-22.285412320815748+49.91473426148063j),(53.735773735903244-1.9346319731432775j),(-31.450362945713785-49.09534993706535j)
2024-11-14T07:13:00.000000,(-24.489242411680397+49.8586298997741j),(53.66346038800085-1.9273240389600113j),(-31.404676657756518-49.011678666268686j)
