t,a,b,c
2024-11-14T07:00:00.000000,(1.0709169e-08+1.70158e-08j),(-1.4632484e-08-2.4776527e-09j),(7.862777e-09+2.1459812e-10j)
2024-11-14T07:00:20.000000,(-1.9797898e-08-2.1758616e-08j),(-6.0198317e-09+2.8584395e-08j),(-5.268112e-08+3.3970338e-10j)
2024-11-14T07:00:30.000000,(1.1917706e-08+2.8645225e-08j),(1.6259712e-08+9.112966e-08j),(-1.7669251e-08-1.18537e-09j)
2024-11-14T07:00:50.000000,(-1.9214017e-08-3.315951e-08j),(-7.954398e-09+3.2992808e-09j),(-3.187992e-10+2.0722979e-10j)
2024-11-14T07:01:00.000000,(-6.8837664e-09+1.3936528e-08j),(-1.822847e-08-1.8354195e-08j),(3.2934068e-08-1.2674448e-09j)
2024-11-14T07:01:10.000000,(-5.320299e-09+1.1188021e-08j),(-2.0383503e-08-1.9445888e-08j),(-1.7688553e-08-3.5711878e-10j)
2024-11-14T07:01:20.000000,(-2.7271032e-08-3.4657425e-08j),(-2.6377556e-08-1.0869298e-08j),(4.3976566e-08-5.979288e-10j)
2024-11-14T07:01:40.000000,(-2.2187102e-08-1.1563301e-09j),(3.3826737e-09-6.19529e-09j),(4.9845355e-09-8.563248e-10j)
2024-11-14T07:01:50.000000,(6.5319057e-09+2.9350048e-08j),(-7.9694615e-09+5.90102e-09j),(1.96077e-08+3.9310066e-10j)
2024-11-14T07:02:10.000000,(1.6512491e-08-2.7426289e-08j),(1.9429379e-08+2.416013e-08j),(5.491753e-08+1.080636e-09j)
2024-11-14T07:02:20.000000,(-1.5300465e-08-4.439997e-09j),(9.374922e-09-1.7100884e-08j),(1.7789432e-09-1.4272672e-10j)
2024-11-14T07:02:30.000000,(-1.0189424e-08-4.2363176e-08j),(-2.3291847e-08+2.2315835e-08j),(2.3703024e-08-1.5629098e-10j)
2024-11-14T07:02:50.000000,(-3.0337137e-08+3.0444482e-09j),(7.2402173e-10-1.4261966e-08j),(3.7268247e-08-2.1007907e-10j)
2024-11-14T07:03:00.000000,(2.247598e-08-4.3472248e-08j),(-4.1976307e-09-1.5402074e-08j),(8.929463e-08-4.9298166e-10j)
2024-11-14T07:03:10.000000,(5.196245e-09+1.2504522e-08j),(-7.143605e-09+5.2395517e-08j),(5.823856e-08-4.0920867e-10j)
2024-11-14T07:03:20.000000,(-2.6358151e-09-1.4583762e-08j),(-1.5565405e-08+2.6637201e-08j),(-1.3536393e-08+3.6621373e-10j)
2024-11-14T07:03:30.000000,(5.707758e-09-5.9503776e-08j),(5.420162e-09+3.402932e-08j),(-2.0864494e-08-2.842171e-13j)
2024-11-14T07:03:40.000000,(2.4296526e-08+1.100652e-08j),(1.2775438e-08-2.77441e-09j),(1.7263744e-08-8.815704e-11j)
2024-11-14T07:03:50.000000,(2.7701361e-09-4.1430994e-08j),(-5.3104543e-09-4.319663e-08j),(5.695495e-08-7.7952933e-10j)
2024-11-14T07:04:00.000000,(-1.3149627e-08+9.8790025e-09j),(-3.4272674e-09-5.2731624e-09j),(1.5056841e-08-7.4501827e-10j)
2024-11-14T07:04:10.000000,(2.4172714e-08-1.2348487e-08j),(-7.3189454e-09+2.4379418e-08j),(2.0693918e-08+7.4408035e-11j)
2024-11-14T07:04:20.000000,(-7.924886e-09+2.0978362e-08j),(-7.066774e-10+4.9926667e-09j),(3.3651105e-08-5.8251715e-10j)
2024-11-14T07:04:30.000000,(-1.3773871e-10+4.68321e-08j),(-1.4789421e-08+8.483074e-08j),(5.4881575e-09-3.7279335e-10j)
2024-11-14T07:04:50.000000,(2.3232783e-08+1.1877717e-08j),(-7.219825e-11+4.9121716e-09j),(2.5347827e-08+8.9045216e-10j)
2024-11-14T07:05:00.000000,(-1.0086403e-09+5.581036e-09j),(-1.3454198e-08+6.212659e-08j),(3.716956e-08+2.7029046e-11j)
