t,a,b,c
2024-11-14T07:00:00.000000,(72.65703206733477-123.34863653353213j),(-145.09682772832133-1.1082461671492891j),(72.43979566098675+124.45688270068162j)
2024-11-14T07:00:20.000000,(71.14624893402184-122.69838594932622j),(-143.63147520254282-1.3376909135843729j),(72.48522626852085+124.03607686291055j)
2024-11-14T07:00:30.000000,(72.09306593119564-124.03786759646827j),(-144.8299528319666+1.0193143309632293j),(72.73688690077113+123.01855326550498j)
2024-11-14T07:00:50.000000,(72.60435911614138-124.91359437250449j),(-145.67951472338314+1.6177689944889513j),(73.07515560724177+123.29582537801558j)
2024-11-14T07:01:00.000000,(71.94410096242349-124.86664836033724j),(-144.77812419882943+1.3928414450368314j),(72.83402323640595+123.4738069153004j)
2024-11-14T07:01:10.000000,(72.18392233946317-124.45698651489685j),(-145.32769486312063+1.7280457079936624j),(73.14377252365732+122.72894080690324j)
2024-11-14T07:01:20.000000,(72.34946155060213-125.20115030520893j),(-145.6103602169759+1.6974859808552065j),(73.26089866637409+123.50366432435378j)
2024-11-14T07:01:40.000000,(71.10522051395421-123.56161750469118j),(-144.34427913462233+1.2299229313578235j),(73.23905862066806+122.33169457333344j)
2024-11-14T07:01:50.000000,(72.17915893272327-123.9068302604278j),(-145.40038650774892+0.29297365285156596j),(73.22122757502562+123.6138566075763j)
2024-11-14T07:02:20.000000,(71.86828986220449-122.55227582430965j),(-143.94152369500165-2.4328170766148585j),(72.07323383279727+124.98509290092453j)
2024-11-14T07:02:30.000000,(71.40524865266558-122.76850803649859j),(-143.9076602813108-0.7155058421013407j),(72.50241162864522+123.48401387860004j)
2024-11-14T07:02:50.000000,(70.67266522052351-123.11473660899014j),(-143.3935966621428-0.7586144033967708j),(72.72093144161944+123.87335101238725j)
2024-11-14T07:03:00.000000,(71.01751227238616-122.98381116963705j),(-143.48239855882355+0.5255541873544991j),(72.4648862864374+122.45825698228262j)
2024-11-14T07:03:10.000000,(71.09258112514854-122.06684239393958j),(-142.94715224411348-0.3354769402581276j),(71.85457111896486+122.40231933419768j)
2024-11-14T07:03:20.000000,(71.34985643642277-123.66187574586709j),(-143.55815049193552+1.1192564701825845j),(72.20829405551277+122.54261927568452j)
2024-11-14T07:03:30.000000,(71.04150278056674-123.48551299651436j),(-143.38487397682715+0.7954630282126255j),(72.34337119626056+122.69004996830174j)
2024-11-14T07:03:40.000000,(71.16009842675197-123.75441341234719j),(-144.05560554236305+0.6472151079477662j),(72.8955071156111+123.10719830439945j)
2024-11-14T07:03:50.000000,(71.81554269880426-123.6567934544112j),(-144.7181484282522+0.24423377435274185j),(72.90260572944804+123.41255968005852j)
2024-11-14T07:04:00.000000,(71.52772408977042-124.04349263634047j),(-145.00362219371638+0.6067894881966962j),(73.47589810394624+123.4367031481439j)
2024-11-14T07:04:10.000000,(70.46348674750706-123.62443728542155j),(-144.54395916576684-0.8656434332460101j),(74.08047241825966+124.4900807186677j)
2024-11-14T07:04:20.000000,(71.343427938871-125.27874116201157j),(-145.48261333382257+0.8055721568491386j),(74.13918539495148+124.47316900516256j)
2024-11-14T07:04:30.000000,(69.63661841074793-121.48457728582895j),(-141.9486417491962+0.3564026262874006j),(72.31202333844836+121.12817465954163j)
2024-11-14T07:05:00.000000,(71.03614726915983-121.8038035704714j),(-142.55391660763442+0.6534847922893496j),(71.51776933847461+121.15031877818205j)
