t,a,b,c
2024-11-14T07:00:00.000000,(126.55129252963836-237.21284604381978j),(-268.65545460032234-10.410381048642172j),(142.10372428514123+247.06224204980836j)
2024-11-14T07:00:20.000000,(127.94254002641692-237.83312229439017j),(-269.9190214378786-9.057832465273252j),(142.1274554391393+246.82037633737374j)
2024-11-14T07:00:30.000000,(127.51145056773076-238.80912018572897j),(-270.0087166939028-9.26554619414466j),(142.18916724178564+247.70920350452016j)
2024-11-14T07:00:50.000000,(127.2827098603854-238.59077340248155j),(-269.0234285051685-9.937437136526603j),(141.98962330836943+248.02824811124268j)
2024-11-14T07:01:00.000000,(126.54410344205702-237.29396738513077j),(-268.93910843926034-9.254487201715111j),(141.96318805929255+246.12377943932j)
2024-11-14T07:01:10.000000,(128.08617465199052-237.3599355276336j),(-269.56653015422137-9.483151331333234j),(141.57553874683046+246.24062692320624j)
2024-11-14T07:01:20.000000,(126.87752013265549-237.18709770182042j),(-268.7620136163431-9.20558067083999j),(141.70810982101403+246.26003277200448j)
2024-11-14T07:01:40.000000,(124.5095427278887-236.92948424278885j),(-268.06255380465745-7.927968739269584j),(143.4172703225606+244.28393074266864j)
2024-11-14T07:01:50.000000,(129.3284530121343-236.98837911848142j),(-270.28017793377825-10.449595687208202j),(141.0345119624288+246.73198155082136j)
2024-11-14T07:02:10.000000,(127.30231659585998-237.4235894042937j),(-269.3837327888988-8.848608811305853j),(141.71578710436205+245.9394073486362j)
2024-11-14T07:02:20.000000,(127.46321384261994-238.79926980991198j),(-270.1530438446551-7.9581664697892j),(142.70130127749945+246.6814330390793j)
2024-11-14T07:02:30.000000,(126.30539388281093-238.51672188075338j),(-269.3640800799567-7.615304918446346j),(143.25308260557654+245.73518949958793j)
2024-11-14T07:02:50.000000,(128.89049848750088-241.08338350704562j),(-273.10660360300074-7.6329196029265045j),(144.29822559460914+248.16361617971197j)
2024-11-14T07:03:00.000000,(128.46984312757695-238.8853958401791j),(-271.94784738082626-8.418674993712076j),(143.54602934933823+247.21691446951922j)
2024-11-14T07:03:10.000000,(127.7146066947801-238.0574699730949j),(-270.8656966311469-7.974909518302956j),(143.3507757020187+245.84932308023087j)
2024-11-14T07:03:20.000000,(127.56481797124412-238.225740273145j),(-271.15269895097885-8.068881987088247j),(143.7889544818834+245.86834355942642j)
2024-11-14T07:03:30.000000,(127.8804161419049-238.8863024200598j),(-271.8843736208924-7.920247839077838j),(143.74577166802896+246.67104979822628j)
2024-11-14T07:03:40.000000,(128.3205162189518-238.83003515206042j),(-272.7476788857435-8.816079525265435j),(144.48780494775707+247.55153602999368j)
2024-11-14T07:03:50.000000,(127.00018561729853-239.26909800206457j),(-271.7894679455735-8.766109650014345j),(144.60451697275414+247.55818855499047j)
2024-11-14T07:04:00.000000,(126.87811927788648-238.56189587857557j),(-271.15774855081924-8.73195004704405j),(144.33467075610298+246.6894744822458j)
2024-11-14T07:04:10.000000,(127.16604666733151-237.31847533047514j),(-270.34822252439767-9.600507509580089j),(143.1265462986327+246.32591895681057j)
2024-11-14T07:04:20.000000,(127.13286377958427-237.7196436065603j),(-270.4208058045333-8.838504935053384j),(143.40008163301408+245.93575928463835j)
2024-11-14T07:04:30.000000,(127.12880272878976-238.08676257597136j),(-271.10309449404923-9.311008776070633j),(144.0633401560874+246.97105974000914j)
2024-11-14T07:04:50.000000,(127.61491922141336-238.2625762958307j),(-270.65733374031413-8.007131896958265j),(143.21106771216193+245.99064299694896j)
2024-11-14T07:05:00.000000,(129.20396877283173-239.00795084241935j),(-273.3217139820099-8.152990419812784j),(144.03512963332025+246.95630748053964j)
