t,a,b,c
2024-11-14T07:00:00.000000,(5.7574816e-08-1.863043e-08j),(8.3395975e-09-7.073994e-08j),(-9.846161e-08+1.1723387e-09j)
2024-11-14T07:00:20.000000,(5.955549e-09+1.2566844e-08j),(2.2261773e-08-1.09539755e-07j),(-4.962675e-08+1.3419594e-09j)
2024-11-14T07:00:30.000000,(-2.2147617e-09+7.485137e-08j),(-2.8813304e-08+1.9577913e-08j),(-3.9182865e-08+2.814886e-10j)
2024-11-14T07:00:50.000000,(2.7660363e-08-1.7980994e-10j),(4.3596728e-08-6.263369e-08j),(-3.560504e-08+6.6620487e-10j)
2024-11-14T07:01:00.000000,(-3.811065e-08+1.4225137e-08j),(1.2398971e-09-9.347875e-08j),(1.6750668e-08+1.1596057e-09j)
2024-11-14T07:01:10.000000,(1.3986877e-08+5.1084854e-08j),(1.8451914e-08-5.8953837e-09j),(2.4126066e-08-6.6393113e-10j)
2024-11-14T07:01:20.000000,(4.0821604e-08+7.064736e-08j),(7.744218e-08-3.658555e-08j),(-4.4916177e-08+1.4351826e-09j)
2024-11-14T07:01:40.000000,(-1.2064248e-08+7.045216e-09j),(5.5531743e-08-8.428728e-08j),(2.4036076e-08+5.97538e-10j)
2024-11-14T07:01:50.000000,(3.6209414e-08+9.098369e-08j),(4.0027786e-08+2.9332496e-08j),(-6.847852e-08+1.162789e-09j)
2024-11-14T07:02:10.000000,(9.739125e-09+5.79045e-08j),(2.4209882e-08+1.2297606e-08j),(-3.1317768e-08+1.0804797e-09j)
2024-11-14T07:02:20.000000,(9.306049e-09+4.120656e-08j),(-3.285497e-08-3.6970906e-08j),(7.147287e-08+5.0067683e-10j)
2024-11-14T07:02:30.000000,(4.2136122e-08+7.0607314e-08j),(2.1859208e-08-1.2940619e-07j),(-1.2248069e-07+2.3464963e-10j)
2024-11-14T07:02:50.000000,(5.9302494e-08-3.4251613e-08j),(3.186429e-08+4.9022653e-08j),(-1.1465213e-07+3.4788172e-10j)
2024-11-14T07:03:00.000000,(-4.4594863e-08+3.2372938e-08j),(2.1293843e-08+8.6424734e-10j),(-1.2935084e-07+1.3565113e-09j)
2024-11-14T07:03:10.000000,(1.0991187e-08-6.7559114e-09j),(-2.986529e-08-1.3530001e-07j),(-3.16369e-08+3.237801e-10j)
2024-11-14T07:03:20.000000,(1.0183648e-08+3.3766412e-10j),(-2.7962557e-08-1.18612085e-07j),(-5.077989e-08+5.7298166e-10j)
2024-11-14T07:03:30.000000,(1.0768311e-08+1.6200019e-08j),(-1.3552807e-08+8.6436795e-09j),(7.373691e-08+2.8012437e-10j)
2024-11-14T07:03:40.000000,(1.6698813e-08+1.14101326e-07j),(-7.611604e-09-3.9939785e-08j),(1.03729604e-07+2.0863808e-09j)
2024-11-14T07:03:50.000000,(7.0472765e-08-1.7170208e-08j),(3.0244877e-08-1.2587405e-07j),(-5.1914597e-09+2.8849172e-09j)
2024-11-14T07:04:00.000000,(2.2222558e-08+2.813971e-08j),(7.125462e-08-2.2177803e-08j),(2.7672662e-08+1.810804e-09j)
