t,a,b,c
2024-11-14T07:00:00.000000,(233.3735739636534-346.24671965597304j),(-483.31482928674023+46.44803366917199j),(297.71477304684026+346.227944936276j)
2024-11-14T07:00:20.000000,(254.39926111770265-381.5159244780857j),(-525.2815031461546+53.676119214253006j),(323.02955445485486+380.0620807851j)
2024-11-14T07:00:30.000000,(232.58111536938796-348.566653764262j),(-482.6300275992537+49.19639569607952j),(297.0362761866656+346.77041574990375j)
2024-11-14T07:00:50.000000,(231.0818445913194-348.5950356428736j),(-479.2735355470101+50.617157417120815j),(298.5279086289476+342.9776400997726j)
2024-11-14T07:01:00.000000,(228.23262666796376-342.85196169241954j),(-474.96901163908393+49.10374333896181j),(295.03694658141535+338.44487737121995j)
2024-11-14T07:01:10.000000,(232.8017851544328-349.6631923256668j),(-484.754026614668+49.345709354956334j),(301.16904449116254+347.2769266363613j)
2024-11-14T07:01:20.000000,(228.72347144703835-343.8124893236342j),(-473.2997422500221+49.161478528715236j),(293.31391314922644+339.8301025790147j)
2024-11-14T07:01:40.000000,(245.98683693204123-379.54509942216214j),(-514.1990369843631+58.91860377102962j),(322.5644350929728+371.48944122161697j)
2024-11-14T07:01:50.000000,(229.14043275234224-347.1865701135507j),(-478.03412522919757+51.63518886971448j),(298.7986479265149+341.6000681827428j)
2024-11-14T07:02:10.000000,(231.58517428022472-346.35232503179697j),(-480.99346404018314+48.63597492044557j),(298.2428434445401+343.60166044099765j)
2024-11-14T07:02:20.000000,(227.729297006277-341.74678282787147j),(-470.8279589506079+48.274158561415106j),(291.61002434420084+339.0661834967336j)
2024-11-14T07:02:30.000000,(225.1424275994314-339.5476395437763j),(-464.59364937906895+48.594894875564904j),(288.65370798275086+334.9588596580282j)
2024-11-14T07:02:50.000000,(232.03416423953647-350.52345018337206j),(-479.0563661232618+50.33569904245832j),(295.78706543762604+345.84539021713573j)
2024-11-14T07:03:00.000000,(227.69159267401622-345.6664147017303j),(-473.229319384184+51.6748101026959j),(294.18639907215777+340.1343790749896j)
2024-11-14T07:03:10.000000,(229.4832354209508-348.22141033320577j),(-478.10586983635983+51.42940301492559j),(298.0540487925049+342.9547764511288j)
2024-11-14T07:03:20.000000,(248.36955863535582-382.10041649207324j),(-516.7022995590229+60.335909728004765j),(322.66083956393993+371.7943405656205j)
2024-11-14T07:03:30.000000,(232.78888578691823-352.7339493680386j),(-482.7308259892983+51.077202533630185j),(300.41547739359845+347.92056000217644j)
2024-11-14T07:03:40.000000,(229.7266752559632-344.80284516385586j),(-472.4869988065519+49.71350596071978j),(293.20380200907465+341.41368845330675j)
2024-11-14T07:03:50.000000,(231.56354961205633-350.6965481364065j),(-479.6033406773423+51.62090353237835j),(297.577208380113+346.0781687564014j)
2024-11-14T07:04:00.000000,(248.25735201457934-381.99036254266605j),(-517.981391579191+58.37556884971553j),(323.1108633380092+374.2856105911976j)
2024-11-14T07:04:10.000000,(254.4690633893358-382.96417038813814j),(-524.8977779649097+54.987865334830246j),(324.12324616302277+380.16826682091863j)
2024-11-14T07:04:20.000000,(245.27618571911543-379.80346176392726j),(-512.1602747563777+58.37511975909944j),(319.35210512110325+371.86976619658884j)
2024-11-14T07:04:30.000000,(229.17650743418943-353.1115342007247j),(-475.9124194036204+53.04002340013634j),(297.13572260833934+345.80896083168255j)
2024-11-14T07:04:50.000000,(226.5449757128642-347.3032851410582j),(-473.0840574786002+54.25175556370017j),(295.83417266253053+338.28527097340066j)
2024-11-14T07:05:00.000000,(229.70528232096677-340.0022137442913j),(-469.28282529293847+46.48538857860601j),(287.823233942202+338.79769925879424j)
