t,a,b,c
2024-11-14T07:00:00.000000,(137.95978521976213-241.5895094953898j),(-278.70506695414406+1.0470470789729203j),(140.69604031621682+240.51498195934116j)
2024-11-14T07:00:20.000000,(137.39623218415628-241.93992896829758j),(-278.6286538297242+1.7407124116033306j),(141.22448836815283+240.1853333833231j)
2024-11-14T07:00:30.000000,(136.89112394104365-242.2314596103545j),(-278.63333157167693+2.1791694254229412j),(141.20020645139522+240.25661416310953j)
2024-11-14T07:00:50.000000,(137.48720033929573-241.8811041213812j),(-278.607152484323+1.7961683438154958j),(140.82538925639642+240.55356835188408j)
2024-11-14T07:01:00.000000,(136.4991310861085-242.41489213718629j),(-278.56109414494915+2.463300040322412j),(141.60650093295638+239.92375194980175j)
2024-11-14T07:01:10.000000,(136.91046145642545-242.26387652367765j),(-278.6093804754113+2.1720260030435483j),(141.15667184500458+240.20495487446777j)
2024-11-14T07:01:20.000000,(137.1191333763147-242.13232623852252j),(-278.69114277642404+2.2417370308730784j),(141.1544013443768+240.32266632081257j)
2024-11-14T07:01:40.000000,(136.54833359216798-242.38763724569003j),(-278.63003171241417+2.5285811445027178j),(141.54019820905623+240.010310820254j)
2024-11-14T07:01:50.000000,(137.06889065344268-242.13743113817688j),(-278.59256285539686+2.1157531508613854j),(141.0185171102772+240.24588940924502j)
2024-11-14T07:02:10.000000,(137.39049325789873-242.10865684238524j),(-278.77332241701305+1.6902369600757317j),(140.86935443430747+240.5543713434437j)
2024-11-14T07:02:20.000000,(138.79671155785195-241.02015385562578j),(-278.5073141518511+0.3151964848027779j),(139.7013965606796+240.97335356099936j)
2024-11-14T07:02:30.000000,(137.4312035832722-242.13337849885812j),(-278.79254195227514+1.9659169489849802j),(141.01544880694576+240.55385157681798j)
2024-11-14T07:02:50.000000,(136.57681079398174-242.4661548359936j),(-278.63005808818696+2.586925682117969j),(141.56758564682207+240.02642127690098j)
2024-11-14T07:03:00.000000,(137.07925610994127-242.3345754105521j),(-278.7828995918517+2.0083386070771327j),(141.248233273262+240.36655366882914j)
2024-11-14T07:03:10.000000,(136.7271192183754-242.4884242165432j),(-278.7328860908677+2.5277686694827954j),(141.52290080095597+240.13739878529276j)
2024-11-14T07:03:20.000000,(136.28663884443705-242.6680927340942j),(-278.66497893592424+3.3542918655431397j),(142.10446328879493+239.71119633439088j)
2024-11-14T07:03:30.000000,(137.57289695723313-241.84232997470298j),(-278.5672457018943+1.5729551733759524j),(140.95899890882728+240.29643634960343j)
2024-11-14T07:03:40.000000,(137.50360310675032-241.93765239705343j),(-278.70414189198607+1.8522866336631763j),(140.76168010851956+240.47270052905654j)
2024-11-14T07:03:50.000000,(137.39357578109983-242.1304617946457j),(-278.84403466874926+1.8082529665561962j),(141.35960415764384+240.27985753636594j)
2024-11-14T07:04:00.000000,(136.97474958363873-242.28302526623406j),(-278.72702229757726+2.431844779784968j),(141.36278636994635+240.20586872570996j)
2024-11-14T07:04:10.000000,(136.9049724728374-242.435344182664j),(-278.8296433787695+2.26787816598402j),(141.45146337578097+240.23550095841912j)
2024-11-14T07:04:20.000000,(136.21426987880238-242.81712864880194j),(-278.7819057510763+3.329319779200978j),(142.09063788830366+239.8178287631778j)
2024-11-14T07:04:30.000000,(137.22444822593542-242.38208410534173j),(-278.97040813500763+2.3958225570773353j),(141.72090951198223+240.23939270629117j)
2024-11-14T07:04:50.000000,(135.3345838548104-243.31223049813963j),(-278.81201943357314+3.982172686779282j),(143.16548555551464+239.2001267040541j)
2024-11-14T07:05:00.000000,(138.2769108046081-241.69751767032656j),(-278.8437168234692+0.8611990524359451j),(140.06809134848697+241.0484347905584j)
