t,a,b,c
2024-11-14T07:00:00.000000,(137.96623-241.59998j),(-278.69864+1.0365862j),(140.70248+240.50452j)
2024-11-14T07:00:20.000000,(137.38704-241.95486j),(-278.63785+1.7257756j),(141.2153+240.1704j)
2024-11-14T07:00:30.000000,(137.06155-242.3171j),(-278.4629+2.0935268j),(141.37064+240.17097j)
2024-11-14T07:00:50.000000,(137.57697-242.05489j),(-278.5174+1.6223801j),(140.91516+240.37978j)
2024-11-14T07:01:00.000000,(136.63995-242.42395j),(-278.42026+2.454243j),(141.74733+239.91469j)
2024-11-14T07:01:10.000000,(137.08105-242.3188j),(-278.43878+2.1170995j),(141.32726+240.15002j)
2024-11-14T07:01:20.000000,(137.24826-242.29478j),(-278.562+2.0792773j),(141.28354+240.1602j)
2024-11-14T07:01:40.000000,(136.7189-242.45613j),(-278.45947+2.4600894j),(141.71077+239.94182j)
2024-11-14T07:01:50.000000,(137.22658-242.2311j),(-278.43488+2.0220885j),(141.17621+240.15222j)
2024-11-14T07:02:10.000000,(137.5522-242.17233j),(-278.6116+1.6265653j),(141.03107+240.4907j)
2024-11-14T07:02:20.000000,(138.78973-241.13008j),(-278.51428+0.20527312j),(139.69441+240.86343j)
2024-11-14T07:02:30.000000,(137.53766-242.28096j),(-278.6861+1.8183272j),(141.1219+240.40627j)
2024-11-14T07:02:50.000000,(136.72765-242.53363j),(-278.47922+2.5194488j),(141.71841+239.95894j)
2024-11-14T07:03:00.000000,(137.22067-242.36626j),(-278.64148+1.9766641j),(141.38965+240.33488j)
2024-11-14T07:03:10.000000,(136.87769-242.56656j),(-278.58234+2.4496274j),(141.67346+240.05927j)
2024-11-14T07:03:20.000000,(136.36935-242.81963j),(-278.58228+3.2027624j),(142.18718+239.55966j)
2024-11-14T07:03:30.000000,(137.5749-241.8712j),(-278.56525+1.5440869j),(140.96101+240.26756j)
2024-11-14T07:03:40.000000,(137.63992-242.08426j),(-278.56784+1.705677j),(140.898+240.3261j)
2024-11-14T07:03:50.000000,(137.41391-242.13673j),(-278.8237+1.8019736j),(141.37994+240.27357j)
2024-11-14T07:04:00.000000,(137.09549-242.4192j),(-278.6063+2.2956564j),(141.48352+240.06969j)
2024-11-14T07:04:10.000000,(137.05269-242.47658j),(-278.68192+2.2266488j),(141.59918+240.19427j)
2024-11-14T07:04:20.000000,(136.36342-242.94472j),(-278.63275+3.2017348j),(142.23978+239.69025j)
2024-11-14T07:04:30.000000,(137.22366-242.48602j),(-278.9712+2.2918904j),(141.72012+240.13547j)
2024-11-14T07:04:50.000000,(135.42784-243.28732j),(-278.71875+4.0070834j),(143.25874+239.22504j)
2024-11-14T07:05:00.000000,(138.43349-241.78685j),(-278.68713+0.7718711j),(140.22467+240.9591j)
