t,a,b,c
2024-11-14T07:00:00.000000,(-96.5349622910057+159.3631385670484j),(187.358310493813+4.1944690747266105j),(-90.82334820280754-163.5576076417751j)
2024-11-14T07:00:20.000000,(-89.0672044277495+155.11964866211505j),(179.71711149154268-0.38406278916580366j),(-90.64990706379315-154.73558587294923j)
2024-11-14T07:00:50.000000,(-97.59835355934531+158.0591183322256j),(186.95462571965183+5.450206256779732j),(-89.35627216030664-163.50932458900533j)
2024-11-14T07:01:10.000000,(-94.71170813620172+161.14234003063092j),(187.71172829125862+1.7409016817647553j),(-93.0000201550573-162.88324171239563j)
2024-11-14T07:01:20.000000,(-95.79639251496766+162.61352393239645j),(189.67092577589034+2.089773552733374j),(-93.87453326092283-164.7032974851298j)
2024-11-14T07:01:40.000000,(-91.03944318330275+153.30009488014053j),(179.45382818782426+2.2842940388324062j),(-88.41438500452169-155.58438891897296j)
2024-11-14T07:01:50.000000,(-97.07530472628424+159.2547944442482j),(187.8036840271376+4.526547140646301j),(-90.7283793008535-163.7813415848946j)
2024-11-14T07:02:10.000000,(-96.27211715756548+160.2752069846839j),(187.51275840333068+3.4155932636100528j),(-91.24064124576539-163.690800248294j)
2024-11-14T07:02:20.000000,(-98.33335106290691+160.24022850767687j),(189.1098164689902+5.123194689707996j),(-90.77646540608347-165.36342319738503j)
2024-11-14T07:02:30.000000,(-97.44403629290267+162.99038633572476j),(190.16930876535085+3.157369869943976j),(-92.72527247244825-166.14775620566888j)
2024-11-14T07:02:50.000000,(-95.5959722708959+160.6877332888949j),(187.87582485806408+2.5195698241809916j),(-92.27985258716836-163.20730311307588j)
2024-11-14T07:03:00.000000,(-95.86646257691663+162.21940117290143j),(189.5315056929828+2.204998365068661j),(-93.66504311606631-164.4243995379701j)
2024-11-14T07:03:20.000000,(-90.17851862325352+154.78809377528336j),(180.03490295230455+0.7900856105522158j),(-89.8563843290511-155.57817938583548j)
2024-11-14T07:03:30.000000,(-95.22490522687642+160.13217558309753j),(187.24950691371893+2.4454449390748527j),(-92.02460168684276-162.57762052217234j)
2024-11-14T07:03:40.000000,(-97.49460200176904+159.94251976643105j),(188.56712588925149+4.480227412913689j),(-91.07252388748257-164.42274717934473j)
2024-11-14T07:04:00.000000,(-90.2165004006051+154.97113970792904j),(179.70953391606446+0.7955051490109244j),(-89.49303351545956-155.76664485694005j)
2024-11-14T07:04:10.000000,(-91.06203213341819+151.22902841373005j),(177.15052479383493+3.1986587252417356j),(-86.08849266041683-154.4276871389719j)
2024-11-14T07:04:20.000000,(-93.69200630354842+151.03569092305375j),(178.11477980674957+5.853094816657445j),(-84.42277350320119-156.88878573971127j)
2024-11-14T07:04:30.000000,(-95.48983561559338+161.0250626277274j),(187.69837002832963+2.235998681140138j),(-92.20853441273641-163.26106130886768j)
2024-11-14T07:04:50.000000,(-94.88999747294486+164.04355763680482j),(189.85130538391843+0.4673872258233511j),(-94.96130791097372-164.5109448626282j)
2024-11-14T07:05:00.000000,(-96.45403624264557+163.39732688225507j),(190.36713399361432+2.244007598085038j),(-93.91309775096892-165.6413344803402j)
