t,a,b,c
2024-11-14T07:00:00.000000,(-23.478746618175165+462.5665440350755j),(404.8098579402384-199.801468790359j),(-382.6890617941409-252.37474768328147j)
2024-11-14T07:00:20.000000,(-25.107176346937283+464.32303117172455j),(408.9420572571479-203.8144386934373j),(-385.4875272342535-250.59760734989956j)
2024-11-14T07:00:30.000000,(-21.975380318680195+464.84350798809317j),(406.6273524930994-204.32760829531443j),(-385.56816802179287-250.7919255157111j)
2024-11-14T07:00:50.000000,(-23.303464557778664+462.4277435621764j),(405.3817795276174-203.66465604486203j),(-383.6089904803798-249.50172094340675j)
2024-11-14T07:01:00.000000,(-24.089535998647115+460.72157280852775j),(403.2099036081953-201.24478409668885j),(-380.33208261540716-249.38175619276655j)
2024-11-14T07:01:10.000000,(-24.301476411631185+461.03642343505857j),(403.487022186497-201.54984335507027j),(-380.36396137616725-250.35160905657568j)
2024-11-14T07:01:20.000000,(-22.865971431002038+461.9322281064177j),(405.2388236475394-202.80598709777718j),(-384.29296743437004-249.3987723441192j)
2024-11-14T07:01:40.000000,(-20.895761306439102+461.75259345449916j),(402.2551423345679-205.03091804048324j),(-383.4725083399979-247.24908395148262j)
2024-11-14T07:01:50.000000,(-23.320618836509293+463.38658422194607j),(405.212814116773-202.40454572071295j),(-383.0592860393038-251.09368442336836j)
2024-11-14T07:02:10.000000,(-22.51337005194695+461.0069693369451j),(403.0640072461451-202.3214735472214j),(-382.50031418607745-248.54840465722975j)
2024-11-14T07:02:20.000000,(-22.537390721002087+467.82615600897594j),(408.0119483733357-203.800775243731j),(-386.92261238172944-253.88774081232742j)
2024-11-14T07:02:30.000000,(-22.792201895400897+464.38574875607776j),(407.4798291033386-203.53985150856795j),(-386.3821381539909-251.64486968529442j)
2024-11-14T07:02:50.000000,(-22.791230197455533+464.5420262055957j),(407.1115979882404-204.99687330771064j),(-385.63588029766186-249.889579816397j)
2024-11-14T07:03:00.000000,(-23.120923721474938+468.1313554699607j),(409.7016463508919-206.38114832612226j),(-387.7257454173377-251.94233057911862j)
2024-11-14T07:03:10.000000,(-22.602406773115227+465.1458613956676j),(407.98034967616474-205.0684552964833j),(-387.17739422930805-250.4721908882727j)
2024-11-14T07:03:20.000000,(-22.02138426599586+465.4937525882305j),(407.07336193351347-206.20074822725078j),(-386.2745831864384-249.40346929133474j)
2024-11-14T07:03:30.000000,(-22.27768339910915+466.72481523210973j),(407.57613179715344-206.45202766644397j),(-386.457362503413-250.62792820618773j)
2024-11-14T07:03:40.000000,(-22.49241581419859+464.60757393551285j),(407.03699919852335-205.57516318800526j),(-386.2434567483627-249.5424556705638j)
2024-11-14T07:03:50.000000,(-23.518072556726494+466.01902246337335j),(408.2318981664137-205.43895042185446j),(-386.76844587272495-250.71946441209934j)
2024-11-14T07:04:00.000000,(-22.485142823705594+462.82653003709385j),(406.5238770881718-205.04220073737338j),(-385.809448023152-248.29457529930744j)
2024-11-14T07:04:10.000000,(-23.451914219402546+462.722110406217j),(406.51881924934634-204.30434974774428j),(-384.85489216993443-248.67142388489782j)
2024-11-14T07:04:20.000000,(-22.74935126015835+461.38149736983786j),(405.50201303149953-203.72257356403938j),(-384.40738500639435-248.44398340540212j)
2024-11-14T07:04:30.000000,(-22.720014202216124+463.2923133018684j),(407.3057453006492-204.86903984792264j),(-386.1248069711213-248.53221705774519j)
2024-11-14T07:04:50.000000,(-20.791534257929044+461.0949984447944j),(405.3021787969053-203.85349800434977j),(-386.51734677883275-247.186771421222j)
2024-11-14T07:05:00.000000,(-24.131676392249755+461.15105801462636j),(406.46700146265044-202.1383989593603j),(-383.9960749195266-249.5205286154859j)
2024-11-14T08:00:00.000000,(-20.29589285224853+465.53021382263717j),(412.06817647486815-202.49140219046907j),(-393.4460851071761-252.9874747680566j)
2024-11-14T08:00:10.000000,(-20.02101740463187+460.7940718508695j),(408.27577591645576-200.78414609637034j),(-389.8968519885023-250.72295636664668j)
2024-11-14T08:00:20.000000,(-21.634368429686276+461.92279837706104j),(408.34335945899915-199.5735554026117j),(-388.94683346889013-252.7043851249809j)
2024-11-14T08:00:30.000000,(-21.777001035639476+459.9296794986236j),(408.612023646843-197.5347513496297j),(-388.33809590319817-252.26983665299375j)
2024-11-14T08:00:50.000000,(-21.375372819463607+459.5419808128681j),(408.0209883459975-196.67776894986136j),(-388.56856301917196-253.52341405719824j)
2024-11-14T08:01:00.000000,(-21.475693140708444+460.98878964432737j),(408.0427291913939-196.37489400090823j),(-387.54678339701246-254.63862495725854j)
2024-11-14T08:01:20.000000,(-19.413127223092943+465.28746389767326j),(409.21484500247084-202.15155971646635j),(-391.8837931186349-253.97323932859194j)
2024-11-14T08:01:30.000000,(-19.04594050627935+467.78619683079785j),(410.24370064692414-202.2534631929938j),(-392.8924885510915-256.3216222366387j)
2024-11-14T08:01:50.000000,(-18.80776779854313+466.7833980706399j),(410.17373060899905-203.08277903723683j),(-393.4347441516446-253.65737040172698j)
2024-11-14T08:02:00.000000,(-16.678139991634268+470.9404367754436j),(412.8785317081085-207.01575599438877j),(-397.73326982687706-254.21552828901267j)
2024-11-14T08:02:10.000000,(-18.94022834132733+466.0572892219134j),(410.78164561404253-203.50876297501338j),(-393.7979383894109-252.8309127190003j)
2024-11-14T08:02:30.000000,(-17.758084486429627+464.0003001867816j),(408.304912631296-203.262304385525j),(-392.35070615431385-250.69070634577648j)
2024-11-14T08:02:40.000000,(-17.971405982963045+463.52948261430527j),(407.0010677022608-203.00475712075254j),(-390.11663577977976-250.86283991638942j)
2024-11-14T08:02:50.000000,(-20.14454974714638+462.1244018065205j),(408.05351823174226-201.88849499916424j),(-389.2537717605739-250.90828963177188j)
2024-11-14T08:03:00.000000,(-21.700095986576464+460.3665618599307j),(407.18835796927937-198.18012567250472j),(-387.0523862361904-252.24428506015542j)
2024-11-14T08:03:30.000000,(-20.564189976658565+462.70023173137383j),(407.96845175211774-201.4076718734179j),(-389.2107385132678-251.54377116596416j)
2024-11-14T08:03:40.000000,(-20.477964451484006+462.7995146689607j),(408.2325125670103-201.27150404900985j),(-389.5385985931426-252.2266094169192j)
2024-11-14T08:03:50.000000,(-21.813662348966968+462.83200947869216j),(408.7517334953618-200.17447963673854j),(-388.2119298164294-252.9323951879974j)
2024-11-14T08:04:00.000000,(-22.04069426256652+463.0134445546988j),(410.7401519788715-199.70962365057795j),(-389.82476135503845-253.5230279917237j)
2024-11-14T08:04:10.000000,(-25.193208442811578+457.73617322953777j),(405.888574345829-195.63093714371516j),(-382.24521345944373-252.41541799190094j)
2024-11-14T08:04:20.000000,(-27.29215132109798+456.7558737650989j),(404.6396354833947-193.9841912890193j),(-379.203292598404-253.29726236668967j)
2024-11-14T08:04:40.000000,(-26.250147078819584+457.7487673507897j),(406.1483534039331-194.05951758839322j),(-381.38807362721406-254.17785829526886j)
2024-11-14T08:04:50.000000,(-25.51284445092285+457.9640484913981j),(405.6996485653826-194.56904939792426j),(-381.9690974400887-253.67521919702747j)
2024-11-14T08:05:00.000000,(-25.629693800388946+458.12809045313105j),(405.7495370769179-194.19326309022466j),(-381.3428399780767-254.5267694311685j)
2024-11-14T09:00:00.000000,(-22.18484390940701+470.3443502038478j),(415.18711392707127-201.7943507095753j),(-394.0986094314436-259.03873329096325j)
2024-11-14T09:00:10.000000,(-21.454331042531507+468.70991767812666j),(414.492679515556-201.1618179578022j),(-394.2001402244088-257.6863545278506j)
2024-11-14T09:00:20.000000,(-21.166241719476563+472.8362872091692j),(418.0094691045067-204.11609059441554j),(-398.2502761490856-259.52444211081377j)
2024-11-14T09:00:40.000000,(-20.761201350626568+473.148663600573j),(417.4407812058115-204.36290833248168j),(-398.2407096379256-258.7437709893351j)
2024-11-14T09:00:50.000000,(-20.26796374859841+471.1265215668777j),(416.37897939337716-203.32005401578598j),(-397.2253376502933-257.99642356641294j)
2024-11-14T09:01:00.000000,(-20.280166054825695+473.05454604463114j),(417.88840896622696-205.59341900966828j),(-399.18624259339026-258.0383001743229j)
2024-11-14T09:01:10.000000,(-20.959356207537425+472.539452735268j),(417.0078352188088-203.7630167363774j),(-398.05890913500485-259.0683422063999j)
2024-11-14T09:01:20.000000,(-21.306157432781706+471.77867496053733j),(415.5190116182021-203.40869322132482j),(-395.750569262759-259.2153228661954j)
2024-11-14T09:01:30.000000,(-18.842542223889847+472.52072308043995j),(415.4966094313212-205.04499602364658j),(-398.0324832441134-257.8547685261072j)
2024-11-14T09:01:40.000000,(-22.607578299537415+474.50221160586443j),(419.3061287675476-204.08243831493087j),(-398.2415016590328-260.76444558091714j)
2024-11-14T09:01:50.000000,(-21.72568692228904+472.59709536395997j),(417.4595137635013-202.307214881286j),(-397.15781193938943-260.3833816908961j)
2024-11-14T09:02:00.000000,(-18.95609271524918+475.13598713531707j),(419.0371528023448-207.17607116175566j),(-401.6085314664289-258.65715368733237j)
2024-11-14T09:02:10.000000,(-19.935842303860678+479.955506614721j),(421.1919000433197-208.42485176314173j),(-403.1593922499077-262.10233509498j)
2024-11-14T09:02:20.000000,(-19.944888739707146+478.1312157506368j),(420.3749729730991-207.0239972990081j),(-401.89473237373824-261.3603112713491j)
2024-11-14T09:02:30.000000,(-18.916451618604157+477.74592147043484j),(420.4918823706323-207.44466861288512j),(-402.81144974006855-260.3407599117816j)
2024-11-14T09:02:40.000000,(-19.396211346334567+478.17224801926125j),(419.8765539318048-208.35895800407474j),(-402.2179746563274-260.16116776186544j)
2024-11-14T09:02:50.000000,(-19.45817156723706+475.5018677070574j),(418.55605586562456-207.02438594435208j),(-400.56310421607384-259.18466771219244j)
2024-11-14T09:03:10.000000,(-14.36304926399655+473.1052699307401j),(415.22616791099347-209.90878343543548j),(-402.15098704521137-253.60968863369993j)
2024-11-14T09:03:20.000000,(-19.203285739668917+475.87124413614504j),(419.20910805950876-207.04938397100278j),(-401.38564796430177-258.929118169343j)
2024-11-14T09:03:30.000000,(-17.359837773547298+476.6164259287839j),(418.1601990554489-207.8531295937688j),(-402.04201094841966-259.02653882969315j)
