t,a,b,c
2024-11-14T07:00:00.000000,(131857.94072527712-2432849.758838846j),(-2223008.955420461+1113691.546795514j),(2091151.0146844976+1319154.5701179055j)
2024-11-14T07:00:20.000000,(61598.28888187772-2387491.036860945j),(-2133620.846432485+1120614.9144431264j),(2072027.0184800646+1266876.383790728j)
2024-11-14T07:00:30.000000,(84447.179719231-2413578.582305406j),(-2197015.142481128+1099305.058317924j),(2112567.9627616093+1314270.9798603735j)
2024-11-14T07:00:50.000000,(-118957.87600918853-2255362.710719869j),(-2002054.59661122+1190999.4725537316j),(2121008.0116901617+1064368.0040450494j)
2024-11-14T07:01:00.000000,(54119.548858084716-2315469.343194233j),(-2133527.188687303+1127417.8438028528j),(2079405.409359172+1188052.997993198j)
2024-11-14T07:01:10.000000,(98220.30586541341-2368407.198260385j),(-2192061.2810494984+1053634.0507179054j),(2093840.9751843621+1314769.2965075157j)
2024-11-14T07:01:20.000000,(98235.92496290825-2365382.680396028j),(-2197690.976173033+1074136.485611734j),(2099457.2816814184+1291245.4803424256j)
2024-11-14T07:01:40.000000,(281466.423066356-2452464.5440263376j),(-2386825.5451153126+987402.6249556813j),(2105359.122048663+1465063.0343004768j)
2024-11-14T07:01:50.000000,(206810.50882874805-2451335.9052787134j),(-2281607.7742014076+1036017.8429144747j),(2074797.265361655+1415319.578386512j)
2024-11-14T07:02:10.000000,(166193.73649042487-2426073.6341557014j),(-2257427.2864088267+1038997.730059974j),(2091235.78038919+1387076.5575515146j)
2024-11-14T07:02:20.000000,(191971.19762071862-2452758.865163486j),(-2222092.195905833+1082772.8383934381j),(2030120.9982864629+1369984.9464016554j)
2024-11-14T07:02:30.000000,(134130.80102968367-2450372.3252388136j),(-2221871.4435202773+1059451.0958608415j),(2087742.8729497136+1390919.059897558j)
2024-11-14T07:02:50.000000,(66726.13918040197-2392139.3631795114j),(-2181477.737027516+1092908.0871717928j),(2114753.8283060305+1299229.6031523845j)
2024-11-14T07:03:00.000000,(83998.86500402493-2358245.188643642j),(-2150240.0481708497+1133908.4874256738j),(2066241.183167213+1224334.0699698324j)
2024-11-14T07:03:10.000000,(88178.76385345642-2357402.090844042j),(-2182274.0124312807+1099568.2517094265j),(2094095.2485661737+1257832.5496435887j)
2024-11-14T07:03:20.000000,(26865.510100600077-2339174.7477485803j),(-2085340.242412772+1139765.7029417187j),(2058474.732323883+1199408.3826414994j)
2024-11-14T07:03:30.000000,(238195.3805596411-2442645.9927620874j),(-2282466.492484745+1014757.0394151668j),(2044271.1119242765+1427890.8178682786j)
2024-11-14T07:03:40.000000,(142874.22095269075-2399544.4763218686j),(-2207705.7521837642+1026560.6602826855j),(2064831.5312315482+1372986.1772002957j)
2024-11-14T07:03:50.000000,(-115451.57610236364-2246141.968103197j),(-1928208.361803901+1226909.9529175686j),(2043659.9379061628+1019229.3665071217j)
2024-11-14T07:04:00.000000,(68191.55934076659-2373162.5485331696j),(-2140733.8184683095+1097998.002431636j),(2072544.4895975436+1275168.275152072j)
2024-11-14T07:04:10.000000,(140942.65075092338-2370075.589536194j),(-2234266.1576249613+1061302.3860506087j),(2093323.506862905+1308773.813380123j)
2024-11-14T07:04:20.000000,(144009.5525316135-2388887.3715631673j),(-2228143.5664761392+1037842.3635051874j),(2084134.0139446328+1351042.0805734156j)
2024-11-14T07:04:30.000000,(96906.58058863731-2350661.608103293j),(-2146653.480527094+1101026.9637087383j),(2049744.6694782071+1249635.6027911108j)
2024-11-14T07:04:50.000000,(-9462.067429585064-2289145.4376909807j),(-2028521.4027925495+1164577.3925572205j),(2037985.7006821532+1124572.9591317917j)
2024-11-14T07:05:00.000000,(274333.37823772593-2455252.5536409905j),(-2333695.789146243+958433.3190385803j),(2059366.8718398942+1496815.9194082068j)
