t,a,b,c
2024-11-14T07:00:00.000000,(1206.6127-711.54144j),(-1221.5219-690.0912j),(14.909102+1401.6327j)
2024-11-14T07:00:20.000000,(1204.7399-714.77637j),(-1223.0281-686.9221j),(18.288212+1401.6985j)
2024-11-14T07:00:30.000000,(1202.4733-717.3222j),(-1222.7048-684.59827j),(20.2316+1401.9204j)
2024-11-14T07:00:50.000000,(1204.371-714.9264j),(-1221.8696-686.5766j),(17.498629+1401.5029j)
2024-11-14T07:01:00.000000,(1201.7019-718.7884j),(-1223.8076-683.434j),(22.105724+1402.2224j)
2024-11-14T07:01:10.000000,(1203.1489-717.2818j),(-1222.7423-685.2349j),(19.59337+1402.5167j)
2024-11-14T07:01:20.000000,(1203.8927-716.84j),(-1223.3888-684.8804j),(19.496035+1401.7205j)
2024-11-14T07:01:40.000000,(1201.4257-718.62585j),(-1223.5165-683.2182j),(22.090868+1401.844j)
2024-11-14T07:01:50.000000,(1203.3022-716.684j),(-1222.3949-685.2535j),(19.092754+1401.9375j)
2024-11-14T07:02:10.000000,(1204.4797-715.4166j),(-1222.1722-687.30383j),(17.692533+1402.7205j)
2024-11-14T07:02:20.000000,(1208.0674-707.9823j),(-1218.508-692.9223j),(10.440667+1400.9045j)
2024-11-14T07:02:30.000000,(1205.0448-716.0374j),(-1223.3556-686.6709j),(18.310785+1402.7084j)
2024-11-14T07:02:50.000000,(1202.8293-718.78827j),(-1224.5759-683.9008j),(21.74651+1402.6891j)
2024-11-14T07:03:00.000000,(1204.1666-716.9887j),(-1223.5139-686.1474j),(19.347187+1403.1361j)
2024-11-14T07:03:10.000000,(1202.8566-718.7534j),(-1224.3164-683.9144j),(21.45991+1402.6678j)
2024-11-14T07:03:20.000000,(1201.5573-721.4898j),(-1226.1123-680.3576j),(24.555109+1401.8474j)
2024-11-14T07:03:30.000000,(1204.3768-714.6912j),(-1221.9713-686.5946j),(17.594393+1401.2858j)
2024-11-14T07:03:40.000000,(1204.5648-715.5727j),(-1222.4584-686.0366j),(17.893562+1401.6094j)
2024-11-14T07:03:50.000000,(1204.2959-716.17676j),(-1223.5986-686.0896j),(19.302717+1402.2664j)
2024-11-14T07:04:00.000000,(1203.8387-717.7797j),(-1224.2466-684.51404j),(20.407833+1402.2937j)
2024-11-14T07:04:10.000000,(1203.376-718.11664j),(-1224.2135-684.7406j),(20.837503+1402.8573j)
2024-11-14T07:04:20.000000,(1201.5568-722.2432j),(-1226.8248-680.1018j),(25.268003+1402.3451j)
2024-11-14T07:04:30.000000,(1204.8076-718.17267j),(-1225.6058-684.4128j),(20.798122+1402.5854j)
2024-11-14T07:04:50.000000,(1199.4691-725.85315j),(-1229.3976-677.38605j),(29.92847+1403.2391j)
2024-11-14T07:05:00.000000,(1207.4135-712.28503j),(-1220.6274-690.7616j),(13.213991+1403.0466j)
2024-11-14T08:00:00.000000,(1182.0123-714.1401j),(-1213.102-664.4749j),(31.089674+1378.615j)
2024-11-14T08:00:10.000000,(1180.2373-717.3783j),(-1213.9204-662.6347j),(33.68316+1380.013j)
2024-11-14T08:00:20.000000,(1182.6823-713.69745j),(-1211.9935-665.23865j),(29.311346+1378.936j)
2024-11-14T08:00:30.000000,(1183.705-711.898j),(-1212.0869-666.8923j),(28.38188+1378.7903j)
2024-11-14T08:00:50.000000,(1184.2747-710.5358j),(-1209.6467-668.8924j),(25.372105+1379.4282j)
2024-11-14T08:01:00.000000,(1180.9521-710.0404j),(-1209.3772-666.4508j),(28.424934+1376.4912j)
2024-11-14T08:01:20.000000,(1181.4521-715.09955j),(-1211.9912-664.0132j),(30.539137+1379.1127j)
2024-11-14T08:01:30.000000,(1180.942-715.09607j),(-1212.2103-664.2655j),(31.268324+1379.3616j)
2024-11-14T08:01:50.000000,(1181.6414-716.54706j),(-1214.3682-662.4627j),(32.726875+1379.0098j)
2024-11-14T08:02:00.000000,(1181.6174-714.4247j),(-1213.3339-665.12384j),(31.716455+1379.5485j)
2024-11-14T08:02:10.000000,(1185.5667-711.6965j),(-1212.4152-668.39026j),(26.848509+1380.0868j)
2024-11-14T08:02:30.000000,(1182.1063-718.513j),(-1216.2886-662.22253j),(34.182274+1380.7356j)
2024-11-14T08:02:40.000000,(1183.3263-716.342j),(-1215.7594-665.14655j),(32.433044+1381.4885j)
2024-11-14T08:02:50.000000,(1184.8033-713.2367j),(-1213.2598-668.4126j),(28.456484+1381.6493j)
2024-11-14T08:03:00.000000,(1187.2096-710.82263j),(-1212.8148-670.6981j),(25.605242+1381.5208j)
2024-11-14T08:03:30.000000,(1173.7407-716.44257j),(-1209.6567-656.2234j),(35.916035+1372.6659j)
2024-11-14T08:03:40.000000,(1173.8848-716.5409j),(-1209.489-656.9446j),(35.60421+1373.4855j)
2024-11-14T08:03:50.000000,(1175.438-713.0448j),(-1208.0278-660.61255j),(32.58986+1373.6573j)
2024-11-14T08:04:00.000000,(1174.0323-712.7796j),(-1207.8713-658.9148j),(33.83905+1371.6945j)
2024-11-14T08:04:10.000000,(1175.1462-711.8322j),(-1206.496-660.28516j),(31.349678+1372.1174j)
2024-11-14T08:04:20.000000,(1177.6752-707.48944j),(-1203.9181-664.74695j),(26.242819+1372.2363j)
2024-11-14T08:04:40.000000,(1174.6306-709.36285j),(-1204.5159-661.2361j),(29.885345+1370.5989j)
2024-11-14T08:04:50.000000,(1174.0111-711.1688j),(-1205.8282-658.79205j),(31.817055+1369.9608j)
2024-11-14T08:05:00.000000,(1172.8967-710.4241j),(-1204.4531-659.1798j),(31.556377+1369.6039j)
2024-11-14T09:00:00.000000,(1172.0189-709.5145j),(-1203.8176-659.49945j),(31.798742+1369.0139j)
2024-11-14T09:00:10.000000,(1171.7095-709.786j),(-1204.3616-659.1784j),(32.652138+1368.9645j)
2024-11-14T09:00:20.000000,(1170.4698-710.3075j),(-1203.7688-657.9995j),(33.299057+1368.307j)
2024-11-14T09:00:40.000000,(1171.614-710.75995j),(-1205.0546-657.86804j),(33.44058+1368.6279j)
2024-11-14T09:00:50.000000,(1172.4071-709.10486j),(-1204.1233-659.7897j),(31.71622+1368.8945j)
2024-11-14T09:01:00.000000,(1171.9451-708.8569j),(-1203.5564-659.8847j),(31.611296+1368.7416j)
2024-11-14T09:01:10.000000,(1171.9503-709.7745j),(-1203.5383-658.3447j),(31.58796+1368.1193j)
2024-11-14T09:01:20.000000,(1172.4235-708.04004j),(-1202.3799-660.82825j),(29.95643+1368.8683j)
2024-11-14T09:01:30.000000,(1169.1041-713.9832j),(-1206.5681-654.46454j),(37.464012+1368.4478j)
2024-11-14T09:01:40.000000,(1170.7885-709.582j),(-1202.9734-658.22144j),(32.1849+1367.8033j)
2024-11-14T09:01:50.000000,(1172.5419-707.47034j),(-1202.479-660.2011j),(29.937098+1367.6714j)
2024-11-14T09:02:00.000000,(1167.4192-713.39276j),(-1204.9519-653.2746j),(37.532707+1366.6674j)
2024-11-14T09:02:10.000000,(1170.6154-708.40735j),(-1201.8798-658.70886j),(31.264385+1367.1162j)
2024-11-14T09:02:20.000000,(1172.4761-706.22546j),(-1201.3757-660.8783j),(28.899754+1367.1038j)
2024-11-14T09:02:30.000000,(1171.6318-707.96075j),(-1202.949-659.51733j),(31.317207+1367.4781j)
2024-11-14T09:02:40.000000,(1170.7002-709.5438j),(-1202.9027-657.8093j),(32.202507+1367.3531j)
2024-11-14T09:02:50.000000,(1172.3832-707.196j),(-1201.7958-660.97095j),(29.412682+1368.1669j)
2024-11-14T09:03:10.000000,(1162.549-723.28723j),(-1211.6133-644.1196j),(49.06437+1367.4069j)
2024-11-14T09:03:20.000000,(1168.1283-713.57715j),(-1205.7548-653.73883j),(37.62653+1367.3159j)
2024-11-14T09:03:30.000000,(1168.5186-712.6525j),(-1205.5322-654.62866j),(37.01363+1367.2812j)
2024-11-14T09:03:40.000000,(1170.8363-709.48865j),(-1203.4651-657.7866j),(32.628788+1367.2753j)
2024-11-14T09:03:50.000000,(1168.7235-712.4993j),(-1204.3484-654.6733j),(35.62489+1367.1726j)
2024-11-14T09:04:00.000000,(1170.5663-710.7697j),(-1204.0725-656.8022j),(33.506218+1367.5719j)
2024-11-14T09:04:10.000000,(1171.637-710.5329j),(-1204.2382-657.97766j),(32.60118+1368.5105j)
2024-11-14T09:04:20.000000,(1171.101-711.0565j),(-1204.427-657.02997j),(33.326042+1368.0864j)
2024-11-14T09:04:30.000000,(1170.7166-710.49963j),(-1203.2004-657.3825j),(32.48387+1367.8821j)
2024-11-14T09:04:40.000000,(1172.7086-708.9915j),(-1203.7081-659.3211j),(30.999525+1368.3126j)
2024-11-14T09:04:50.000000,(1170.8485-711.18994j),(-1204.1703-657.6292j),(33.321796+1368.8191j)
2024-11-14T09:05:00.000000,(1171.6256-709.1293j),(-1203.7195-658.9015j),(32.093773+1368.0308j)
