t,a,b,c
2024-11-14T07:00:00.000000,(-48.24781927855929+74.61803139378024j),(88.71427225262073+5.9225005458029045j),(-40.46645297406167-80.54053193958316j)
2024-11-14T07:00:20.000000,(-48.896838175054654+75.26805649139781j),(89.4949715597811+5.270271053426313j),(-40.598133384726-80.53832754482391j)
2024-11-14T07:00:30.000000,(-48.2835947797289+75.38431082456853j),(89.24357232744023+5.234166060897223j),(-40.95997754771224-80.6184768854655j)
2024-11-14T07:00:50.000000,(-48.29276119059887+75.03769781608784j),(88.8825752957232+5.163626317596936j),(-40.589814105124105-80.20132413368401j)
2024-11-14T07:01:00.000000,(-48.13655612852972+74.57277388670298j),(88.26877856001306+5.4226664379702925j),(-40.1322224314838-79.99544032467338j)
2024-11-14T07:01:10.000000,(-48.19211145596637+74.64264923629524j),(88.30392252316187+5.4976630088463025j),(-40.111811067195276-80.14031224514156j)
2024-11-14T07:01:20.000000,(-48.22734657795081+74.88517998010502j),(88.94346025929781+5.2488361730979705j),(-40.716113681347906-80.13401615320299j)
2024-11-14T07:01:40.000000,(-47.66920077668374+75.11546610615883j),(88.51481509464998+4.75593472872697j),(-40.845614317966465-79.87140083488566j)
2024-11-14T07:01:50.000000,(-48.27585053688608+75.00364384009663j),(88.8017242036326+5.484968901110278j),(-40.5258736667472-80.48861274120645j)
2024-11-14T07:02:10.000000,(-47.94250613553686+74.72629597782799j),(88.49654688555847+5.20750605001831j),(-40.55404075002184-79.93380202784647j)
2024-11-14T07:02:20.000000,(-48.50261761333013+75.66119285861414j),(89.55209121900293+5.642497956755051j),(-41.049473605672574-81.30369081536855j)
2024-11-14T07:02:30.000000,(-48.47132251502535+75.24419441222918j),(89.43122304146868+5.418984570664179j),(-40.959900526444926-80.6631789828939j)
2024-11-14T07:02:50.000000,(-48.42989186939849+75.425920148019j),(89.30565944173418+5.057238173676524j),(-40.87576757233478-80.48315832169556j)
2024-11-14T07:03:00.000000,(-48.758848563272295+75.98614917438454j),(89.83301388245877+5.132467926029221j),(-41.07416531918739-81.11861710041376j)
2024-11-14T07:03:10.000000,(-48.50644868891368+75.50193432149815j),(89.5771651459429+5.114753432559155j),(-41.070716457028766-80.61668775405724j)
2024-11-14T07:03:20.000000,(-48.33889736191668+75.66892178698421j),(89.37315970486975+4.866933559995232j),(-41.03426234295307-80.53585534697868j)
2024-11-14T07:03:30.000000,(-48.42465610539375+75.83573890206948j),(89.45080886372284+4.976325598897802j),(-41.02615275832886-80.81206450096761j)
2024-11-14T07:03:40.000000,(-48.38793571153428+75.49850524418403j),(89.36584008273076+4.952849151773535j),(-40.97790437119602-80.45135439595742j)
2024-11-14T07:03:50.000000,(-48.6377739062159+75.6421483074458j),(89.55930014303408+5.100936552196799j),(-40.921526236818636-80.74308485964275j)
2024-11-14T07:04:00.000000,(-48.329422145476656+75.23763635721193j),(89.25921142665152+4.872268663956675j),(-40.92978928117441-80.10990502116965j)
2024-11-14T07:04:10.000000,(-48.43747649091256+75.14288640543204j),(89.15092452623571+4.997947721605669j),(-40.713448035323154-80.14083412703758j)
2024-11-14T07:04:20.000000,(-48.24385519130328+74.92612865312483j),(88.98598570826312+5.038046271881285j),(-40.74213051696029-79.96417492500677j)
2024-11-14T07:04:30.000000,(-48.44383143202458+75.27083759201898j),(89.38261189573814+4.918591103622475j),(-40.93878046371333-80.18942869564125j)
2024-11-14T07:04:50.000000,(-48.00084826547072+74.90872467513651j),(89.20116297778327+4.881488309762062j),(-41.20031471231164-79.79021298489806j)
2024-11-14T07:05:00.000000,(-48.508151186853866+74.72181878590922j),(89.04821967386556+5.337589563966958j),(-40.54006848701124-80.05940834987632j)
