t,a,b,c
2024-11-14T07:00:00.000000,(1166.3799-692.3737j),(-1185.0305-665.29266j),(18.65072+1357.6664j)
2024-11-14T07:00:20.000000,(1163.3604-696.84015j),(-1186.8916-660.74896j),(23.531176+1357.5891j)
2024-11-14T07:00:30.000000,(1163.6156-698.2086j),(-1186.8093-659.94354j),(23.19368+1358.1521j)
2024-11-14T07:00:50.000000,(1162.8705-698.78j),(-1187.4937-659.7582j),(24.623234+1358.5382j)
2024-11-14T07:01:00.000000,(1162.1643-699.7964j),(-1187.2018-657.8956j),(25.037458+1357.692j)
2024-11-14T07:01:10.000000,(1163.4269-698.9192j),(-1187.231-658.52356j),(23.80409+1357.4427j)
2024-11-14T07:01:20.000000,(1164.4825-696.52454j),(-1187.21-661.4507j),(22.72731+1357.9752j)
2024-11-14T07:01:40.000000,(1161.7682-701.8205j),(-1190.0264-655.59644j),(28.258106+1357.417j)
2024-11-14T07:01:50.000000,(1162.8433-698.74243j),(-1188.0393-658.6782j),(25.19613+1357.4207j)
2024-11-14T07:02:10.000000,(1163.5848-699.0673j),(-1188.5619-658.7567j),(24.976969+1357.8241j)
2024-11-14T07:02:20.000000,(1164.2974-696.1876j),(-1186.6063-661.033j),(22.308956+1357.2207j)
2024-11-14T07:02:30.000000,(1163.8082-699.34827j),(-1187.966-659.44006j),(24.157692+1358.7883j)
2024-11-14T07:02:50.000000,(1163.9956-698.21063j),(-1187.0016-659.9066j),(23.00593+1358.1173j)
2024-11-14T07:03:00.000000,(1165.1078-697.71155j),(-1187.4194-660.74207j),(22.311651+1358.4536j)
2024-11-14T07:03:10.000000,(1162.8789-699.53754j),(-1188.3391-659.076j),(25.46021+1358.6135j)
2024-11-14T07:03:20.000000,(1161.6929-701.26135j),(-1188.7882-657.1433j),(27.095432+1358.4047j)
2024-11-14T07:03:30.000000,(1163.1848-699.492j),(-1188.1711-658.0251j),(24.986362+1357.5171j)
2024-11-14T07:03:40.000000,(1163.3726-699.5402j),(-1188.7363-658.30316j),(25.36377+1357.8434j)
2024-11-14T07:03:50.000000,(1161.9607-702.234j),(-1189.707-656.63965j),(27.746374+1358.8737j)
2024-11-14T07:04:00.000000,(1164.328-698.55365j),(-1188.4001-659.6144j),(24.072166+1358.1681j)
2024-11-14T07:04:10.000000,(1162.5724-701.5354j),(-1190.3868-656.7626j),(27.814396+1358.298j)
2024-11-14T07:04:20.000000,(1161.0664-703.64124j),(-1190.325-655.5996j),(29.258598+1359.2408j)
2024-11-14T07:04:30.000000,(1162.3453-703.6566j),(-1191.4891-655.24554j),(29.143845+1358.9021j)
2024-11-14T07:04:50.000000,(1159.5248-706.9587j),(-1192.8237-651.8444j),(33.298916+1358.8031j)
2024-11-14T07:05:00.000000,(1164.4899-698.6789j),(-1187.867-660.6439j),(23.37701+1359.3229j)
