t,a,b,c
2024-11-14T07:00:00.000000,(-1019349.1-4459172.5j),(-3393128.2+3022461.5j),(4412477.5+1436710.9j)
2024-11-14T07:00:20.000000,(-1268391.8-4312764.5j),(-3149126+3192961j),(4417517.5+1119803.4j)
2024-11-14T07:00:30.000000,(-1316720-4365330j),(-3118523.5+3221531.2j),(4435243.5+1143798.5j)
2024-11-14T07:00:50.000000,(-1522030.5-4172357.2j),(-2912063.2+3353153.2j),(4434094+819204.1j)
2024-11-14T07:01:00.000000,(-1207513.8-4305760.5j),(-3235532.2+3152302j),(4443046+1153458.4j)
2024-11-14T07:01:10.000000,(-1119710-4390904j),(-3336902+3081417.8j),(4456612+1309486.1j)
2024-11-14T07:01:20.000000,(-1215445-4320553.5j),(-3205173.2+3157716.2j),(4420618.5+1162837j)
2024-11-14T07:01:40.000000,(-1158442.9-4354259.5j),(-3305299.2+3093622j),(4463742+1260637.5j)
2024-11-14T07:01:50.000000,(-1185587.9-4386306j),(-3186780.2+3175913.8j),(4372368+1210392j)
2024-11-14T07:02:10.000000,(-1171803-4335807.5j),(-3279140.8+3089269.2j),(4450943.5+1246538.2j)
2024-11-14T07:02:20.000000,(-988135.3-4421453j),(-3390598.2+3092229.2j),(4378733.5+1329223.6j)
2024-11-14T07:02:30.000000,(-1173753.5-4403000j),(-3227649+3130523j),(4401402.5+1272477j)
2024-11-14T07:02:50.000000,(-929639.8-4525491.5j),(-3489173+3017513.2j),(4418813+1507978.5j)
2024-11-14T07:03:00.000000,(-1051186.4-4373802j),(-3320766.8+3104018.8j),(4371953.5+1269783.5j)
2024-11-14T07:03:10.000000,(-1113965.4-4321607.5j),(-3312209.2+3074848.8j),(4426174.5+1246758.5j)
2024-11-14T07:03:20.000000,(-1203707.5-4278840.5j),(-3170513.8+3115998.5j),(4374221.5+1162841.9j)
2024-11-14T07:03:30.000000,(-1157516.9-4303097.5j),(-3216936.8+3093203.2j),(4374453.5+1209894.4j)
2024-11-14T07:03:40.000000,(-1170983.1-4287383.5j),(-3189786.2+3094088.8j),(4360769.5+1193294.5j)
2024-11-14T07:03:50.000000,(-1579507-4081706.2j),(-2813326.5+3271432.2j),(4392833.5+810273.9j)
2024-11-14T07:04:00.000000,(-1145647.4-4380329.5j),(-3295055.5+3076605j),(4440703+1303724.5j)
2024-11-14T07:04:10.000000,(-1232277.1-4269956j),(-3212798.5+3117152.8j),(4445075.5+1152803.1j)
2024-11-14T07:04:20.000000,(-1100181.9-4362034j),(-3279781+3121291.8j),(4379963+1240742.2j)
2024-11-14T07:04:30.000000,(-1265361.4-4221570.5j),(-3108949.5+3209196.5j),(4374311+1012374.25j)
2024-11-14T07:04:50.000000,(-1013446.9-4395353j),(-3364909.8+3009831.2j),(4378356.5+1385522j)
2024-11-14T07:05:00.000000,(-1031667.8-4381882.5j),(-3336971.2+2998220j),(4368639+1383662.2j)
